result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,url,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Assassins Creed Valhalla Deluxe Edition,2022,46.931400000000004,04/25/23 09:33:40,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,52.05060000000001,04/24/23 15:15:45,True,-5.1192
Bayonetta Vanquish 10Th Anniversary Bundle,2022,27.361800000000002,04/25/23 09:33:44,https://cdkeyprices.com/search?sk=Bayonetta&categories=&platforms=all_xbox&types=game&filter=1,64.41120000000001,04/24/23 15:15:49,True,-37.049400000000006
Forza Horizon 5 Deluxe Edition,2018,69.23880000000001,04/25/23 09:33:46,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,83.73780000000001,04/24/23 15:15:53,True,-14.499
Nier Replicant,2021,102.09240000000001,04/25/23 09:33:52,https://cdkeyprices.com/search?sk=NieR+Replicant&categories=&platforms=all_xbox&types=game&filter=1,104.14980000000001,04/24/23 15:15:59,True,-2.0574000000000003
Ori And The Will Of The Wisps,2020,11.2428,04/25/23 09:33:56,https://cdkeyprices.com/search?sk=Ori+and+the+Will+of+the+Wisps&categories=&platforms=all_xbox&types=game&filter=1,14.725800000000001,04/24/23 15:16:03,True,-3.483
Devil May Cry 5 Special Edition,2016,20.1204,04/25/23 09:34:04,https://cdkeyprices.com/search?sk=Devil+May+Cry+5+Special+Edition&categories=&platforms=all_xbox&types=game&filter=1,27.054000000000002,04/24/23 15:16:12,True,-6.933600000000001
Red Dead Redemption 2,2010,22.275000000000002,04/25/23 09:34:04,https://cdkeyprices.com/search?sk=Red+Dead+Redemption+2&categories=&platforms=all_xbox&types=game&filter=1,37.098,04/24/23 15:16:13,True,-14.823000000000002
World Of Final Fantasy Maxima,2018,24.138,04/25/23 09:34:09,https://cdkeyprices.com/search?sk=world+of+final+fantasy+maxima&categories=&platforms=all_xbox&types=game&filter=1,27.475200000000005,04/24/23 15:16:18,True,-3.3372
