result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,url,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,8.08,02/12/23 14:08:56,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,8.07,02/08/23 06:25:06,False,0.009999999999999787
Code Vein,2019,4.41,02/12/23 14:08:56,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,4.41,02/08/23 06:25:06,False,0.0
Dragon Ball Z Kakarot A New Power Awakens Set,2020,9.78,02/12/23 14:08:57,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,9.92,02/08/23 06:25:08,True,-0.14000000000000057
Dragon Ball Z Kakarot,2020,11.55,02/12/23 14:08:57,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,11.54,02/08/23 06:25:08,False,0.010000000000001563
Dragon Ball Z Kakarot Ultimate Edition,2020,39.43,02/12/23 14:08:57,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,50.77,02/08/23 06:25:08,True,-11.340000000000003
Dragon Ball Z Kakarot Deluxe Edition,2020,71.96,02/12/23 14:08:57,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,24.36,02/08/23 06:25:08,False,47.599999999999994
Assassins Creed Valhalla Dawn Of Ragnarok,,6.64,02/12/23 14:08:59,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,6.73,02/08/23 06:25:09,True,-0.09000000000000075
Assassins Creed Valhalla Ragnarok Edition,2022,15.52,02/12/23 14:08:59,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,15.54,02/08/23 06:25:09,True,-0.019999999999999574
Assassins Creed Valhalla Complete Edition,2022,27.62,02/12/23 14:08:59,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,27.64,02/08/23 06:25:09,True,-0.019999999999999574
Assassins Creed Valhalla Deluxe Edition,2022,13.13,02/12/23 14:08:59,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,13.11,02/08/23 06:25:09,False,0.02000000000000135
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,13.44,02/12/23 14:08:59,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,13.48,02/08/23 06:25:09,True,-0.040000000000000924
Assassins Creed Valhalla Watch Dogs Legion Bundle,2021,21.98,02/12/23 14:08:59,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,21.95,02/08/23 06:25:09,False,0.030000000000001137
Assassins Creed Valhalla,2020,8.29,02/12/23 14:08:59,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,8.28,02/08/23 06:25:09,False,0.009999999999999787
Assassins Creed Valhalla The Way Of The Berserker,2020,1.92,02/12/23 14:08:59,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,1.92,02/08/23 06:25:09,False,0.0
Assassins Creed Valhalla Gold Edition,2020,62.09,02/12/23 14:08:59,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,77.97,02/08/23 06:25:09,True,-15.879999999999995
Assassins Creed Valhalla Ultimate Edition,2020,46.7,02/12/23 14:08:59,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,46.65,02/08/23 06:25:09,False,0.05000000000000426
Azure Striker Gunvolt 3,,3.69,02/12/23 14:08:59,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,3.84,02/08/23 06:25:11,True,-0.1499999999999999
Azure Striker Gunvolt 2,2022,3.1,02/12/23 14:08:59,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,3.54,02/08/23 06:25:11,True,-0.43999999999999995
Azure Striker Gunvolt,2016,2.58,02/12/23 14:08:59,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,2.58,02/08/23 06:25:11,False,0.0
Batman Arkham Collection,2018,8.79,02/12/23 14:09:01,https://cdkeyprices.com/search?sk=Batman:+Arkham+Collection&categories=&platforms=all_xbox&types=game&filter=1,8.78,02/08/23 06:25:12,False,0.009999999999999787
Bayonetta Vanquish 10Th Anniversary Bundle,,9.11,02/12/23 14:09:02,https://cdkeyprices.com/search?sk=Bayonetta&categories=&platforms=all_xbox&types=game&filter=1,9.07,02/08/23 06:25:13,False,0.03999999999999915
Bayonetta,,3.33,02/12/23 14:09:02,https://cdkeyprices.com/search?sk=Bayonetta&categories=&platforms=all_xbox&types=game&filter=1,5.13,02/08/23 06:25:13,True,-1.7999999999999998
