result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,3.35,01/19/23 07:44:37,3.35,01/19/23 06:57:33,False,0.0
Code Vein Deluxe Edition,2019,7.35,01/19/23 07:44:37,7.35,01/19/23 06:57:33,False,0.0
Dragon Ball Z Kakarot,2020,7.7,01/19/23 07:44:40,7.7,01/19/23 06:57:35,False,0.0
Dragon Ball Z Kakarot Ultimate Edition,2020,22.85,01/19/23 07:44:40,22.85,01/19/23 06:57:35,False,0.0
Dragon Ball Z Kakarot A New Power Awakens Set,2020,9.67,01/19/23 07:44:40,9.67,01/19/23 06:57:35,False,0.0
Dragon Ball Z Kakarot Deluxe Edition,2020,16.2,01/19/23 07:44:40,16.2,01/19/23 06:57:35,False,0.0
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,19.2,01/19/23 07:44:42,19.2,01/19/23 06:57:40,False,0.0
Assassins Creed Valhalla Complete Edition,2022,30.16,01/19/23 07:44:44,30.16,01/19/23 06:57:42,False,0.0
Assassins Creed Valhalla Dawn Of Ragnarok,2022,7.78,01/19/23 07:44:44,7.78,01/19/23 06:57:42,False,0.0
Assassins Creed Valhalla Ragnarok Edition,2022,16.76,01/19/23 07:44:44,16.76,01/19/23 06:57:42,False,0.0
Assassins Creed Valhalla Deluxe Edition,2021,13.65,01/19/23 07:44:44,13.65,01/19/23 06:57:42,False,0.0
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,16.8,01/19/23 07:44:44,16.8,01/19/23 06:57:42,False,0.0
Assassins Creed Valhalla,2020,9.97,01/19/23 07:44:44,9.97,01/19/23 06:57:42,False,0.0
Assassins Creed Valhalla Gold Edition,2020,38.58,01/19/23 07:44:44,38.58,01/19/23 06:57:42,False,0.0
Assassins Creed Valhalla Ultimate Edition,2020,47.27,01/19/23 07:44:44,47.27,01/19/23 06:57:42,False,0.0
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,14.29,01/19/23 07:44:44,14.29,01/19/23 06:57:42,False,0.0
Azure Striker Gunvolt 3,2022,6.17,01/19/23 07:44:46,6.17,01/19/23 06:57:44,False,0.0
Azure Striker Gunvolt 2,2016,5.14,01/19/23 07:44:46,5.14,01/19/23 06:57:44,False,0.0
Azure Striker Gunvolt,2014,4.1,01/19/23 07:44:46,4.1,01/19/23 06:57:44,False,0.0
Batman Arkham Collection,2018,9.09,01/19/23 07:44:48,9.09,01/19/23 06:57:46,False,0.0
Bayonetta Vanquish 10Th Anniversary Bundle,2020,6.3,01/19/23 07:44:50,6.3,01/19/23 06:57:48,False,0.0
Bayonetta,2009,4.34,01/19/23 07:44:50,4.34,01/19/23 06:57:48,False,0.0
Forza Horizon 5 Hot Wheels,2022,11.43,01/19/23 07:44:52,11.43,01/19/23 06:57:50,False,0.0
Forza Horizon 5,2021,16.56,01/19/23 07:44:52,16.56,01/19/23 06:57:50,False,0.0
Forza Horizon 5 Deluxe Edition,2021,41.91,01/19/23 07:44:52,41.91,01/19/23 06:57:50,False,0.0
Gunvolt Chronicles Luminous Avenger Ix 2,2022,6.08,01/19/23 07:44:53,6.08,01/19/23 06:57:52,False,0.0
Immortals Fenyx Rising Gold Edition,2020,9.97,01/19/23 07:44:55,9.97,01/19/23 06:57:54,False,0.0
Gods Monsters,2020,7.78,01/19/23 07:44:55,7.78,01/19/23 06:57:54,False,0.0
Lost Judgment,2021,10.28,01/19/23 07:44:56,10.28,01/19/23 06:57:56,False,0.0
Lost Judgment Digital Deluxe Edition,2021,16.36,01/19/23 07:44:56,16.36,01/19/23 06:57:56,False,0.0
Lost Judgment Digital Ultimate Edition,2021,20.44,01/19/23 07:44:56,20.44,01/19/23 06:57:56,False,0.0
Judgment,2018,8.41,01/19/23 07:44:56,8.41,01/19/23 06:57:56,False,0.0
Gears Of War Juxxxxxx(dement),2013,5.19,01/19/23 07:44:56,5.19,01/19/23 06:57:56,False,0.0
Ni No Kuni Wrath Of The White Witch Remastered,2019,26.44,01/19/23 07:44:58,26.44,01/19/23 06:57:57,False,0.0
Nier Replicant Ver 1 22474487139,2021,15.39,01/19/23 07:45:00,15.39,01/19/23 06:57:59,False,0.0
Nier Replicant,2010,53.48,01/19/23 07:45:00,53.48,01/19/23 06:57:59,False,0.0
Nierautomata Become As Gods Edition,2018,12.86,01/19/23 07:45:02,12.86,01/19/23 06:58:01,False,0.0
No More Heroes Iii,2021,20.42,01/19/23 07:45:05,20.42,01/19/23 06:58:03,False,0.0
Octopath Traveler,2018,18.52,01/19/23 07:45:07,18.52,01/19/23 06:58:04,False,0.0
Ori And The Will Of The Wisps,2020,1.74,01/19/23 07:45:09,1.74,01/19/23 06:58:05,False,0.0
Overcooked 2 Gourmet Edition,2020,4.69,01/19/23 07:45:11,4.69,01/19/23 06:58:07,False,0.0
Overcooked 2 Campfire Cook Off,2019,2.06,01/19/23 07:45:11,2.06,01/19/23 06:58:07,False,0.0
Overcooked 2 Night Of The Hangry Horde,2019,7.99,01/19/23 07:45:11,7.99,01/19/23 06:58:07,False,0.0
Overcooked 2 2,2018,1.82,01/19/23 07:45:11,1.82,01/19/23 06:58:07,False,0.0
Overcooked 2 Carnival Of Chaos,2018,2.06,01/19/23 07:45:11,2.06,01/19/23 06:58:07,False,0.0
Overcooked Overcooked 2,,5.05,01/19/23 07:45:11,5.05,01/19/23 06:58:07,False,0.0
Persona 5 Royal,2019,39.46,01/19/23 07:45:12,39.46,01/19/23 06:58:08,False,0.0
