result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,3.59,12/02/22 07:19:03,6.07,12/01/22 07:21:59,True,-2.4800000000000004
Code Vein Deluxe Edition,2019,9.97,12/02/22 07:19:03,9.78,12/01/22 07:21:59,False,0.19000000000000128
Dragon Ball Z Kakarot,2020,8.71,12/02/22 07:19:05,6.98,12/01/22 07:22:01,False,1.7300000000000004
Dragon Ball Z Kakarot Ultimate Edition,2020,22.29,12/02/22 07:19:05,21.87,12/01/22 07:22:01,False,0.41999999999999815
Dragon Ball Z Kakarot Deluxe Edition,2020,14.94,12/02/22 07:19:05,14.67,12/01/22 07:22:01,False,0.2699999999999996
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,18.6,12/02/22 07:19:07,18.25,12/01/22 07:22:03,False,0.3500000000000014
Assassins Creed Valhalla Complete Edition,2022,47.85,12/02/22 07:19:08,46.97,12/01/22 07:22:06,False,0.8800000000000026
Assassins Creed Valhalla Dawn Of Ragnarok,2022,11.34,12/02/22 07:19:08,11.12,12/01/22 07:22:06,False,0.22000000000000064
Assassins Creed Valhalla Ragnarok Edition,2022,20.89,12/02/22 07:19:08,20.51,12/01/22 07:22:06,False,0.379999999999999
Assassins Creed Valhalla Deluxe Edition,2021,18.27,12/02/22 07:19:08,17.94,12/01/22 07:22:06,False,0.3299999999999983
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.81,12/02/22 07:19:08,17.48,12/01/22 07:22:06,False,0.3299999999999983
Assassins Creed Valhalla,2020,11.81,12/02/22 07:19:08,11.73,12/01/22 07:22:06,False,0.08000000000000007
Assassins Creed Valhalla Gold Edition,2020,43.34,12/02/22 07:19:08,42.54,12/01/22 07:22:06,False,0.8000000000000043
Assassins Creed Valhalla Ultimate Edition,2020,45.81,12/02/22 07:19:08,44.96,12/01/22 07:22:06,False,0.8500000000000014
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,22.23,12/02/22 07:19:08,21.81,12/01/22 07:22:06,False,0.4200000000000017
