result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,url,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,8.07,02/16/23 17:09:42,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,8.05,02/16/23 07:12:11,False,0.019999999999999574
Code Vein,2019,4.17,02/16/23 17:09:42,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,5.28,02/16/23 07:12:11,True,-1.1100000000000003
Dragon Ball Z Kakarot A New Power Awakens Set,2020,10.2,02/16/23 17:09:43,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,10.19,02/16/23 07:12:12,False,0.009999999999999787
Dragon Ball Z Kakarot,2020,11.56,02/16/23 17:09:43,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,11.53,02/16/23 07:12:12,False,0.030000000000001137
Dragon Ball Z Kakarot Ultimate Edition,2020,46.54,02/16/23 17:09:43,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,46.44,02/16/23 07:12:12,False,0.10000000000000142
Dragon Ball Z Kakarot Deluxe Edition,2020,83.21,02/16/23 17:09:43,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,83.15,02/16/23 07:12:12,False,0.05999999999998806
Assassins Creed Valhalla Dawn Of Ragnarok,,6.65,02/16/23 17:09:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,6.63,02/16/23 07:12:13,False,0.020000000000000462
Assassins Creed Valhalla Ragnarok Edition,2022,15.05,02/16/23 17:09:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,16.43,02/16/23 07:12:13,True,-1.379999999999999
Assassins Creed Valhalla Complete Edition,2022,27.57,02/16/23 17:09:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,27.51,02/16/23 07:12:13,False,0.05999999999999872
Assassins Creed Valhalla Deluxe Edition,2022,19.59,02/16/23 17:09:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,19.55,02/16/23 07:12:13,False,0.03999999999999915
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,21.8,02/16/23 17:09:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,21.77,02/16/23 07:12:13,False,0.030000000000001137
Assassins Creed Valhalla Watch Dogs Legion Bundle,2021,14.52,02/16/23 17:09:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,14.51,02/16/23 07:12:13,False,0.009999999999999787
Assassins Creed Valhalla,2020,8.1,02/16/23 17:09:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,8.27,02/16/23 07:12:13,True,-0.16999999999999993
Assassins Creed Valhalla The Way Of The Berserker,2020,1.92,02/16/23 17:09:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,1.92,02/16/23 07:12:13,False,0.0
Assassins Creed Valhalla Gold Edition,2020,77.63,02/16/23 17:09:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,78.15,02/16/23 07:12:13,True,-0.5200000000000102
Assassins Creed Valhalla Ultimate Edition,2020,46.72,02/16/23 17:09:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,46.62,02/16/23 07:12:13,False,0.10000000000000142
Azure Striker Gunvolt 3,,3.24,02/16/23 17:09:46,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,3.24,02/16/23 07:12:14,False,0.0
