result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,3.83,11/22/22 13:48:53,4.25,11/22/22 07:04:05,True,-0.41999999999999993
Code Vein Deluxe Edition,2019,9.73,11/22/22 13:48:53,9.72,11/22/22 07:04:05,False,0.009999999999999787
Dragon Ball Z Kakarot,2020,8.51,11/22/22 13:48:55,8.5,11/22/22 07:04:07,False,0.009999999999999787
Dragon Ball Z Kakarot Ultimate Edition,2020,21.84,11/22/22 13:48:55,21.84,11/22/22 07:04:07,False,0.0
Dragon Ball Z Kakarot Deluxe Edition,2020,14.59,11/22/22 13:48:55,14.59,11/22/22 07:04:07,False,0.0
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,18.08,11/22/22 13:48:57,18.08,11/22/22 07:04:09,False,0.0
Assassins Creed Valhalla Complete Edition,2022,37.72,11/22/22 13:48:59,37.72,11/22/22 07:04:10,False,0.0
Assassins Creed Valhalla Dawn Of Ragnarok,2022,13.41,11/22/22 13:48:59,13.41,11/22/22 07:04:10,False,0.0
Assassins Creed Valhalla Ragnarok Edition,2022,20.53,11/22/22 13:48:59,20.53,11/22/22 07:04:10,False,0.0
Assassins Creed Valhalla Deluxe Edition,2021,18.87,11/22/22 13:48:59,18.86,11/22/22 07:04:10,False,0.010000000000001563
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.89,11/22/22 13:48:59,17.88,11/22/22 07:04:10,False,0.010000000000001563
Assassins Creed Valhalla,2020,11.67,11/22/22 13:48:59,11.67,11/22/22 07:04:10,False,0.0
Assassins Creed Valhalla Ultimate Edition,2020,44.72,11/22/22 13:48:59,44.71,11/22/22 07:04:10,False,0.00999999999999801
Assassins Creed Valhalla Gold Edition,2020,41.9,11/22/22 13:48:59,41.89,11/22/22 07:04:10,False,0.00999999999999801
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,20.01,11/22/22 13:48:59,20.0,11/22/22 07:04:10,False,0.010000000000001563
Azure Striker Gunvolt 3,2022,7.83,11/22/22 13:49:01,7.83,11/22/22 07:04:12,False,0.0
Azure Striker Gunvolt 2,2016,8.65,11/22/22 13:49:01,8.65,11/22/22 07:04:12,False,0.0
Azure Striker Gunvolt,2014,4.84,11/22/22 13:49:01,4.84,11/22/22 07:04:12,False,0.0
Batman Arkham Collection,2018,9.47,11/22/22 13:49:03,9.44,11/22/22 07:04:14,False,0.030000000000001137
Bayonetta Vanquish 10Th Anniversary Bundle,2020,8.93,11/22/22 13:49:05,8.93,11/22/22 07:04:16,False,0.0
Bayonetta,2009,6.95,11/22/22 13:49:05,6.95,11/22/22 07:04:16,False,0.0
Forza Horizon 5 Hot Wheels,2022,16.8,11/22/22 13:49:07,16.79,11/22/22 07:04:18,False,0.010000000000001563
Forza Horizon 5,2021,23.05,11/22/22 13:49:07,23.04,11/22/22 07:04:18,False,0.010000000000001563
