result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,10.07,01/05/23 16:24:08,10.06,01/05/23 07:42:17,False,0.009999999999999787
Code Vein,2019,3.57,01/05/23 16:24:08,3.56,01/05/23 07:42:17,False,0.009999999999999787
Dragon Ball Z Kakarot,2020,7.2,01/05/23 16:24:10,7.19,01/05/23 07:42:19,False,0.009999999999999787
Dragon Ball Z Kakarot A New Power Awakens Set,2020,9.08,01/05/23 16:24:10,9.04,01/05/23 07:42:19,False,0.040000000000000924
Dragon Ball Z Kakarot Ultimate Edition,2020,22.53,01/05/23 16:24:10,22.51,01/05/23 07:42:19,False,0.019999999999999574
Dragon Ball Z Kakarot Deluxe Edition,2020,15.11,01/05/23 16:24:10,15.1,01/05/23 07:42:19,False,0.009999999999999787
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,15.63,01/05/23 16:24:12,15.61,01/05/23 07:42:21,False,0.02000000000000135
Assassins Creed Valhalla Complete Edition,2022,36.03,01/05/23 16:24:14,36.81,01/05/23 07:42:23,True,-0.7800000000000011
Assassins Creed Valhalla Dawn Of Ragnarok,2022,7.63,01/05/23 16:24:14,7.62,01/05/23 07:42:23,False,0.009999999999999787
Assassins Creed Valhalla Ragnarok Edition,2022,15.94,01/05/23 16:24:14,15.92,01/05/23 07:42:23,False,0.019999999999999574
Assassins Creed Valhalla Deluxe Edition,2021,14.4,01/05/23 16:24:14,18.42,01/05/23 07:42:23,True,-4.020000000000001
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.75,01/05/23 16:24:14,17.84,01/05/23 07:42:23,True,-0.08999999999999986
Assassins Creed Valhalla,2020,10.66,01/05/23 16:24:14,11.27,01/05/23 07:42:23,True,-0.6099999999999994
Assassins Creed Valhalla Ultimate Edition,2020,46.32,01/05/23 16:24:14,46.27,01/05/23 07:42:23,False,0.04999999999999716
Assassins Creed Valhalla Gold Edition,2020,38.64,01/05/23 16:24:14,38.62,01/05/23 07:42:23,False,0.020000000000003126
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,22.19,01/05/23 16:24:14,22.07,01/05/23 07:42:23,False,0.120000000000001
Azure Striker Gunvolt 3,2022,6.04,01/05/23 16:24:16,6.03,01/05/23 07:42:25,False,0.009999999999999787
Azure Striker Gunvolt 2,2016,5.04,01/05/23 16:24:16,5.03,01/05/23 07:42:25,False,0.009999999999999787
Azure Striker Gunvolt,2014,4.02,01/05/23 16:24:16,4.02,01/05/23 07:42:25,False,0.0
Batman Arkham Collection,2018,8.96,01/05/23 16:24:18,9.07,01/05/23 07:42:27,True,-0.10999999999999943
Bayonetta Vanquish 10Th Anniversary Bundle,2020,13.3,01/05/23 16:24:19,13.3,01/05/23 07:42:29,False,0.0
Bayonetta,2009,7.19,01/05/23 16:24:19,7.22,01/05/23 07:42:29,True,-0.02999999999999936
Forza Horizon 5 Hot Wheels,2022,12.79,01/05/23 16:24:21,12.72,01/05/23 07:42:31,False,0.06999999999999851
Forza Horizon 5,2021,16.23,01/05/23 16:24:21,16.21,01/05/23 07:42:31,False,0.019999999999999574
Forza Horizon 5 Deluxe Edition,2021,41.07,01/05/23 16:24:21,41.02,01/05/23 07:42:31,False,0.04999999999999716
Gunvolt Chronicles Luminous Avenger Ix 2,2022,7.2,01/05/23 16:24:22,7.19,01/05/23 07:42:33,False,0.009999999999999787
