result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,10.06,12/19/22 09:18:41,9.97,12/06/22 07:51:23,False,0.08999999999999986
Code Vein,2019,3.63,12/19/22 09:18:41,3.59,12/06/22 07:51:23,False,0.040000000000000036
Dragon Ball Z Kakarot,2020,7.19,12/19/22 09:18:43,8.72,12/06/22 07:51:25,True,-1.5300000000000002
Dragon Ball Z Kakarot Ultimate Edition,2020,22.5,12/19/22 09:18:43,22.29,12/06/22 07:51:25,False,0.21000000000000085
Dragon Ball Z Kakarot A New Power Awakens Set,2020,6.04,12/19/22 09:18:43,4.73,12/06/22 07:51:25,False,1.3099999999999996
Dragon Ball Z Kakarot Deluxe Edition,2020,15.64,12/19/22 09:18:43,14.95,12/06/22 07:51:25,False,0.6900000000000013
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,18.78,12/19/22 09:18:45,18.6,12/06/22 07:51:27,False,0.17999999999999972
Assassins Creed Valhalla Complete Edition,2022,49.55,12/19/22 09:18:47,49.86,12/06/22 07:51:29,True,-0.3100000000000023
Assassins Creed Valhalla Dawn Of Ragnarok,2022,11.45,12/19/22 09:18:47,11.34,12/06/22 07:51:29,False,0.10999999999999943
Assassins Creed Valhalla Ragnarok Edition,2022,24.15,12/19/22 09:18:47,23.93,12/06/22 07:51:29,False,0.21999999999999886
Assassins Creed Valhalla Deluxe Edition,2021,19.52,12/19/22 09:18:47,17.27,12/06/22 07:51:29,False,2.25
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.98,12/19/22 09:18:47,17.81,12/06/22 07:51:29,False,0.1700000000000017
Assassins Creed Valhalla,2020,12.07,12/19/22 09:18:47,11.96,12/06/22 07:51:29,False,0.10999999999999943
Assassins Creed Valhalla Gold Edition,2020,44.08,12/19/22 09:18:47,43.66,12/06/22 07:51:29,False,0.4200000000000017
Assassins Creed Valhalla Ultimate Edition,2020,46.26,12/19/22 09:18:47,45.82,12/06/22 07:51:29,False,0.4399999999999977
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,22.45,12/19/22 09:18:47,22.23,12/06/22 07:51:29,False,0.21999999999999886
Azure Striker Gunvolt 3,2022,6.03,12/19/22 09:18:49,8.02,12/06/22 07:51:32,True,-1.9899999999999993
Azure Striker Gunvolt 2,2016,5.03,12/19/22 09:18:49,8.84,12/06/22 07:51:32,True,-3.8099999999999996
Azure Striker Gunvolt,2014,4.02,12/19/22 09:18:49,4.97,12/06/22 07:51:32,True,-0.9500000000000002
Batman Arkham Collection,2018,9.42,12/19/22 09:18:51,10.16,12/06/22 07:51:33,True,-0.7400000000000002
Bayonetta Vanquish 10Th Anniversary Bundle,2020,10.28,12/19/22 09:18:54,10.19,12/06/22 07:51:35,False,0.08999999999999986
Bayonetta,2009,7.2,12/19/22 09:18:54,7.13,12/06/22 07:51:35,False,0.07000000000000028
