result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,5.45,11/17/22 08:00:24,5.02,11/16/22 07:59:28,False,0.4300000000000006
Code Vein Deluxe Edition,2019,9.85,11/17/22 08:00:24,9.85,11/16/22 07:59:28,False,0.0
Dragon Ball Z Kakarot,2020,8.62,11/17/22 08:00:27,8.62,11/16/22 07:59:29,False,0.0
Dragon Ball Z Kakarot Ultimate Edition,2020,22.13,11/17/22 08:00:27,22.04,11/16/22 07:59:29,False,0.08999999999999986
Dragon Ball Z Kakarot Deluxe Edition,2020,15.52,11/17/22 08:00:27,15.52,11/16/22 07:59:29,False,0.0
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,18.31,11/17/22 08:00:29,18.31,11/16/22 07:59:31,False,0.0
Assassins Creed Valhalla Complete Edition,2022,38.21,11/17/22 08:00:30,38.22,11/16/22 07:59:33,True,-0.00999999999999801
Assassins Creed Valhalla Dawn Of Ragnarok,2022,13.01,11/17/22 08:00:30,13.01,11/16/22 07:59:33,False,0.0
Assassins Creed Valhalla Ragnarok Edition,2022,20.79,11/17/22 08:00:30,20.8,11/16/22 07:59:33,True,-0.010000000000001563
Assassins Creed Valhalla Deluxe Edition,2021,16.1,11/17/22 08:00:30,16.1,11/16/22 07:59:33,False,0.0
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,18.11,11/17/22 08:00:30,18.12,11/16/22 07:59:33,True,-0.010000000000001563
Assassins Creed Valhalla,2020,13.27,11/17/22 08:00:30,13.22,11/16/22 07:59:33,False,0.049999999999998934
Assassins Creed Valhalla Gold Edition,2020,42.44,11/17/22 08:00:30,42.45,11/16/22 07:59:33,True,-0.010000000000005116
Assassins Creed Valhalla Ultimate Edition,2020,45.3,11/17/22 08:00:30,45.31,11/16/22 07:59:33,True,-0.010000000000005116
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,20.26,11/17/22 08:00:30,20.26,11/16/22 07:59:33,False,0.0
Azure Striker Gunvolt 3,2022,7.93,11/17/22 08:00:32,7.93,11/16/22 07:59:35,False,0.0
Azure Striker Gunvolt 2,2016,8.34,11/17/22 08:00:32,8.35,11/16/22 07:59:35,True,-0.009999999999999787
Azure Striker Gunvolt,2014,4.91,11/17/22 08:00:32,4.91,11/16/22 07:59:35,False,0.0
Batman Arkham Collection,2018,9.81,11/17/22 08:00:34,9.81,11/16/22 07:59:37,False,0.0
Bayonetta Vanquish 10Th Anniversary Bundle,2020,6.71,11/17/22 08:00:36,8.3,11/16/22 07:59:39,True,-1.5900000000000007
Bayonetta,2009,5.42,11/17/22 08:00:36,7.04,11/16/22 07:59:39,True,-1.62
Forza Horizon 5 Hot Wheels,2022,16.24,11/17/22 08:00:38,16.25,11/16/22 07:59:41,True,-0.010000000000001563
Forza Horizon 5,2021,23.35,11/17/22 08:00:38,23.35,11/16/22 07:59:41,False,0.0
Forza Horizon 5 Deluxe Edition,2021,33.9,11/17/22 08:00:38,33.9,11/16/22 07:59:41,False,0.0
Forza Horizon 5 Premium Edition,2021,28.94,11/17/22 08:00:38,28.95,11/16/22 07:59:41,True,-0.00999999999999801
Gunvolt Chronicles Luminous Avenger Ix 2,2022,8.04,11/17/22 08:00:41,8.04,11/16/22 07:59:43,False,0.0
Gunvolt Chronicles Luminous Avenger Ix,2019,10.05,11/17/22 08:00:41,10.05,11/16/22 07:59:43,False,0.0
Gods Monsters,2020,6.95,11/17/22 08:00:42,6.95,11/16/22 07:59:44,False,0.0
Immortals Fenyx Rising Gold Edition,2020,11.66,11/17/22 08:00:42,11.58,11/16/22 07:59:44,False,0.08000000000000007
Lost Judgment,2021,19.54,11/17/22 08:00:44,19.54,11/16/22 07:59:46,False,0.0
Lost Judgment Digital Deluxe Edition,2021,24.65,11/17/22 08:00:44,24.65,11/16/22 07:59:46,False,0.0
Judgment,2018,9.63,11/17/22 08:00:44,10.67,11/16/22 07:59:46,True,-1.0399999999999991
Gears Of War Juxxxxxx(dement),2013,5.22,11/17/22 08:00:44,5.22,11/16/22 07:59:46,False,0.0
Ni No Kuni Wrath Of The White Witch Remastered,2019,37.36,11/17/22 08:00:46,37.36,11/16/22 07:59:48,False,0.0
Nier Replicant Ver 1 22474487139,2021,20.12,11/17/22 08:00:48,20.12,11/16/22 07:59:50,False,0.0
Nier Replicant,2010,47.6,11/17/22 08:00:48,47.3,11/16/22 07:59:50,False,0.30000000000000426
Nierautomata Become As Gods Edition,2018,12.32,11/17/22 08:00:49,12.32,11/16/22 07:59:51,False,0.0
No More Heroes Iii,2021,12.72,11/17/22 08:00:51,14.7,11/16/22 07:59:53,True,-1.9799999999999986
Octopath Traveler,2018,17.28,11/17/22 08:00:52,17.28,11/16/22 07:59:54,False,0.0
Ori And The Will Of The Wisps,2020,4.27,11/17/22 08:00:54,4.27,11/16/22 07:59:56,False,0.0
Overcooked 2 Gourmet Edition,2020,1.47,11/17/22 08:00:55,1.47,11/16/22 07:59:58,False,0.0
Overcooked 2 Night Of The Hangry Horde,2019,7.66,11/17/22 08:00:55,7.66,11/16/22 07:59:58,False,0.0
Overcooked 2 Campfire Cook Off,2019,1.98,11/17/22 08:00:55,1.98,11/16/22 07:59:58,False,0.0
Overcooked 2 2,2018,3.2,11/17/22 08:00:55,3.2,11/16/22 07:59:58,False,0.0
Overcooked 2 Carnival Of Chaos,2018,1.98,11/17/22 08:00:55,1.98,11/16/22 07:59:58,False,0.0
Overcooked Overcooked 2,,2.52,11/17/22 08:00:55,3.24,11/16/22 07:59:58,True,-0.7200000000000002
Persona 5 Royal,2019,39.33,11/17/22 08:00:57,39.34,11/16/22 07:59:59,True,-0.010000000000005116
Scarlet Nexus,2021,2.0,11/17/22 08:00:59,2.0,11/16/22 08:00:00,False,0.0
Scarlet Nexus Ultimate Edition,2021,19.72,11/17/22 08:00:59,19.72,11/16/22 08:00:00,False,0.0
Scarlet Nexus Deluxe Edition,2021,16.95,11/17/22 08:00:59,16.96,11/16/22 08:00:00,True,-0.010000000000001563
Sd Gundam Battle Alliance,2022,34.02,11/17/22 08:01:00,34.02,11/16/22 08:00:03,False,0.0
Sd Gundam Battle Alliance Deluxe Edition,,63.09,11/17/22 08:01:00,63.11,11/16/22 08:00:03,True,-0.01999999999999602
Soul Hackers 2,2022,34.55,11/17/22 08:01:02,34.56,11/16/22 08:00:05,True,-0.010000000000005116
Soul Hackers 2 Digital Deluxe Edition,,44.05,11/17/22 08:01:02,44.06,11/16/22 08:00:05,True,-0.010000000000005116
Tales Of Arise Ultimate Edition,2021,38.24,11/17/22 08:01:04,37.76,11/16/22 08:00:07,False,0.480000000000004
Tales Of Arise,2021,16.65,11/17/22 08:01:04,16.65,11/16/22 08:00:07,False,0.0
Tales Of Arise Deluxe Edition,2021,64.34,11/17/22 08:01:04,64.35,11/16/22 08:00:07,True,-0.009999999999990905
Like A Dragon Ishin,2023,48.87,11/17/22 08:01:06,48.88,11/16/22 08:00:09,True,-0.010000000000005116
Yakuza Like A Dragon,2020,11.07,11/17/22 08:01:06,11.07,11/16/22 08:00:09,False,0.0
Yakuza Like A Dragon Legendary Hero Edition,2020,15.09,11/17/22 08:01:06,15.09,11/16/22 08:00:09,False,0.0
Yakuza Like A Dragon Hero Edition,2020,16.63,11/17/22 08:01:06,12.99,11/16/22 08:00:09,False,3.639999999999999
The Yakuza Remastered Collection,2020,10.82,11/17/22 08:01:06,10.82,11/16/22 08:00:09,False,0.0
Yakuza Like A Dragon Day One Edition,2020,17.64,11/17/22 08:01:06,17.53,11/16/22 08:00:09,False,0.10999999999999943
Yakuza 5 Remastered,2019,7.25,11/17/22 08:01:06,7.25,11/16/22 08:00:09,False,0.0
Yakuza 4 Remastered,2019,7.32,11/17/22 08:01:06,7.32,11/16/22 08:00:09,False,0.0
Yakuza 3 Remastered,2018,7.32,11/17/22 08:01:06,7.32,11/16/22 08:00:09,False,0.0
Yakuza Kiwami 2,2017,5.03,11/17/22 08:01:06,5.03,11/16/22 08:00:09,False,0.0
Yakuza Kiwami,2016,3.38,11/17/22 08:01:06,3.72,11/16/22 08:00:09,True,-0.3400000000000003
Yakuza 6 The Song Of Life,2016,3.78,11/17/22 08:01:06,3.78,11/16/22 08:00:09,False,0.0
Yakuza 0,2015,3.38,11/17/22 08:01:06,3.38,11/16/22 08:00:09,False,0.0
Devil May Cry 5 Special Edition,2020,11.79,11/17/22 08:01:08,11.8,11/16/22 08:00:10,True,-0.010000000000001563
Red Dead Redemption 2,2018,8.24,11/17/22 08:01:10,8.24,11/16/22 08:00:12,False,0.0
Red Dead Redemption 2 Ultimate Edition,2018,21.69,11/17/22 08:01:10,21.7,11/16/22 08:00:12,True,-0.00999999999999801
Red Dead Redemption 2 Special Edition,,29.39,11/17/22 08:01:10,29.39,11/16/22 08:00:12,False,0.0
