result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,3.6,12/05/22 07:35:31,3.59,12/02/22 07:19:03,False,0.010000000000000231
Code Vein Deluxe Edition,2019,10.0,12/05/22 07:35:31,9.97,12/02/22 07:19:03,False,0.02999999999999936
Dragon Ball Z Kakarot,2020,8.75,12/05/22 07:35:33,8.71,12/02/22 07:19:05,False,0.03999999999999915
Dragon Ball Z Kakarot Ultimate Edition,2020,22.38,12/05/22 07:35:33,22.29,12/02/22 07:19:05,False,0.08999999999999986
Dragon Ball Z Kakarot Deluxe Edition,2020,15.0,12/05/22 07:35:33,14.94,12/02/22 07:19:05,False,0.0600000000000005
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,18.68,12/05/22 07:35:35,18.6,12/02/22 07:19:07,False,0.0799999999999983
Assassins Creed Valhalla Complete Edition,2022,50.04,12/05/22 07:35:38,47.85,12/02/22 07:19:08,False,2.1899999999999977
Assassins Creed Valhalla Dawn Of Ragnarok,2022,11.38,12/05/22 07:35:38,11.34,12/02/22 07:19:08,False,0.040000000000000924
Assassins Creed Valhalla Ragnarok Edition,2022,20.97,12/05/22 07:35:38,20.89,12/02/22 07:19:08,False,0.0799999999999983
Assassins Creed Valhalla Deluxe Edition,2021,18.34,12/05/22 07:35:38,18.27,12/02/22 07:19:08,False,0.07000000000000028
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.88,12/05/22 07:35:38,17.81,12/02/22 07:19:08,False,0.07000000000000028
Assassins Creed Valhalla,2020,12.0,12/05/22 07:35:38,11.81,12/02/22 07:19:08,False,0.1899999999999995
Assassins Creed Valhalla Ultimate Edition,2020,45.98,12/05/22 07:35:38,45.81,12/02/22 07:19:08,False,0.1699999999999946
Assassins Creed Valhalla Gold Edition,2020,43.82,12/05/22 07:35:38,43.34,12/02/22 07:19:08,False,0.4799999999999969
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,22.32,12/05/22 07:35:38,22.23,12/02/22 07:19:08,False,0.08999999999999986
Azure Striker Gunvolt 3,2022,8.05,12/05/22 07:35:40,8.02,12/02/22 07:19:10,False,0.030000000000001137
Azure Striker Gunvolt 2,2016,8.88,12/05/22 07:35:40,8.84,12/02/22 07:19:10,False,0.040000000000000924
Azure Striker Gunvolt,2014,4.99,12/05/22 07:35:40,4.97,12/02/22 07:19:10,False,0.020000000000000462
Batman Arkham Collection,2018,10.19,12/05/22 07:35:42,10.16,12/02/22 07:19:12,False,0.02999999999999936
Bayonetta Vanquish 10Th Anniversary Bundle,2020,14.05,12/05/22 07:35:44,13.99,12/02/22 07:19:14,False,0.0600000000000005
Bayonetta,2009,7.18,12/05/22 07:35:44,7.12,12/02/22 07:19:14,False,0.05999999999999961
Forza Horizon 5 Hot Wheels,2022,15.06,12/05/22 07:35:47,13.06,12/02/22 07:19:15,False,2.0
Forza Horizon 5,2021,23.7,12/05/22 07:35:47,23.61,12/02/22 07:19:15,False,0.08999999999999986
Forza Horizon 5 Deluxe Edition,2021,38.47,12/05/22 07:35:47,38.32,12/02/22 07:19:15,False,0.14999999999999858
Forza Horizon 5 Premium Edition,2021,29.39,12/05/22 07:35:47,29.28,12/02/22 07:19:15,False,0.10999999999999943
Gunvolt Chronicles Luminous Avenger Ix 2,2022,14.21,12/05/22 07:35:48,14.16,12/02/22 07:19:18,False,0.05000000000000071
Gods Monsters,2020,7.06,12/05/22 07:35:50,7.03,12/02/22 07:19:20,False,0.02999999999999936
Immortals Fenyx Rising Gold Edition,2020,14.01,12/05/22 07:35:50,11.71,12/02/22 07:19:20,False,2.299999999999999
Lost Judgment,2021,19.56,12/05/22 07:35:52,19.49,12/02/22 07:19:23,False,0.07000000000000028
Lost Judgment Digital Deluxe Edition,2021,19.42,12/05/22 07:35:52,11.42,12/02/22 07:19:23,False,8.000000000000002
Lost Judgment Digital Ultimate Edition,2021,21.3,12/05/22 07:35:52,22.39,12/02/22 07:19:23,True,-1.0899999999999999
Judgment,2018,13.45,12/05/22 07:35:52,13.4,12/02/22 07:19:23,False,0.049999999999998934
Gears Of War Juxxxxxx(dement),2013,5.21,12/05/22 07:35:52,5.2,12/02/22 07:19:23,False,0.009999999999999787
Ni No Kuni Wrath Of The White Witch Remastered,2019,37.93,12/05/22 07:35:54,37.77,12/02/22 07:19:25,False,0.1599999999999966
Nier Replicant Ver 1 22474487139,2021,22.75,12/05/22 07:35:56,22.66,12/02/22 07:19:27,False,0.08999999999999986
Nier Replicant,2010,65.19,12/05/22 07:35:56,64.2,12/02/22 07:19:27,False,0.9899999999999949
Nierautomata Become As Gods Edition,2018,12.51,12/05/22 07:35:57,12.46,12/02/22 07:19:29,False,0.049999999999998934
No More Heroes Iii,2021,23.94,12/05/22 07:35:59,20.93,12/02/22 07:19:30,False,3.0100000000000016
