result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,3.34,01/20/23 07:39:42,3.34,01/19/23 16:41:56,False,0.0
Code Vein Deluxe Edition,2019,9.21,01/20/23 07:39:42,7.32,01/19/23 16:41:56,False,1.8900000000000006
Dragon Ball Z Kakarot,2020,7.68,01/20/23 07:39:44,7.68,01/19/23 16:41:58,False,0.0
Dragon Ball Z Kakarot Ultimate Edition,2020,22.77,01/20/23 07:39:44,22.76,01/19/23 16:41:58,False,0.00999999999999801
Dragon Ball Z Kakarot A New Power Awakens Set,2020,9.47,01/20/23 07:39:44,9.52,01/19/23 16:41:58,True,-0.049999999999998934
Dragon Ball Z Kakarot Deluxe Edition,2020,16.14,01/20/23 07:39:44,16.13,01/19/23 16:41:58,False,0.010000000000001563
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,19.12,01/20/23 07:39:46,19.12,01/19/23 16:42:00,False,0.0
Assassins Creed Valhalla Complete Edition,2022,29.31,01/20/23 07:39:48,30.03,01/19/23 16:42:02,True,-0.7200000000000024
Assassins Creed Valhalla Dawn Of Ragnarok,2022,7.76,01/20/23 07:39:48,7.76,01/19/23 16:42:02,False,0.0
Assassins Creed Valhalla Ragnarok Edition,2022,16.62,01/20/23 07:39:48,16.69,01/19/23 16:42:02,True,-0.07000000000000028
Assassins Creed Valhalla Deluxe Edition,2021,13.55,01/20/23 07:39:48,13.59,01/19/23 16:42:02,True,-0.03999999999999915
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,16.51,01/20/23 07:39:48,16.73,01/19/23 16:42:02,True,-0.21999999999999886
Assassins Creed Valhalla,2020,9.88,01/20/23 07:39:48,9.93,01/19/23 16:42:02,True,-0.049999999999998934
Assassins Creed Valhalla Gold Edition,2020,38.64,01/20/23 07:39:48,38.69,01/19/23 16:42:02,True,-0.04999999999999716
Assassins Creed Valhalla Ultimate Edition,2020,47.1,01/20/23 07:39:48,47.08,01/19/23 16:42:02,False,0.020000000000003126
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,14.24,01/20/23 07:39:48,14.23,01/19/23 16:42:02,False,0.009999999999999787
Azure Striker Gunvolt 3,2022,6.14,01/20/23 07:39:50,6.14,01/19/23 16:42:04,False,0.0
