result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,4.37,01/25/23 06:54:49,4.37,01/24/23 15:18:58,False,0.0
Code Vein Deluxe Edition,2019,9.3,01/25/23 06:54:49,9.28,01/24/23 15:18:58,False,0.02000000000000135
Dragon Ball Z Kakarot,2020,9.57,01/25/23 06:54:51,7.2,01/24/23 15:19:00,False,2.37
Dragon Ball Z Kakarot Ultimate Edition,2020,23.03,01/25/23 06:54:51,22.99,01/24/23 15:19:00,False,0.0400000000000027
Dragon Ball Z Kakarot Deluxe Edition,2020,24.81,01/25/23 06:54:51,22.71,01/24/23 15:19:00,False,2.099999999999998
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,19.3,01/25/23 06:54:52,19.26,01/24/23 15:19:02,False,0.03999999999999915
Assassins Creed Valhalla Complete Edition,2022,29.58,01/25/23 06:54:54,29.52,01/24/23 15:19:04,False,0.05999999999999872
Assassins Creed Valhalla Dawn Of Ragnarok,2022,7.83,01/25/23 06:54:54,7.81,01/24/23 15:19:04,False,0.020000000000000462
Assassins Creed Valhalla Ragnarok Edition,2022,16.53,01/25/23 06:54:54,16.5,01/24/23 15:19:04,False,0.030000000000001137
Assassins Creed Valhalla Deluxe Edition,2021,13.67,01/25/23 06:54:54,13.65,01/24/23 15:19:04,False,0.019999999999999574
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,16.65,01/25/23 06:54:54,16.63,01/24/23 15:19:04,False,0.019999999999999574
Assassins Creed Valhalla,2020,9.51,01/25/23 06:54:54,9.49,01/24/23 15:19:04,False,0.019999999999999574
Assassins Creed Valhalla Gold Edition,2020,63.17,01/25/23 06:54:54,38.69,01/24/23 15:19:04,False,24.480000000000004
Assassins Creed Valhalla Ultimate Edition,2020,47.52,01/25/23 06:54:54,47.44,01/24/23 15:19:04,False,0.0800000000000054
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,14.36,01/25/23 06:54:54,14.34,01/24/23 15:19:04,False,0.019999999999999574
Azure Striker Gunvolt 3,2022,6.19,01/25/23 06:54:55,6.18,01/24/23 15:19:05,False,0.010000000000000675
