result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,10.06,01/05/23 07:42:17,10.03,01/04/23 16:47:08,False,0.030000000000001137
Code Vein,2019,3.56,01/05/23 07:42:17,3.55,01/04/23 16:47:08,False,0.010000000000000231
Dragon Ball Z Kakarot,2020,7.19,01/05/23 07:42:19,7.13,01/04/23 16:47:10,False,0.0600000000000005
Dragon Ball Z Kakarot A New Power Awakens Set,2020,9.04,01/05/23 07:42:19,9.03,01/04/23 16:47:10,False,0.009999999999999787
Dragon Ball Z Kakarot Ultimate Edition,2020,22.51,01/05/23 07:42:19,22.44,01/04/23 16:47:10,False,0.07000000000000028
Dragon Ball Z Kakarot Deluxe Edition,2020,15.1,01/05/23 07:42:19,15.05,01/04/23 16:47:10,False,0.049999999999998934
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,15.61,01/05/23 07:42:21,12.04,01/04/23 16:47:12,False,3.5700000000000003
Assassins Creed Valhalla Complete Edition,2022,36.81,01/05/23 07:42:23,36.77,01/04/23 16:47:14,False,0.03999999999999915
Assassins Creed Valhalla Dawn Of Ragnarok,2022,7.62,01/05/23 07:42:23,7.6,01/04/23 16:47:14,False,0.020000000000000462
Assassins Creed Valhalla Ragnarok Edition,2022,15.92,01/05/23 07:42:23,15.87,01/04/23 16:47:14,False,0.05000000000000071
Assassins Creed Valhalla Deluxe Edition,2021,18.42,01/05/23 07:42:23,18.36,01/04/23 16:47:14,False,0.060000000000002274
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.84,01/05/23 07:42:23,17.78,01/04/23 16:47:14,False,0.05999999999999872
Assassins Creed Valhalla,2020,11.27,01/05/23 07:42:23,11.23,01/04/23 16:47:14,False,0.03999999999999915
Assassins Creed Valhalla Ultimate Edition,2020,46.27,01/05/23 07:42:23,46.12,01/04/23 16:47:14,False,0.15000000000000568
Assassins Creed Valhalla Gold Edition,2020,38.62,01/05/23 07:42:23,38.73,01/04/23 16:47:14,True,-0.10999999999999943
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,22.07,01/05/23 07:42:23,22.06,01/04/23 16:47:14,False,0.010000000000001563
Azure Striker Gunvolt 3,2022,6.03,01/05/23 07:42:25,6.01,01/04/23 16:47:16,False,0.020000000000000462
Azure Striker Gunvolt 2,2016,5.03,01/05/23 07:42:25,5.01,01/04/23 16:47:16,False,0.020000000000000462
Azure Striker Gunvolt,2014,4.02,01/05/23 07:42:25,4.01,01/04/23 16:47:16,False,0.009999999999999787
Batman Arkham Collection,2018,9.07,01/05/23 07:42:27,9.04,01/04/23 16:47:18,False,0.030000000000001137
Bayonetta Vanquish 10Th Anniversary Bundle,2020,13.3,01/05/23 07:42:29,13.34,01/04/23 16:47:20,True,-0.03999999999999915
Bayonetta,2009,7.22,01/05/23 07:42:29,7.2,01/04/23 16:47:20,False,0.019999999999999574
Forza Horizon 5 Hot Wheels,2022,12.72,01/05/23 07:42:31,12.71,01/04/23 16:47:22,False,0.009999999999999787
Forza Horizon 5,2021,16.21,01/05/23 07:42:31,16.16,01/04/23 16:47:22,False,0.05000000000000071
Forza Horizon 5 Deluxe Edition,2021,41.02,01/05/23 07:42:31,40.89,01/04/23 16:47:22,False,0.13000000000000256
Gunvolt Chronicles Luminous Avenger Ix 2,2022,7.19,01/05/23 07:42:33,7.17,01/04/23 16:47:23,False,0.020000000000000462
Immortals Fenyx Rising Gold Edition,2020,12.26,01/05/23 07:42:34,12.22,01/04/23 16:47:25,False,0.03999999999999915
Gods Monsters,2020,7.62,01/05/23 07:42:34,7.6,01/04/23 16:47:25,False,0.020000000000000462
Lost Judgment,2021,10.06,01/05/23 07:42:35,10.03,01/04/23 16:47:26,False,0.030000000000001137
Lost Judgment Digital Deluxe Edition,2021,14.39,01/05/23 07:42:35,15.97,01/04/23 16:47:26,True,-1.58
Lost Judgment Digital Ultimate Edition,2021,26.18,01/05/23 07:42:35,26.1,01/04/23 16:47:26,False,0.0799999999999983
Judgment,2018,12.08,01/05/23 07:42:35,12.05,01/04/23 16:47:26,False,0.02999999999999936
Gears Of War Juxxxxxx(dement),2013,5.2,01/05/23 07:42:35,5.22,01/04/23 16:47:26,True,-0.019999999999999574
Ni No Kuni Wrath Of The White Witch Remastered,2019,28.13,01/05/23 07:42:37,28.1,01/04/23 16:47:28,False,0.029999999999997584
Nier Replicant Ver 1 22474487139,2021,22.9,01/05/23 07:42:38,22.82,01/04/23 16:47:30,False,0.0799999999999983
Nier Replicant,2010,63.58,01/05/23 07:42:38,63.54,01/04/23 16:47:30,False,0.03999999999999915
Nierautomata Become As Gods Edition,2018,12.59,01/05/23 07:42:40,12.55,01/04/23 16:47:31,False,0.03999999999999915
No More Heroes Iii,2021,20.06,01/05/23 07:42:41,20.0,01/04/23 16:47:33,False,0.05999999999999872
Octopath Traveler,2018,20.14,01/05/23 07:42:43,20.07,01/04/23 16:47:35,False,0.07000000000000028
Ori And The Will Of The Wisps,2020,2.51,01/05/23 07:42:44,2.76,01/04/23 16:47:37,True,-0.25
Overcooked 2 Gourmet Edition,2020,1.5,01/05/23 07:42:46,1.49,01/04/23 16:47:39,False,0.010000000000000009
Overcooked 2 Night Of The Hangry Horde,2019,7.83,01/05/23 07:42:46,7.8,01/04/23 16:47:39,False,0.03000000000000025
Overcooked 2 Campfire Cook Off,2019,2.01,01/05/23 07:42:46,2.0,01/04/23 16:47:39,False,0.009999999999999787
