result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,3.59,12/06/22 07:51:23,3.6,12/05/22 07:35:31,True,-0.010000000000000231
Code Vein Deluxe Edition,2019,9.97,12/06/22 07:51:23,10.0,12/05/22 07:35:31,True,-0.02999999999999936
Dragon Ball Z Kakarot,2020,8.72,12/06/22 07:51:25,8.75,12/05/22 07:35:33,True,-0.02999999999999936
Dragon Ball Z Kakarot Ultimate Edition,2020,22.29,12/06/22 07:51:25,22.38,12/05/22 07:35:33,True,-0.08999999999999986
Dragon Ball Z Kakarot Deluxe Edition,2020,14.95,12/06/22 07:51:25,15.0,12/05/22 07:35:33,True,-0.05000000000000071
Dragon Ball Z Kakarot A New Power Awakens Set,2020,4.73,12/06/22 07:51:25,,,False,
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,18.6,12/06/22 07:51:27,18.68,12/05/22 07:35:35,True,-0.0799999999999983
Assassins Creed Valhalla Complete Edition,2022,49.86,12/06/22 07:51:29,50.04,12/05/22 07:35:38,True,-0.17999999999999972
Assassins Creed Valhalla Dawn Of Ragnarok,2022,11.34,12/06/22 07:51:29,11.38,12/05/22 07:35:38,True,-0.040000000000000924
Assassins Creed Valhalla Ragnarok Edition,2022,23.93,12/06/22 07:51:29,20.97,12/05/22 07:35:38,False,2.960000000000001
Assassins Creed Valhalla Deluxe Edition,2021,17.27,12/06/22 07:51:29,18.34,12/05/22 07:35:38,True,-1.0700000000000003
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.81,12/06/22 07:51:29,17.88,12/05/22 07:35:38,True,-0.07000000000000028
Assassins Creed Valhalla,2020,11.96,12/06/22 07:51:29,12.0,12/05/22 07:35:38,True,-0.03999999999999915
Assassins Creed Valhalla Ultimate Edition,2020,45.82,12/06/22 07:51:29,45.98,12/05/22 07:35:38,True,-0.1599999999999966
Assassins Creed Valhalla Gold Edition,2020,43.66,12/06/22 07:51:29,43.82,12/05/22 07:35:38,True,-0.1600000000000037
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,22.23,12/06/22 07:51:29,22.32,12/05/22 07:35:38,True,-0.08999999999999986
Azure Striker Gunvolt 3,2022,8.02,12/06/22 07:51:32,8.05,12/05/22 07:35:40,True,-0.030000000000001137
Azure Striker Gunvolt 2,2016,8.84,12/06/22 07:51:32,8.88,12/05/22 07:35:40,True,-0.040000000000000924
Azure Striker Gunvolt,2014,4.97,12/06/22 07:51:32,4.99,12/05/22 07:35:40,True,-0.020000000000000462
Batman Arkham Collection,2018,10.16,12/06/22 07:51:33,10.19,12/05/22 07:35:42,True,-0.02999999999999936
Bayonetta Vanquish 10Th Anniversary Bundle,2020,10.19,12/06/22 07:51:35,14.05,12/05/22 07:35:44,True,-3.860000000000001
Bayonetta,2009,7.13,12/06/22 07:51:35,7.18,12/05/22 07:35:44,True,-0.04999999999999982
Forza Horizon 5 Hot Wheels,2022,12.88,12/06/22 07:51:37,15.06,12/05/22 07:35:47,True,-2.1799999999999997
Forza Horizon 5,2021,23.62,12/06/22 07:51:37,23.7,12/05/22 07:35:47,True,-0.0799999999999983
Forza Horizon 5 Deluxe Edition,2021,38.33,12/06/22 07:51:37,38.47,12/05/22 07:35:47,True,-0.14000000000000057
Forza Horizon 5 Premium Edition,2021,29.29,12/06/22 07:51:37,29.39,12/05/22 07:35:47,True,-0.10000000000000142
Gunvolt Chronicles Luminous Avenger Ix 2,2022,14.17,12/06/22 07:51:39,14.21,12/05/22 07:35:48,True,-0.040000000000000924
Gods Monsters,2020,7.03,12/06/22 07:51:41,7.06,12/05/22 07:35:50,True,-0.02999999999999936
Immortals Fenyx Rising Gold Edition,2020,13.96,12/06/22 07:51:41,14.01,12/05/22 07:35:50,True,-0.049999999999998934
Lost Judgment,2021,19.49,12/06/22 07:51:43,19.56,12/05/22 07:35:52,True,-0.07000000000000028
Lost Judgment Digital Deluxe Edition,2021,19.35,12/06/22 07:51:43,19.42,12/05/22 07:35:52,True,-0.07000000000000028
Lost Judgment Digital Ultimate Edition,2021,21.22,12/06/22 07:51:43,21.3,12/05/22 07:35:52,True,-0.08000000000000185
Judgment,2018,13.41,12/06/22 07:51:43,13.45,12/05/22 07:35:52,True,-0.03999999999999915
Gears Of War Juxxxxxx(dement),2013,5.21,12/06/22 07:51:43,5.21,12/05/22 07:35:52,False,0.0
Ni No Kuni Wrath Of The White Witch Remastered,2019,37.78,12/06/22 07:51:45,37.93,12/05/22 07:35:54,True,-0.14999999999999858
Nier Replicant Ver 1 22474487139,2021,22.67,12/06/22 07:51:47,22.75,12/05/22 07:35:56,True,-0.0799999999999983
Nier Replicant,2010,65.38,12/06/22 07:51:47,65.19,12/05/22 07:35:56,False,0.18999999999999773
Nierautomata Become As Gods Edition,2018,12.47,12/06/22 07:51:48,12.51,12/05/22 07:35:57,True,-0.03999999999999915
No More Heroes Iii,2021,23.85,12/06/22 07:51:50,23.94,12/05/22 07:35:59,True,-0.08999999999999986
Octopath Traveler,2018,17.48,12/06/22 07:51:51,17.54,12/05/22 07:36:01,True,-0.05999999999999872
Ori And The Will Of The Wisps,2020,3.98,12/06/22 07:51:52,3.99,12/05/22 07:36:02,True,-0.010000000000000231
Overcooked 2 Gourmet Edition,2020,5.23,12/06/22 07:51:53,5.21,12/05/22 07:36:03,False,0.020000000000000462
Overcooked 2 Campfire Cook Off,2019,1.99,12/06/22 07:51:53,2.0,12/05/22 07:36:03,True,-0.010000000000000009
Overcooked 2 2,2018,2.92,12/06/22 07:51:53,2.99,12/05/22 07:36:03,True,-0.07000000000000028
Overcooked 2 Carnival Of Chaos,2018,1.99,12/06/22 07:51:53,2.0,12/05/22 07:36:03,True,-0.010000000000000009
Persona 5 Royal,2019,39.88,12/06/22 07:51:55,40.03,12/05/22 07:36:05,True,-0.14999999999999858
Scarlet Nexus Ultimate Edition,2021,14.26,12/06/22 07:51:57,14.31,12/05/22 07:36:06,True,-0.05000000000000071
Scarlet Nexus,2021,2.02,12/06/22 07:51:57,2.03,12/05/22 07:36:06,True,-0.009999999999999787
Scarlet Nexus Deluxe Edition,2021,17.15,12/06/22 07:51:57,17.2,12/05/22 07:36:06,True,-0.05000000000000071
Sd Gundam Battle Alliance,2022,34.41,12/06/22 07:51:59,34.53,12/05/22 07:36:08,True,-0.12000000000000455
Sd Gundam Battle Alliance Deluxe Edition,,41.88,12/06/22 07:51:59,42.03,12/05/22 07:36:08,True,-0.14999999999999858
Soul Hackers 2,2022,34.89,12/06/22 07:52:00,35.03,12/05/22 07:36:10,True,-0.14000000000000057
Soul Hackers 2 Digital Deluxe Edition,,39.58,12/06/22 07:52:00,39.72,12/05/22 07:36:10,True,-0.14000000000000057
Tales Of Arise Ultimate Edition,2021,41.22,12/06/22 07:52:02,41.36,12/05/22 07:36:11,True,-0.14000000000000057
Tales Of Arise,2021,17.95,12/06/22 07:52:02,18.01,12/05/22 07:36:11,True,-0.060000000000002274
Tales Of Arise Deluxe Edition,2021,35.17,12/06/22 07:52:02,35.3,12/05/22 07:36:11,True,-0.12999999999999545
Like A Dragon Ishin,2023,49.34,12/06/22 07:52:04,49.52,12/05/22 07:36:13,True,-0.17999999999999972
The Yakuza Remastered Collection,2020,8.58,12/06/22 07:52:04,8.61,12/05/22 07:36:13,True,-0.02999999999999936
Yakuza Like A Dragon,2020,11.19,12/06/22 07:52:04,11.23,12/05/22 07:36:13,True,-0.040000000000000924
Yakuza Like A Dragon Legendary Hero Edition,2020,24.94,12/06/22 07:52:04,25.02,12/05/22 07:36:13,True,-0.0799999999999983
Yakuza Like A Dragon Hero Edition,2020,16.28,12/06/22 07:52:04,14.61,12/05/22 07:36:13,False,1.6700000000000017
Yakuza Like A Dragon Day One Edition,2020,22.82,12/06/22 07:52:04,22.75,12/05/22 07:36:13,False,0.07000000000000028
Yakuza 5 Remastered,2019,6.06,12/06/22 07:52:04,6.08,12/05/22 07:36:13,True,-0.020000000000000462
Yakuza 4 Remastered,2019,6.06,12/06/22 07:52:04,6.08,12/05/22 07:36:13,True,-0.020000000000000462
Yakuza 3 Remastered,2018,6.06,12/06/22 07:52:04,6.08,12/05/22 07:36:13,True,-0.020000000000000462
Yakuza Kiwami 2,2017,4.46,12/06/22 07:52:04,4.48,12/05/22 07:36:13,True,-0.020000000000000462
Yakuza 6 The Song Of Life,2016,4.03,12/06/22 07:52:04,4.04,12/05/22 07:36:13,True,-0.009999999999999787
Yakuza Kiwami,2016,3.55,12/06/22 07:52:04,3.57,12/05/22 07:36:13,True,-0.020000000000000018
Yakuza 0,2015,3.55,12/06/22 07:52:04,3.57,12/05/22 07:36:13,True,-0.020000000000000018
Devil May Cry 5 Special Edition,2020,15.96,12/06/22 07:52:05,16.02,12/05/22 07:36:15,True,-0.05999999999999872
Red Dead Redemption 2,2018,8.34,12/06/22 07:52:06,8.37,12/05/22 07:36:16,True,-0.02999999999999936
Red Dead Redemption 2 Ultimate Edition,2018,30.49,12/06/22 07:52:06,30.6,12/05/22 07:36:16,True,-0.11000000000000298
Red Dead Redemption 2 Special Edition,,29.39,12/06/22 07:52:06,29.39,12/05/22 07:36:16,False,0.0
