result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,3.89,11/25/22 07:00:49,3.87,11/24/22 07:03:42,False,0.020000000000000018
Code Vein Deluxe Edition,2019,9.88,11/25/22 07:00:49,9.84,11/24/22 07:03:42,False,0.040000000000000924
Dragon Ball Z Kakarot,2020,7.06,11/25/22 07:00:51,7.03,11/24/22 07:03:44,False,0.02999999999999936
Dragon Ball Z Kakarot Ultimate Edition,2020,22.19,11/25/22 07:00:51,22.1,11/24/22 07:03:44,False,0.08999999999999986
Dragon Ball Z Kakarot Deluxe Edition,2020,14.82,11/25/22 07:00:51,14.76,11/24/22 07:03:44,False,0.0600000000000005
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,18.45,11/25/22 07:00:52,18.37,11/24/22 07:03:46,False,0.0799999999999983
Assassins Creed Valhalla Complete Edition,2022,49.23,11/25/22 07:00:54,38.16,11/24/22 07:03:48,False,11.07
Assassins Creed Valhalla Dawn Of Ragnarok,2022,13.73,11/25/22 07:00:54,13.57,11/24/22 07:03:48,False,0.16000000000000014
Assassins Creed Valhalla Ragnarok Edition,2022,20.86,11/25/22 07:00:54,20.76,11/24/22 07:03:48,False,0.09999999999999787
Assassins Creed Valhalla Deluxe Edition,2021,19.17,11/25/22 07:00:54,19.08,11/24/22 07:03:48,False,0.09000000000000341
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.66,11/25/22 07:00:54,18.09,11/24/22 07:03:48,True,-0.4299999999999997
Assassins Creed Valhalla,2020,11.85,11/25/22 07:00:54,11.8,11/24/22 07:03:48,False,0.049999999999998934
Assassins Creed Valhalla Ultimate Edition,2020,45.43,11/25/22 07:00:54,45.23,11/24/22 07:03:48,False,0.20000000000000284
Assassins Creed Valhalla Gold Edition,2020,42.98,11/25/22 07:00:54,42.38,11/24/22 07:03:48,False,0.5999999999999943
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,20.32,11/25/22 07:00:54,20.23,11/24/22 07:03:48,False,0.08999999999999986
Azure Striker Gunvolt 3,2022,7.95,11/25/22 07:00:56,7.92,11/24/22 07:03:49,False,0.03000000000000025
Azure Striker Gunvolt 2,2016,8.78,11/25/22 07:00:56,8.74,11/24/22 07:03:49,False,0.03999999999999915
Azure Striker Gunvolt,2014,4.92,11/25/22 07:00:56,4.9,11/24/22 07:03:49,False,0.019999999999999574
Batman Arkham Collection,2018,9.84,11/25/22 07:00:58,9.8,11/24/22 07:03:51,False,0.03999999999999915
Bayonetta Vanquish 10Th Anniversary Bundle,2020,9.08,11/25/22 07:01:00,9.04,11/24/22 07:03:53,False,0.040000000000000924
Bayonetta,2009,6.06,11/25/22 07:01:00,7.03,11/24/22 07:03:53,True,-0.9700000000000006
Forza Horizon 5 Hot Wheels,2022,17.17,11/25/22 07:01:02,16.99,11/24/22 07:03:54,False,0.18000000000000327
Forza Horizon 5,2021,23.41,11/25/22 07:01:02,23.31,11/24/22 07:03:54,False,0.10000000000000142
Forza Horizon 5 Deluxe Edition,2021,38.18,11/25/22 07:01:02,38.01,11/24/22 07:03:54,False,0.1700000000000017
Forza Horizon 5 Premium Edition,2021,29.03,11/25/22 07:01:02,28.91,11/24/22 07:03:54,False,0.120000000000001
Gunvolt Chronicles Luminous Avenger Ix 2,2022,14.04,11/25/22 07:01:04,13.99,11/24/22 07:03:58,False,0.049999999999998934
Gods Monsters,2020,6.97,11/25/22 07:01:06,6.95,11/24/22 07:04:00,False,0.019999999999999574
Immortals Fenyx Rising Gold Edition,2020,11.61,11/25/22 07:01:06,11.56,11/24/22 07:04:00,False,0.049999999999998934
Lost Judgment,2021,19.32,11/25/22 07:01:07,19.24,11/24/22 07:04:02,False,0.08000000000000185
Lost Judgment Digital Deluxe Edition,2021,17.17,11/25/22 07:01:07,24.61,11/24/22 07:04:02,True,-7.439999999999998
Lost Judgment Digital Ultimate Edition,2021,22.2,11/25/22 07:01:07,22.11,11/24/22 07:04:02,False,0.08999999999999986
Judgment,2018,11.87,11/25/22 07:01:07,11.88,11/24/22 07:04:02,True,-0.010000000000001563
Gears Of War Juxxxxxx(dement),2013,5.21,11/25/22 07:01:07,5.2,11/24/22 07:04:02,False,0.009999999999999787
Ni No Kuni Wrath Of The White Witch Remastered,2019,37.47,11/25/22 07:01:09,37.31,11/24/22 07:04:04,False,0.1599999999999966
Nier Replicant Ver 1 22474487139,2021,22.47,11/25/22 07:01:10,22.38,11/24/22 07:04:06,False,0.08999999999999986
Nier Replicant,2010,47.88,11/25/22 07:01:10,47.03,11/24/22 07:04:06,False,0.8500000000000014
Nierautomata Become As Gods Edition,2018,12.36,11/25/22 07:01:12,12.3,11/24/22 07:04:08,False,0.05999999999999872
No More Heroes Iii,2021,20.76,11/25/22 07:01:13,19.94,11/24/22 07:04:10,False,0.8200000000000003
Octopath Traveler,2018,17.32,11/25/22 07:01:14,17.26,11/24/22 07:04:11,False,0.05999999999999872
Ori And The Will Of The Wisps,2020,4.5,11/25/22 07:01:16,4.48,11/24/22 07:04:13,False,0.019999999999999574
Overcooked 2 Gourmet Edition,2020,5.14,11/25/22 07:01:17,5.12,11/24/22 07:04:15,False,0.019999999999999574
Overcooked 2 Night Of The Hangry Horde,2019,7.68,11/25/22 07:01:17,,,False,
Overcooked 2 Campfire Cook Off,2019,1.98,11/25/22 07:01:17,1.97,11/24/22 07:04:15,False,0.010000000000000009
Overcooked 2 2,2018,2.83,11/25/22 07:01:17,2.94,11/24/22 07:04:15,True,-0.10999999999999988
Overcooked 2 Carnival Of Chaos,2018,1.98,11/25/22 07:01:17,1.97,11/24/22 07:04:15,False,0.010000000000000009
Overcooked Overcooked 2,,12.56,11/25/22 07:01:17,12.51,11/24/22 07:04:15,False,0.05000000000000071
Persona 5 Royal,2019,36.49,11/25/22 07:01:19,36.34,11/24/22 07:04:17,False,0.14999999999999858
Scarlet Nexus,2021,2.0,11/25/22 07:01:21,1.99,11/24/22 07:04:18,False,0.010000000000000009
