result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,3.62,01/12/23 06:46:08,3.61,01/11/23 16:37:22,False,0.010000000000000231
Code Vein Deluxe Edition,2019,7.31,01/12/23 06:46:08,7.29,01/11/23 16:37:22,False,0.019999999999999574
Dragon Ball Z Kakarot,2020,7.66,01/12/23 06:46:10,8.5,01/11/23 16:37:24,True,-0.8399999999999999
Dragon Ball Z Kakarot A New Power Awakens Set,2020,9.52,01/12/23 06:46:10,9.49,01/11/23 16:37:24,False,0.02999999999999936
Dragon Ball Z Kakarot Ultimate Edition,2020,22.65,01/12/23 06:46:10,22.59,01/11/23 16:37:24,False,0.05999999999999872
Dragon Ball Z Kakarot Deluxe Edition,2020,15.32,01/12/23 06:46:10,15.29,01/11/23 16:37:24,False,0.030000000000001137
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,15.73,01/12/23 06:46:13,15.7,01/11/23 16:37:26,False,0.030000000000001137
Assassins Creed Valhalla Complete Edition,2022,31.29,01/12/23 06:46:15,31.22,01/11/23 16:37:29,False,0.07000000000000028
Assassins Creed Valhalla Dawn Of Ragnarok,2022,7.74,01/12/23 06:46:15,7.72,01/11/23 16:37:29,False,0.020000000000000462
Assassins Creed Valhalla Ragnarok Edition,2022,17.03,01/12/23 06:46:15,16.99,01/11/23 16:37:29,False,0.0400000000000027
Assassins Creed Valhalla Deluxe Edition,2021,13.56,01/12/23 06:46:15,13.52,01/11/23 16:37:29,False,0.040000000000000924
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.69,01/12/23 06:46:15,17.64,01/11/23 16:37:29,False,0.05000000000000071
Assassins Creed Valhalla,2020,10.81,01/12/23 06:46:15,10.78,01/11/23 16:37:29,False,0.030000000000001137
Assassins Creed Valhalla Gold Edition,2020,38.66,01/12/23 06:46:15,38.66,01/11/23 16:37:29,False,0.0
Assassins Creed Valhalla Ultimate Edition,2020,46.95,01/12/23 06:46:15,46.84,01/11/23 16:37:29,False,0.10999999999999943
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,17.52,01/12/23 06:46:15,17.48,01/11/23 16:37:29,False,0.03999999999999915
Azure Striker Gunvolt 3,2022,6.12,01/12/23 06:46:17,6.11,01/11/23 16:37:30,False,0.009999999999999787
Azure Striker Gunvolt 2,2016,5.1,01/12/23 06:46:17,5.09,01/11/23 16:37:30,False,0.009999999999999787
Azure Striker Gunvolt,2014,4.08,01/12/23 06:46:17,4.07,01/11/23 16:37:30,False,0.009999999999999787
Batman Arkham Collection,2018,8.34,01/12/23 06:46:19,8.32,01/11/23 16:37:33,False,0.019999999999999574
Bayonetta Vanquish 10Th Anniversary Bundle,2020,7.57,01/12/23 06:46:21,7.55,01/11/23 16:37:35,False,0.020000000000000462
Bayonetta,2009,4.69,01/12/23 06:46:21,4.69,01/11/23 16:37:35,False,0.0
Forza Horizon 5 Hot Wheels,2022,11.22,01/12/23 06:46:23,11.2,01/11/23 16:37:36,False,0.02000000000000135
Forza Horizon 5,2021,16.45,01/12/23 06:46:23,16.42,01/11/23 16:37:36,False,0.029999999999997584
Forza Horizon 5 Deluxe Edition,2021,41.62,01/12/23 06:46:23,41.54,01/11/23 16:37:36,False,0.0799999999999983
Gunvolt Chronicles Luminous Avenger Ix 2,2022,6.25,01/12/23 06:46:25,5.71,01/11/23 16:37:39,False,0.54
Gunvolt Chronicles Luminous Avenger Ix,2019,4.59,01/12/23 06:46:25,4.58,01/11/23 16:37:39,False,0.009999999999999787
Immortals Fenyx Rising Gold Edition,2020,10.18,01/12/23 06:46:27,10.16,01/11/23 16:37:41,False,0.019999999999999574
Gods Monsters,2020,7.74,01/12/23 06:46:27,7.72,01/11/23 16:37:41,False,0.020000000000000462
Lost Judgment,2021,10.21,01/12/23 06:46:28,10.18,01/11/23 16:37:42,False,0.030000000000001137
Lost Judgment Digital Deluxe Edition,2021,16.25,01/12/23 06:46:28,16.21,01/11/23 16:37:42,False,0.03999999999999915
Lost Judgment Digital Ultimate Edition,2021,20.86,01/12/23 06:46:28,26.46,01/11/23 16:37:42,True,-5.600000000000001
Judgment,2018,9.38,01/12/23 06:46:28,9.36,01/11/23 16:37:42,False,0.02000000000000135
Gears Of War Juxxxxxx(dement),2013,5.21,01/12/23 06:46:28,5.2,01/11/23 16:37:42,False,0.009999999999999787
Ni No Kuni Wrath Of The White Witch Remastered,2019,29.6,01/12/23 06:46:30,29.55,01/11/23 16:37:44,False,0.05000000000000071
Nier Replicant Ver 1 22474487139,2021,15.29,01/12/23 06:46:32,15.26,01/11/23 16:37:46,False,0.02999999999999936
Nier Replicant,2010,52.62,01/12/23 06:46:32,52.56,01/11/23 16:37:46,False,0.05999999999999517
Nierautomata Become As Gods Edition,2018,12.77,01/12/23 06:46:34,12.74,01/11/23 16:37:48,False,0.02999999999999936
No More Heroes Iii,2021,20.31,01/12/23 06:46:36,20.28,01/11/23 16:37:50,False,0.029999999999997584
Octopath Traveler,2018,20.43,01/12/23 06:46:38,20.39,01/11/23 16:37:52,False,0.03999999999999915
Ori And The Will Of The Wisps,2020,2.55,01/12/23 06:46:39,2.54,01/11/23 16:37:54,False,0.009999999999999787
Overcooked 2 Gourmet Edition,2020,1.32,01/12/23 06:46:41,1.31,01/11/23 16:37:55,False,0.010000000000000009
Overcooked 2 Night Of The Hangry Horde,2019,7.94,01/12/23 06:46:41,7.92,01/11/23 16:37:55,False,0.020000000000000462
Overcooked 2 Campfire Cook Off,2019,2.04,01/12/23 06:46:41,2.04,01/11/23 16:37:55,False,0.0
Overcooked 2 2,2018,1.82,01/12/23 06:46:41,1.81,01/11/23 16:37:55,False,0.010000000000000009
Overcooked 2 Carnival Of Chaos,2018,2.04,01/12/23 06:46:41,2.04,01/11/23 16:37:55,False,0.0
Overcooked Overcooked 2,,12.99,01/12/23 06:46:41,12.96,01/11/23 16:37:55,False,0.02999999999999936
Persona 5 Royal,2019,39.69,01/12/23 06:46:42,39.6,01/11/23 16:37:57,False,0.0899999999999963
Scarlet Nexus,2021,2.07,01/12/23 06:46:43,2.07,01/11/23 16:37:59,False,0.0
Scarlet Nexus Deluxe Edition,2021,10.43,01/12/23 06:46:43,10.4,01/11/23 16:37:59,False,0.02999999999999936
Scarlet Nexus Ultimate Edition,2021,20.44,01/12/23 06:46:43,20.4,01/11/23 16:37:59,False,0.0400000000000027
Sd Gundam Battle Alliance,2022,26.03,01/12/23 06:46:45,25.98,01/11/23 16:38:00,False,0.05000000000000071
Sd Gundam Battle Alliance Deluxe Edition,,64.65,01/12/23 06:46:45,64.5,01/11/23 16:38:00,False,0.15000000000000568
Soul Hackers 2,2022,32.91,01/12/23 06:46:46,32.84,01/11/23 16:38:02,False,0.06999999999999318
Soul Hackers 2 Digital Deluxe Edition,,36.51,01/12/23 06:46:46,36.43,01/11/23 16:38:02,False,0.0799999999999983
Tales Of Arise Ultimate Edition,2021,42.23,01/12/23 06:46:48,42.14,01/11/23 16:38:04,False,0.0899999999999963
Tales Of Arise,2021,11.99,01/12/23 06:46:48,11.96,01/11/23 16:38:04,False,0.02999999999999936
Tales Of Arise Deluxe Edition,2021,35.96,01/12/23 06:46:48,35.88,01/11/23 16:38:04,False,0.0799999999999983
Like A Dragon Ishin,2023,49.86,01/12/23 06:46:53,49.76,01/11/23 16:38:05,False,0.10000000000000142
Yakuza 6 Song Of Life Clan Creator Card Bundle,2021,5.21,01/12/23 06:46:53,5.19,01/11/23 16:38:05,False,0.019999999999999574
