result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,url,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,8.1,02/07/23 07:47:29,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,8.18,02/06/23 09:21:52,True,-0.08000000000000007
Code Vein,2019,4.43,02/07/23 07:47:29,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,4.47,02/06/23 09:21:52,True,-0.040000000000000036
Dragon Ball Z Kakarot A New Power Awakens Set,2020,9.9,02/07/23 07:47:30,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,10.02,02/06/23 09:21:53,True,-0.11999999999999922
Dragon Ball Z Kakarot,2020,11.57,02/07/23 07:47:30,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,11.68,02/06/23 09:21:53,True,-0.10999999999999943
Dragon Ball Z Kakarot Ultimate Edition,2020,50.95,02/07/23 07:47:30,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,51.42,02/06/23 09:21:53,True,-0.46999999999999886
Dragon Ball Z Kakarot Deluxe Edition,2020,24.45,02/07/23 07:47:30,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,24.68,02/06/23 09:21:53,True,-0.23000000000000043
Assassins Creed Valhalla Dawn Of Ragnarok,,6.76,02/07/23 07:47:31,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,6.82,02/06/23 09:21:54,True,-0.0600000000000005
Assassins Creed Valhalla Complete Edition,2022,27.73,02/07/23 07:47:31,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,27.99,02/06/23 09:21:54,True,-0.259999999999998
Assassins Creed Valhalla Ragnarok Edition,2022,15.88,02/07/23 07:47:31,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,16.04,02/06/23 09:21:54,True,-0.15999999999999837
Assassins Creed Valhalla Deluxe Edition,2022,13.16,02/07/23 07:47:31,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,13.29,02/06/23 09:21:54,True,-0.129999999999999
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,13.53,02/07/23 07:47:31,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,13.66,02/06/23 09:21:54,True,-0.13000000000000078
Assassins Creed Valhalla Watch Dogs Legion Bundle,2021,22.04,02/07/23 07:47:31,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,15.34,02/06/23 09:21:54,False,6.699999999999999
Assassins Creed Valhalla,2020,8.18,02/07/23 07:47:31,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,8.38,02/06/23 09:21:54,True,-0.20000000000000107
Assassins Creed Valhalla The Way Of The Berserker,2020,1.93,02/07/23 07:47:31,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,1.95,02/06/23 09:21:54,True,-0.020000000000000018
Assassins Creed Valhalla Gold Edition,2020,78.54,02/07/23 07:47:31,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,78.43,02/06/23 09:21:54,False,0.10999999999999943
Assassins Creed Valhalla Ultimate Edition,2020,46.82,02/07/23 07:47:31,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,47.25,02/06/23 09:21:54,True,-0.4299999999999997
Azure Striker Gunvolt 3,,3.89,02/07/23 07:47:32,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,3.95,02/06/23 09:21:55,True,-0.06000000000000005
Azure Striker Gunvolt 2,2022,3.61,02/07/23 07:47:32,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,3.7,02/06/23 09:21:55,True,-0.0900000000000003
Azure Striker Gunvolt,2016,2.59,02/07/23 07:47:32,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,4.41,02/06/23 09:21:55,True,-1.8200000000000003
Batman Arkham Collection,2018,8.81,02/07/23 07:47:34,https://cdkeyprices.com/search?sk=Batman:+Arkham+Collection&categories=&platforms=all_xbox&types=game&filter=1,8.89,02/06/23 09:21:57,True,-0.08000000000000007
Bayonetta Vanquish 10Th Anniversary Bundle,,9.11,02/07/23 07:47:36,https://cdkeyprices.com/search?sk=Bayonetta&categories=&platforms=all_xbox&types=game&filter=1,9.19,02/06/23 09:21:58,True,-0.08000000000000007
Bayonetta,,5.15,02/07/23 07:47:36,https://cdkeyprices.com/search?sk=Bayonetta&categories=&platforms=all_xbox&types=game&filter=1,5.2,02/06/23 09:21:58,True,-0.04999999999999982
Forza Horizon 5 Hot Wheels,,12.9,02/07/23 07:47:37,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,13.06,02/06/23 09:21:59,True,-0.16000000000000014
Forza Horizon 5,2020,16.41,02/07/23 07:47:37,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,16.56,02/06/23 09:21:59,True,-0.14999999999999858
Forza Horizon 5 Deluxe Edition,2009,41.51,02/07/23 07:47:37,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,41.89,02/06/23 09:21:59,True,-0.38000000000000256
