result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,8.08,11/03/22 07:36:12,8.08,11/02/22 15:45:53,False,0.0
Code Vein,2019,3.32,11/03/22 07:36:12,3.33,11/02/22 15:45:53,True,-0.010000000000000231
Dragon Ball Z Kakarot,2020,5.73,11/03/22 07:36:14,5.74,11/02/22 15:45:55,True,-0.009999999999999787
Dragon Ball Z Kakarot Ultimate Edition,2020,20.96,11/03/22 07:36:14,20.97,11/02/22 15:45:55,True,-0.00999999999999801
Dragon Ball Z Kakarot Deluxe Edition,2020,13.78,11/03/22 07:36:14,13.78,11/02/22 15:45:55,False,0.0
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,17.42,11/03/22 07:36:16,17.43,11/02/22 15:45:57,True,-0.00999999999999801
Assassins Creed Valhalla Complete Edition,2022,36.34,11/03/22 07:36:18,36.36,11/02/22 15:45:59,True,-0.01999999999999602
Assassins Creed Valhalla Dawn Of Ragnarok,2022,11.44,11/03/22 07:36:18,11.35,11/02/22 15:45:59,False,0.08999999999999986
Assassins Creed Valhalla Ragnarok Edition,2022,14.59,11/03/22 07:36:18,14.59,11/02/22 15:45:59,False,0.0
Assassins Creed Valhalla Deluxe Edition,2021,13.31,11/03/22 07:36:18,13.32,11/02/22 15:45:59,True,-0.009999999999999787
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,16.75,11/03/22 07:36:18,16.76,11/02/22 15:45:59,True,-0.010000000000001563
Assassins Creed Valhalla,2020,9.29,11/03/22 07:36:18,9.3,11/02/22 15:45:59,True,-0.010000000000001563
Assassins Creed Valhalla Gold Edition,2020,40.76,11/03/22 07:36:18,40.49,11/02/22 15:45:59,False,0.269999999999996
Assassins Creed Valhalla Ultimate Edition,2020,43.08,11/03/22 07:36:18,43.11,11/02/22 15:45:59,True,-0.030000000000001137
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,17.69,11/03/22 07:36:18,17.7,11/02/22 15:45:59,True,-0.00999999999999801
Azure Striker Gunvolt 3,2022,6.29,11/03/22 07:36:20,6.3,11/02/22 15:46:01,True,-0.009999999999999787
Azure Striker Gunvolt 2,2016,2.96,11/03/22 07:36:20,2.96,11/02/22 15:46:01,False,0.0
Azure Striker Gunvolt,2014,4.41,11/03/22 07:36:20,4.41,11/02/22 15:46:01,False,0.0
Batman Arkham Collection,2018,8.47,11/03/22 07:36:22,8.48,11/02/22 15:46:03,True,-0.009999999999999787
Bayonetta Vanquish 10Th Anniversary Bundle,2020,16.28,11/03/22 07:36:24,16.19,11/02/22 15:46:05,False,0.08999999999999986
Bayonetta,2009,10.45,11/03/22 07:36:24,7.06,11/02/22 15:46:05,False,3.3899999999999997
Forza Horizon 5 Hot Wheels,2022,7.7,11/03/22 07:36:26,7.7,11/02/22 15:46:07,False,0.0
Forza Horizon 5,2021,22.2,11/03/22 07:36:26,22.21,11/02/22 15:46:07,True,-0.010000000000001563
Forza Horizon 5 Deluxe Edition,2021,32.28,11/03/22 07:36:26,30.41,11/02/22 15:46:07,False,1.870000000000001
Forza Horizon 5 Premium Edition,2021,27.53,11/03/22 07:36:26,27.55,11/02/22 15:46:07,True,-0.019999999999999574
Gunvolt Chronicles Luminous Avenger Ix 2,2022,6.69,11/03/22 07:36:28,6.69,11/02/22 15:46:09,False,0.0
Gunvolt Chronicles Luminous Avenger Ix,2019,7.64,11/03/22 07:36:28,7.64,11/02/22 15:46:09,False,0.0
Immortals Fenyx Rising Gold Edition,2020,11.11,11/03/22 07:36:30,11.12,11/02/22 15:46:11,True,-0.009999999999999787
Gods Monsters,2020,6.61,11/03/22 07:36:30,6.62,11/02/22 15:46:11,True,-0.009999999999999787
Lost Judgment,2021,18.58,11/03/22 07:36:31,18.59,11/02/22 15:46:13,True,-0.010000000000001563
Lost Judgment Digital Deluxe Edition,2021,24.6,11/03/22 07:36:31,24.61,11/02/22 15:46:13,True,-0.00999999999999801
Lost Judgment Digital Ultimate Edition,2021,52.51,11/03/22 07:36:31,52.53,11/02/22 15:46:13,True,-0.020000000000003126
Judgment,2018,6.98,11/03/22 07:36:31,6.99,11/02/22 15:46:13,True,-0.009999999999999787
Gears Of War Juxxxxxx(dement),2013,5.21,11/03/22 07:36:31,5.21,11/02/22 15:46:13,False,0.0
Ni No Kuni Wrath Of The White Witch Remastered,2019,35.53,11/03/22 07:36:32,35.55,11/02/22 15:46:15,True,-0.01999999999999602
Nier Replicant Ver 1 22474487139,2021,19.11,11/03/22 07:36:34,19.12,11/02/22 15:46:16,True,-0.010000000000001563
Nier Replicant,2010,49.57,11/03/22 07:36:34,49.45,11/02/22 15:46:16,False,0.11999999999999744
Nierautomata Become As Gods Edition,2018,11.72,11/03/22 07:36:36,11.73,11/02/22 15:46:18,True,-0.009999999999999787
No More Heroes Iii,2021,9.85,11/03/22 07:36:38,9.85,11/02/22 15:46:20,False,0.0
Octopath Traveler,2018,17.24,11/03/22 07:36:40,17.25,11/02/22 15:46:21,True,-0.010000000000001563
Ori And The Will Of The Wisps,2020,3.04,11/03/22 07:36:41,3.04,11/02/22 15:46:23,False,0.0
Overcooked 2 Gourmet Edition,2020,1.2,11/03/22 07:36:43,1.2,11/02/22 15:46:25,False,0.0
Overcooked 2 Night Of The Hangry Horde,2019,7.29,11/03/22 07:36:43,7.29,11/02/22 15:46:25,False,0.0
Overcooked 2 Campfire Cook Off,2019,1.87,11/03/22 07:36:43,1.88,11/02/22 15:46:25,True,-0.009999999999999787
Overcooked 2 2,2018,0.48,11/03/22 07:36:43,0.48,11/02/22 15:46:25,False,0.0
Overcooked 2 Carnival Of Chaos,2018,1.87,11/03/22 07:36:43,1.88,11/02/22 15:46:25,True,-0.009999999999999787
Overcooked Overcooked 2,,16.28,11/03/22 07:36:43,16.19,11/02/22 15:46:25,False,0.08999999999999986
Persona 5 Royal,2019,37.51,11/03/22 07:36:44,37.52,11/02/22 15:46:27,True,-0.010000000000005116
Scarlet Nexus,2021,1.9,11/03/22 07:36:46,1.91,11/02/22 15:46:28,True,-0.010000000000000009
Scarlet Nexus Deluxe Edition,2021,16.12,11/03/22 07:36:46,16.13,11/02/22 15:46:28,True,-0.00999999999999801
Sd Gundam Battle Alliance,2022,27.44,11/03/22 07:36:47,27.45,11/02/22 15:46:30,True,-0.00999999999999801
Sd Gundam Battle Alliance Deluxe Edition,,60.61,11/03/22 07:36:47,60.24,11/02/22 15:46:30,False,0.36999999999999744
Soul Hackers 2,2022,32.76,11/03/22 07:36:49,32.77,11/02/22 15:46:31,True,-0.010000000000005116
Soul Hackers 2 Digital Deluxe Edition,,39.09,11/03/22 07:36:49,39.11,11/02/22 15:46:31,True,-0.01999999999999602
Tales Of Arise Ultimate Edition,2021,46.59,11/03/22 07:36:51,46.31,11/02/22 15:46:33,False,0.28000000000000114
Tales Of Arise,2021,14.06,11/03/22 07:36:51,14.07,11/02/22 15:46:33,True,-0.009999999999999787
Tales Of Arise Deluxe Edition,2021,61.69,11/03/22 07:36:51,61.43,11/02/22 15:46:33,False,0.259999999999998
Like A Dragon Ishin,2023,39.38,11/03/22 07:36:52,39.41,11/02/22 15:46:35,True,-0.02999999999999403
The Yakuza Remastered Collection,2020,9.37,11/03/22 07:36:52,9.37,11/02/22 15:46:35,False,0.0
Yakuza Like A Dragon Legendary Hero Edition,2020,45.4,11/03/22 07:36:52,45.13,11/02/22 15:46:35,False,0.269999999999996
Yakuza Like A Dragon,2020,12.96,11/03/22 07:36:52,12.97,11/02/22 15:46:35,True,-0.009999999999999787
Yakuza Like A Dragon Hero Edition,2020,12.47,11/03/22 07:36:52,15.83,11/02/22 15:46:35,True,-3.3599999999999994
Yakuza Like A Dragon Day One Edition,2020,37.86,11/03/22 07:36:52,37.76,11/02/22 15:46:35,False,0.10000000000000142
Yakuza 5 Remastered,2019,6.9,11/03/22 07:36:52,6.9,11/02/22 15:46:35,False,0.0
Yakuza 4 Remastered,2019,6.96,11/03/22 07:36:52,6.96,11/02/22 15:46:35,False,0.0
Yakuza 3 Remastered,2018,6.96,11/03/22 07:36:52,6.96,11/02/22 15:46:35,False,0.0
Yakuza Kiwami 2,2017,3.64,11/03/22 07:36:52,3.64,11/02/22 15:46:35,False,0.0
Yakuza Kiwami,2016,1.23,11/03/22 07:36:52,1.23,11/02/22 15:46:35,False,0.0
Yakuza 6 The Song Of Life,2016,3.29,11/03/22 07:36:52,3.29,11/02/22 15:46:35,False,0.0
Yakuza 0,2015,3.56,11/03/22 07:36:52,3.56,11/02/22 15:46:35,False,0.0
Devil May Cry 5 Special Edition,2020,11.2,11/03/22 07:36:54,11.2,11/02/22 15:46:38,False,0.0
Red Dead Redemption 2,2018,7.85,11/03/22 07:36:56,7.85,11/02/22 15:46:39,False,0.0
Red Dead Redemption 2 Ultimate Edition,2018,20.63,11/03/22 07:36:56,20.64,11/02/22 15:46:39,True,-0.010000000000001563
Red Dead Redemption 2 Special Edition,,29.39,11/03/22 07:36:56,29.39,11/02/22 15:46:39,False,0.0
