result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,5.01,11/15/22 08:03:14,5.01,11/15/22 08:01:42,False,0.0
Code Vein Deluxe Edition,2019,9.8,11/15/22 08:03:14,9.8,11/15/22 08:01:42,False,0.0
Dragon Ball Z Kakarot,2020,8.58,11/15/22 08:03:16,8.58,11/15/22 08:01:44,False,0.0
Dragon Ball Z Kakarot Ultimate Edition,2020,21.94,11/15/22 08:03:16,21.94,11/15/22 08:01:44,False,0.0
Dragon Ball Z Kakarot Deluxe Edition,2020,19.33,11/15/22 08:03:16,19.33,11/15/22 08:01:44,False,0.0
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,18.24,11/15/22 08:03:17,18.24,11/15/22 08:01:46,False,0.0
Assassins Creed Valhalla Complete Edition,2022,38.05,11/15/22 08:03:19,38.05,11/15/22 08:01:48,False,0.0
Assassins Creed Valhalla Dawn Of Ragnarok,2022,12.95,11/15/22 08:03:19,12.95,11/15/22 08:01:48,False,0.0
Assassins Creed Valhalla Ragnarok Edition,2022,20.7,11/15/22 08:03:19,20.7,11/15/22 08:01:48,False,0.0
Assassins Creed Valhalla Deluxe Edition,2021,16.02,11/15/22 08:03:19,16.02,11/15/22 08:01:48,False,0.0
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,18.03,11/15/22 08:03:19,18.03,11/15/22 08:01:48,False,0.0
Assassins Creed Valhalla,2020,12.16,11/15/22 08:03:19,12.16,11/15/22 08:01:48,False,0.0
Assassins Creed Valhalla Gold Edition,2020,42.26,11/15/22 08:03:19,42.26,11/15/22 08:01:48,False,0.0
Assassins Creed Valhalla Ultimate Edition,2020,45.1,11/15/22 08:03:19,45.1,11/15/22 08:01:48,False,0.0
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,20.18,11/15/22 08:03:19,20.18,11/15/22 08:01:48,False,0.0
Azure Striker Gunvolt 3,2022,7.91,11/15/22 08:03:21,7.91,11/15/22 08:01:50,False,0.0
Azure Striker Gunvolt 2,2016,6.87,11/15/22 08:03:21,6.87,11/15/22 08:01:50,False,0.0
Azure Striker Gunvolt,2014,4.91,11/15/22 08:03:21,4.91,11/15/22 08:01:50,False,0.0
Batman Arkham Collection,2018,7.74,11/15/22 08:03:22,7.74,11/15/22 08:01:51,False,0.0
Bayonetta Vanquish 10Th Anniversary Bundle,2020,8.26,11/15/22 08:03:23,8.26,11/15/22 08:01:53,False,0.0
Bayonetta,2009,7.0,11/15/22 08:03:23,7.0,11/15/22 08:01:53,False,0.0
Forza Horizon 5 Hot Wheels,2022,16.17,11/15/22 08:03:25,16.17,11/15/22 08:01:55,False,0.0
Forza Horizon 5,2021,23.25,11/15/22 08:03:25,23.25,11/15/22 08:01:55,False,0.0
Forza Horizon 5 Deluxe Edition,2021,33.79,11/15/22 08:03:25,33.79,11/15/22 08:01:55,False,0.0
Forza Horizon 5 Premium Edition,2021,28.83,11/15/22 08:03:25,28.83,11/15/22 08:01:55,False,0.0
Gunvolt Chronicles Luminous Avenger Ix 2,2022,6.91,11/15/22 08:03:28,6.91,11/15/22 08:01:56,False,0.0
Gunvolt Chronicles Luminous Avenger Ix,2019,8.0,11/15/22 08:03:28,8.0,11/15/22 08:01:56,False,0.0
Gods Monsters,2020,6.93,11/15/22 08:03:29,6.93,11/15/22 08:01:58,False,0.0
Immortals Fenyx Rising Gold Edition,2020,11.52,11/15/22 08:03:29,11.52,11/15/22 08:01:58,False,0.0
Lost Judgment,2021,19.45,11/15/22 08:03:31,19.45,11/15/22 08:02:00,False,0.0
Lost Judgment Digital Deluxe Edition,2021,18.02,11/15/22 08:03:31,18.02,11/15/22 08:02:00,False,0.0
Judgment,2018,10.28,11/15/22 08:03:31,10.28,11/15/22 08:02:00,False,0.0
Gears Of War Juxxxxxx(dement),2013,5.2,11/15/22 08:03:31,5.2,11/15/22 08:02:00,False,0.0
Ni No Kuni Wrath Of The White Witch Remastered,2019,37.2,11/15/22 08:03:33,37.2,11/15/22 08:02:02,False,0.0
Nier Replicant Ver 1 22474487139,2021,20.03,11/15/22 08:03:35,20.03,11/15/22 08:02:03,False,0.0
Nier Replicant,2010,47.31,11/15/22 08:03:35,47.31,11/15/22 08:02:03,False,0.0
Nierautomata Become As Gods Edition,2018,12.27,11/15/22 08:03:36,12.27,11/15/22 08:02:05,False,0.0
No More Heroes Iii,2021,17.57,11/15/22 08:03:38,17.57,11/15/22 08:02:07,False,0.0
Octopath Traveler,2018,17.2,11/15/22 08:03:39,17.2,11/15/22 08:02:08,False,0.0
Ori And The Will Of The Wisps,2020,4.25,11/15/22 08:03:41,4.25,11/15/22 08:02:10,False,0.0
Overcooked 2 Gourmet Edition,2020,1.82,11/15/22 08:03:43,1.82,11/15/22 08:02:12,False,0.0
Overcooked 2 Night Of The Hangry Horde,2019,7.63,11/15/22 08:03:43,7.63,11/15/22 08:02:12,False,0.0
Overcooked 2 Campfire Cook Off,2019,1.97,11/15/22 08:03:43,1.97,11/15/22 08:02:12,False,0.0
Overcooked 2 Carnival Of Chaos,2018,1.97,11/15/22 08:03:43,1.97,11/15/22 08:02:12,False,0.0
Overcooked 2 2,2018,2.28,11/15/22 08:03:43,2.28,11/15/22 08:02:12,False,0.0
Overcooked Overcooked 2,,3.22,11/15/22 08:03:43,3.22,11/15/22 08:02:12,False,0.0
