result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,url,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,8.07,02/14/23 07:32:21,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,8.04,02/13/23 15:39:41,False,0.030000000000001137
Code Vein,2019,4.13,02/14/23 07:32:21,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,4.16,02/13/23 15:39:41,True,-0.03000000000000025
Dragon Ball Z Kakarot A New Power Awakens Set,2020,9.87,02/14/23 07:32:22,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,9.77,02/13/23 15:39:43,False,0.09999999999999964
Dragon Ball Z Kakarot,2020,11.56,02/14/23 07:32:22,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,11.52,02/13/23 15:39:43,False,0.040000000000000924
Dragon Ball Z Kakarot Ultimate Edition,2020,39.48,02/14/23 07:32:22,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,39.32,02/13/23 15:39:43,False,0.1599999999999966
Dragon Ball Z Kakarot Deluxe Edition,2020,80.37,02/14/23 07:32:22,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,79.53,02/13/23 15:39:43,False,0.8400000000000034
Assassins Creed Valhalla Dawn Of Ragnarok,,6.65,02/14/23 07:32:23,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,6.62,02/13/23 15:39:45,False,0.03000000000000025
Assassins Creed Valhalla Ragnarok Edition,2022,15.54,02/14/23 07:32:23,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,15.47,02/13/23 15:39:45,False,0.06999999999999851
Assassins Creed Valhalla Complete Edition,2022,27.64,02/14/23 07:32:23,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,27.54,02/13/23 15:39:45,False,0.10000000000000142
Assassins Creed Valhalla Deluxe Edition,2022,16.62,02/14/23 07:32:23,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,16.55,02/13/23 15:39:45,False,0.07000000000000028
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,13.41,02/14/23 07:32:23,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,13.41,02/13/23 15:39:45,False,0.0
Assassins Creed Valhalla Watch Dogs Legion Bundle,2021,22.0,02/14/23 07:32:23,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,21.92,02/13/23 15:39:45,False,0.0799999999999983
Assassins Creed Valhalla,2020,8.29,02/14/23 07:32:23,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,8.25,02/13/23 15:39:45,False,0.03999999999999915
Assassins Creed Valhalla The Way Of The Berserker,2020,1.92,02/14/23 07:32:23,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,1.92,02/13/23 15:39:45,False,0.0
