result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,3.63,01/18/23 06:17:55,3.64,01/17/23 15:26:16,True,-0.010000000000000231
Code Vein Deluxe Edition,2019,7.33,01/18/23 06:17:55,7.35,01/17/23 15:26:16,True,-0.019999999999999574
Dragon Ball Z Kakarot,2020,7.69,01/18/23 06:17:57,7.7,01/17/23 15:26:18,True,-0.009999999999999787
Dragon Ball Z Kakarot Ultimate Edition,2020,22.79,01/18/23 06:17:57,22.84,01/17/23 15:26:18,True,-0.05000000000000071
Dragon Ball Z Kakarot A New Power Awakens Set,2020,9.6,01/18/23 06:17:57,9.61,01/17/23 15:26:18,True,-0.009999999999999787
Dragon Ball Z Kakarot Deluxe Edition,2020,16.15,01/18/23 06:17:57,16.2,01/17/23 15:26:18,True,-0.05000000000000071
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,19.14,01/18/23 06:18:00,19.19,01/17/23 15:26:20,True,-0.05000000000000071
Assassins Creed Valhalla Complete Edition,2022,30.07,01/18/23 06:18:02,30.15,01/17/23 15:26:22,True,-0.0799999999999983
Assassins Creed Valhalla Dawn Of Ragnarok,2022,7.77,01/18/23 06:18:02,7.78,01/17/23 15:26:22,True,-0.010000000000000675
Assassins Creed Valhalla Ragnarok Edition,2022,16.96,01/18/23 06:18:02,17.07,01/17/23 15:26:22,True,-0.10999999999999943
Assassins Creed Valhalla Deluxe Edition,2021,13.61,01/18/23 06:18:02,13.65,01/17/23 15:26:22,True,-0.040000000000000924
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,16.75,01/18/23 06:18:02,16.8,01/17/23 15:26:22,True,-0.05000000000000071
Assassins Creed Valhalla,2020,10.42,01/18/23 06:18:02,10.87,01/17/23 15:26:22,True,-0.4499999999999993
Assassins Creed Valhalla Gold Edition,2020,38.47,01/18/23 06:18:02,38.71,01/17/23 15:26:22,True,-0.240000000000002
Assassins Creed Valhalla Ultimate Edition,2020,47.14,01/18/23 06:18:02,47.26,01/17/23 15:26:22,True,-0.11999999999999744
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,14.25,01/18/23 06:18:02,14.28,01/17/23 15:26:22,True,-0.02999999999999936
Azure Striker Gunvolt 3,2022,6.15,01/18/23 06:18:05,6.17,01/17/23 15:26:24,True,-0.019999999999999574
Azure Striker Gunvolt 2,2016,5.12,01/18/23 06:18:05,5.13,01/17/23 15:26:24,True,-0.009999999999999787
Azure Striker Gunvolt,2014,4.09,01/18/23 06:18:05,4.1,01/17/23 15:26:24,True,-0.009999999999999787
Batman Arkham Collection,2018,9.06,01/18/23 06:18:07,9.09,01/17/23 15:26:25,True,-0.02999999999999936
Bayonetta Vanquish 10Th Anniversary Bundle,2020,7.3,01/18/23 06:18:08,7.32,01/17/23 15:26:27,True,-0.020000000000000462
