result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,url,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,4.59,03/22/23 07:07:02,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,4.57,03/21/23 16:00:43,False,0.019999999999999574
Code Vein,2019,4.03,03/22/23 07:07:02,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,4.01,03/21/23 16:00:43,False,0.020000000000000462
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,12.25,03/22/23 07:07:04,https://cdkeyprices.com/search?sk=Dragon+Quest+Xi+S&categories=&platforms=all_xbox&types=game&filter=1,10.39,03/21/23 16:00:44,False,1.8599999999999994
Assassins Creed Valhalla Complete Edition,2019,28.13,03/22/23 07:07:05,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,27.49,03/21/23 16:00:45,False,0.6400000000000006
Assassins Creed Valhalla Dawn Of Ragnarok,2022,6.69,03/22/23 07:07:05,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,6.66,03/21/23 16:00:45,False,0.03000000000000025
Assassins Creed Valhalla Ragnarok Edition,2022,14.23,03/22/23 07:07:05,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,14.25,03/21/23 16:00:45,True,-0.019999999999999574
Assassins Creed Valhalla Deluxe Edition,2022,16.37,03/22/23 07:07:05,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,11.95,03/21/23 16:00:45,False,4.420000000000002
Assassins Creed Valhalla Ultimate Edition,2021,46.99,03/22/23 07:07:05,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,46.78,03/21/23 16:00:45,False,0.21000000000000085
Assassins Creed Valhalla Gold Edition,2020,77.88,03/22/23 07:07:05,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,78.26,03/21/23 16:00:45,True,-0.38000000000000966
Assassins Creed Valhalla The Way Of The Berserker,2020,1.73,03/22/23 07:07:05,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,1.72,03/21/23 16:00:45,False,0.010000000000000009
