result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,3.37,01/24/23 07:46:38,3.37,01/23/23 15:35:38,False,0.0
Code Vein Deluxe Edition,2019,9.29,01/24/23 07:46:38,9.29,01/23/23 15:35:38,False,0.0
Dragon Ball Z Kakarot,2020,7.2,01/24/23 07:46:41,7.2,01/23/23 15:35:40,False,0.0
Dragon Ball Z Kakarot Ultimate Edition,2020,23.0,01/24/23 07:46:41,23.0,01/23/23 15:35:40,False,0.0
Dragon Ball Z Kakarot A New Power Awakens Set,2020,9.5,01/24/23 07:46:41,9.5,01/23/23 15:35:40,False,0.0
Dragon Ball Z Kakarot Deluxe Edition,2020,22.72,01/24/23 07:46:41,22.72,01/23/23 15:35:40,False,0.0
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,19.28,01/24/23 07:46:44,19.28,01/23/23 15:35:42,False,0.0
Assassins Creed Valhalla Complete Edition,2022,29.55,01/24/23 07:46:45,29.55,01/23/23 15:35:44,False,0.0
Assassins Creed Valhalla Dawn Of Ragnarok,2022,7.82,01/24/23 07:46:45,7.82,01/23/23 15:35:44,False,0.0
Assassins Creed Valhalla Ragnarok Edition,2022,16.6,01/24/23 07:46:45,16.6,01/23/23 15:35:44,False,0.0
Assassins Creed Valhalla Deluxe Edition,2021,13.66,01/24/23 07:46:45,13.66,01/23/23 15:35:44,False,0.0
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,16.64,01/24/23 07:46:45,16.64,01/23/23 15:35:44,False,0.0
Assassins Creed Valhalla,2020,9.9,01/24/23 07:46:45,9.9,01/23/23 15:35:44,False,0.0
Assassins Creed Valhalla Gold Edition,2020,38.68,01/24/23 07:46:45,38.68,01/23/23 15:35:44,False,0.0
Assassins Creed Valhalla Ultimate Edition,2020,47.47,01/24/23 07:46:45,47.47,01/23/23 15:35:44,False,0.0
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,14.34,01/24/23 07:46:45,14.34,01/23/23 15:35:44,False,0.0
Azure Striker Gunvolt 3,2022,6.19,01/24/23 07:46:46,6.19,01/23/23 15:35:46,False,0.0
Azure Striker Gunvolt 2,2016,5.16,01/24/23 07:46:46,5.16,01/23/23 15:35:46,False,0.0
Azure Striker Gunvolt,2014,4.12,01/24/23 07:46:46,4.12,01/23/23 15:35:46,False,0.0
Batman Arkham Collection,2018,9.14,01/24/23 07:46:48,9.14,01/23/23 15:35:48,False,0.0
Bayonetta Vanquish 10Th Anniversary Bundle,2020,6.32,01/24/23 07:46:49,6.32,01/23/23 15:35:49,False,0.0
Bayonetta,2009,4.32,01/24/23 07:46:49,4.32,01/23/23 15:35:49,False,0.0
Forza Horizon 5 Hot Wheels,2022,11.2,01/24/23 07:46:51,11.2,01/23/23 15:35:51,False,0.0
Forza Horizon 5,2021,16.63,01/24/23 07:46:51,16.63,01/23/23 15:35:51,False,0.0
Forza Horizon 5 Deluxe Edition,2021,42.08,01/24/23 07:46:51,42.08,01/23/23 15:35:51,False,0.0
Gunvolt Chronicles Luminous Avenger Ix 2,2022,6.11,01/24/23 07:46:52,6.11,01/23/23 15:35:53,False,0.0
Immortals Fenyx Rising Gold Edition,2020,10.01,01/24/23 07:46:54,10.01,01/23/23 15:35:55,False,0.0
Gods Monsters,2020,7.82,01/24/23 07:46:54,7.82,01/23/23 15:35:55,False,0.0
