result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,url,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,37.85,04/24/23 15:15:43,https://cdkeyprices.com/search?sk=Dragon+Quest+Xi+S&categories=&platforms=all_xbox&types=game&filter=1,37.86,04/24/23 07:17:04,True,-0.01
Assassins Creed Valhalla Complete Edition,2017,48.75,04/24/23 15:15:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,45.12,04/24/23 07:17:05,False,3.63
Assassins Creed Valhalla Dawn Of Ragnarok,2022,12.75,04/24/23 15:15:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,6.89,04/24/23 07:17:05,False,5.86
Assassins Creed Valhalla Ragnarok Edition,2022,21.79,04/24/23 15:15:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,21.79,04/24/23 07:17:05,False,0.0
Assassins Creed Valhalla Deluxe Edition,2022,32.13,04/24/23 15:15:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,32.45,04/24/23 07:17:05,True,-0.32
Assassins Creed Valhalla Ultimate Edition,2021,47.96,04/24/23 15:15:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,48.43,04/24/23 07:17:05,True,-0.47
Assassins Creed Valhalla Gold Edition,2021,42.98,04/24/23 15:15:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,64.38,04/24/23 07:17:05,True,-21.4
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2018,32.02,04/24/23 15:15:54,https://cdkeyprices.com/search?sk=Immortals+Fenyx+Rising&categories=&platforms=all_xbox&types=game&filter=1,32.34,04/24/23 07:17:10,True,-0.32
Azure Striker Gunvolt 3,2021,19.77,04/24/23 15:15:47,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,19.96,04/24/23 07:17:05,True,-0.19
Azure Striker Gunvolt 2,2020,14.82,04/24/23 15:15:47,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,14.98,04/24/23 07:17:05,True,-0.16
Batman Arkham Collection,2020,9.28,04/24/23 15:15:48,https://cdkeyprices.com/search?sk=Batman:+Arkham+Collection&categories=&platforms=all_xbox&types=game&filter=1,9.38,04/24/23 07:17:06,True,-0.1
Bayonetta,2020,9.31,04/24/23 15:15:49,https://cdkeyprices.com/search?sk=Bayonetta&categories=&platforms=all_xbox&types=game&filter=1,9.41,04/24/23 07:17:07,True,-0.1
Bayonetta Vanquish 10Th Anniversary Bundle,2022,39.76,04/24/23 15:15:49,https://cdkeyprices.com/search?sk=Bayonetta&categories=&platforms=all_xbox&types=game&filter=1,16.97,04/24/23 07:17:07,False,22.79
Forza Horizon 4 Hot Wheels Legends Car Pack,2016,13.79,04/24/23 15:15:51,https://cdkeyprices.com/search?sk=Forza+Horizon+4&categories=&platforms=all_xbox&types=game&filter=1,13.93,04/24/23 07:17:08,True,-0.14
