result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,3.83,11/29/22 06:49:56,3.89,11/28/22 07:24:22,True,-0.06000000000000005
Code Vein Deluxe Edition,2019,8.87,11/29/22 06:49:56,8.89,11/28/22 07:24:22,True,-0.02000000000000135
Dragon Ball Z Kakarot,2020,7.05,11/29/22 06:49:59,8.65,11/28/22 07:24:24,True,-1.6000000000000005
Dragon Ball Z Kakarot Ultimate Edition,2020,22.07,11/29/22 06:49:59,22.12,11/28/22 07:24:24,True,-0.05000000000000071
Dragon Ball Z Kakarot Deluxe Edition,2020,14.8,11/29/22 06:49:59,14.83,11/28/22 07:24:24,True,-0.02999999999999936
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,18.42,11/29/22 06:50:01,18.46,11/28/22 07:24:26,True,-0.03999999999999915
Assassins Creed Valhalla Complete Edition,2022,36.38,11/29/22 06:50:04,36.38,11/28/22 07:24:28,False,0.0
Assassins Creed Valhalla Dawn Of Ragnarok,2022,11.22,11/29/22 06:50:04,11.25,11/28/22 07:24:28,True,-0.02999999999999936
Assassins Creed Valhalla Ragnarok Edition,2022,20.69,11/29/22 06:50:04,20.73,11/28/22 07:24:28,True,-0.03999999999999915
Assassins Creed Valhalla Deluxe Edition,2021,19.14,11/29/22 06:50:04,19.18,11/28/22 07:24:28,True,-0.03999999999999915
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.63,11/29/22 06:50:04,17.66,11/28/22 07:24:28,True,-0.030000000000001137
Assassins Creed Valhalla,2020,12.08,11/29/22 06:50:04,12.12,11/28/22 07:24:28,True,-0.03999999999999915
Assassins Creed Valhalla Ultimate Edition,2020,45.36,11/29/22 06:50:04,45.45,11/28/22 07:24:28,True,-0.09000000000000341
Assassins Creed Valhalla Gold Edition,2020,42.92,11/29/22 06:50:04,43.0,11/28/22 07:24:28,True,-0.0799999999999983
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,22.01,11/29/22 06:50:04,22.05,11/28/22 07:24:28,True,-0.03999999999999915
Azure Striker Gunvolt 3,2022,7.94,11/29/22 06:50:06,7.96,11/28/22 07:24:30,True,-0.019999999999999574
Azure Striker Gunvolt 2,2016,8.76,11/29/22 06:50:06,8.78,11/28/22 07:24:30,True,-0.019999999999999574
Azure Striker Gunvolt,2014,4.92,11/29/22 06:50:06,4.93,11/28/22 07:24:30,True,-0.009999999999999787
Batman Arkham Collection,2018,9.59,11/29/22 06:50:08,9.62,11/28/22 07:24:32,True,-0.02999999999999936
Bayonetta Vanquish 10Th Anniversary Bundle,2020,14.11,11/29/22 06:50:10,14.14,11/28/22 07:24:33,True,-0.030000000000001137
Bayonetta,2009,7.05,11/29/22 06:50:10,7.06,11/28/22 07:24:33,True,-0.009999999999999787
