result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,10.06,12/23/22 15:16:44,10.06,12/22/22 07:47:07,False,0.0
Code Vein,2019,3.56,12/23/22 15:16:44,3.56,12/22/22 07:47:07,False,0.0
Dragon Ball Z Kakarot,2020,7.04,12/23/22 15:16:46,7.15,12/22/22 07:47:09,True,-0.11000000000000032
Dragon Ball Z Kakarot A New Power Awakens Set,2020,6.04,12/23/22 15:16:46,6.04,12/22/22 07:47:09,False,0.0
Dragon Ball Z Kakarot Ultimate Edition,2020,22.51,12/23/22 15:16:46,22.5,12/22/22 07:47:09,False,0.010000000000001563
Dragon Ball Z Kakarot Deluxe Edition,2020,15.86,12/23/22 15:16:46,15.85,12/22/22 07:47:09,False,0.009999999999999787
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,18.79,12/23/22 15:16:48,18.78,12/22/22 07:47:11,False,0.00999999999999801
Assassins Creed Valhalla Complete Edition,2022,49.55,12/23/22 15:16:50,49.54,12/22/22 07:47:13,False,0.00999999999999801
Assassins Creed Valhalla Dawn Of Ragnarok,2022,11.45,12/23/22 15:16:50,11.45,12/22/22 07:47:13,False,0.0
Assassins Creed Valhalla Ragnarok Edition,2022,18.46,12/23/22 15:16:50,24.91,12/22/22 07:47:13,True,-6.449999999999999
Assassins Creed Valhalla Deluxe Edition,2021,19.28,12/23/22 15:16:50,19.52,12/22/22 07:47:13,True,-0.23999999999999844
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.95,12/23/22 15:16:50,17.98,12/22/22 07:47:13,True,-0.030000000000001137
Assassins Creed Valhalla,2020,11.49,12/23/22 15:16:50,12.07,12/22/22 07:47:13,True,-0.5800000000000001
Assassins Creed Valhalla Gold Edition,2020,31.54,12/23/22 15:16:50,31.53,12/22/22 07:47:13,False,0.00999999999999801
Assassins Creed Valhalla Ultimate Edition,2020,46.27,12/23/22 15:16:50,46.26,12/22/22 07:47:13,False,0.010000000000005116
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,22.45,12/23/22 15:16:50,22.45,12/22/22 07:47:13,False,0.0
Azure Striker Gunvolt 3,2022,6.03,12/23/22 15:16:52,6.03,12/22/22 07:47:15,False,0.0
Azure Striker Gunvolt 2,2016,5.03,12/23/22 15:16:52,5.03,12/22/22 07:47:15,False,0.0
Azure Striker Gunvolt,2014,4.02,12/23/22 15:16:52,4.02,12/22/22 07:47:15,False,0.0
Batman Arkham Collection,2018,6.67,12/23/22 15:16:54,6.68,12/22/22 07:47:17,True,-0.009999999999999787
Bayonetta Vanquish 10Th Anniversary Bundle,2020,10.28,12/23/22 15:16:56,10.28,12/22/22 07:47:19,False,0.0
Bayonetta,2009,7.2,12/23/22 15:16:56,7.2,12/22/22 07:47:19,False,0.0
Forza Horizon 5 Hot Wheels,2022,11.69,12/23/22 15:16:58,11.64,12/22/22 07:47:21,False,0.049999999999998934
Forza Horizon 5,2021,16.21,12/23/22 15:16:58,16.21,12/22/22 07:47:21,False,0.0
Forza Horizon 5 Deluxe Edition,2021,41.02,12/23/22 15:16:58,41.01,12/22/22 07:47:21,False,0.010000000000005116
Gunvolt Chronicles Luminous Avenger Ix 2,2022,7.19,12/23/22 15:16:59,14.3,12/22/22 07:47:23,True,-7.11
Immortals Fenyx Rising Gold Edition,2020,13.14,12/23/22 15:17:01,13.26,12/22/22 07:47:25,True,-0.11999999999999922
Gods Monsters,2020,7.62,12/23/22 15:17:01,7.62,12/22/22 07:47:25,False,0.0
Lost Judgment,2021,10.06,12/23/22 15:17:04,10.06,12/22/22 07:47:26,False,0.0
Lost Judgment Digital Deluxe Edition,2021,17.45,12/23/22 15:17:04,17.45,12/22/22 07:47:26,False,0.0
Lost Judgment Digital Ultimate Edition,2021,29.91,12/23/22 15:17:04,29.9,12/22/22 07:47:26,False,0.010000000000001563
Judgment,2018,12.33,12/23/22 15:17:04,12.84,12/22/22 07:47:26,True,-0.5099999999999998
Gears Of War Juxxxxxx(dement),2013,5.21,12/23/22 15:17:04,5.21,12/22/22 07:47:26,False,0.0
Ni No Kuni Wrath Of The White Witch Remastered,2019,29.11,12/23/22 15:17:06,28.93,12/22/22 07:47:28,False,0.17999999999999972
Nier Replicant Ver 1 22474487139,2021,22.9,12/23/22 15:17:07,22.89,12/22/22 07:47:29,False,0.00999999999999801
Nier Replicant,2010,63.89,12/23/22 15:17:07,54.4,12/22/22 07:47:29,False,9.490000000000002
Nierautomata Become As Gods Edition,2018,12.59,12/23/22 15:17:09,12.58,12/22/22 07:47:31,False,0.009999999999999787
No More Heroes Iii,2021,21.83,12/23/22 15:17:11,23.02,12/22/22 07:47:33,True,-1.1900000000000013
Octopath Traveler,2018,20.13,12/23/22 15:17:12,20.13,12/22/22 07:47:35,False,0.0
Ori And The Will Of The Wisps,2020,2.91,12/23/22 15:17:14,2.91,12/22/22 07:47:36,False,0.0
Overcooked 2 Gourmet Edition,2020,5.04,12/23/22 15:17:16,5.04,12/22/22 07:47:38,False,0.0
Overcooked 2 Night Of The Hangry Horde,2019,7.82,12/23/22 15:17:16,7.82,12/22/22 07:47:38,False,0.0
Overcooked 2 Campfire Cook Off,2019,2.01,12/23/22 15:17:16,2.01,12/22/22 07:47:38,False,0.0
Overcooked 2 2,2018,2.82,12/23/22 15:17:16,2.82,12/22/22 07:47:38,False,0.0
Overcooked 2 Carnival Of Chaos,2018,2.01,12/23/22 15:17:16,2.01,12/22/22 07:47:38,False,0.0
Overcooked Overcooked 2,,16.44,12/23/22 15:17:16,16.44,12/22/22 07:47:38,False,0.0
Persona 5 Royal,2019,40.28,12/23/22 15:17:17,40.27,12/22/22 07:47:39,False,0.00999999999999801
Scarlet Nexus Ultimate Edition,2021,20.15,12/23/22 15:17:18,14.39,12/22/22 07:47:42,False,5.759999999999998
Scarlet Nexus,2021,2.04,12/23/22 15:17:18,2.04,12/22/22 07:47:42,False,0.0
Scarlet Nexus Deluxe Edition,2021,17.32,12/23/22 15:17:18,17.3,12/22/22 07:47:42,False,0.019999999999999574
Sd Gundam Battle Alliance,2022,20.52,12/23/22 15:17:20,20.52,12/22/22 07:47:44,False,0.0
Sd Gundam Battle Alliance Deluxe Edition,,54.48,12/23/22 15:17:20,65.6,12/22/22 07:47:44,True,-11.119999999999997
Soul Hackers 2,2022,32.44,12/23/22 15:17:21,32.43,12/22/22 07:47:45,False,0.00999999999999801
Soul Hackers 2 Digital Deluxe Edition,,31.81,12/23/22 15:17:21,39.96,12/22/22 07:47:45,True,-8.150000000000002
Tales Of Arise Ultimate Edition,2021,44.31,12/23/22 15:17:23,44.3,12/22/22 07:47:47,False,0.010000000000005116
Tales Of Arise,2021,12.32,12/23/22 15:17:23,11.81,12/22/22 07:47:47,False,0.5099999999999998
Tales Of Arise Deluxe Edition,2021,66.89,12/23/22 15:17:23,66.87,12/22/22 07:47:47,False,0.01999999999999602
Like A Dragon Ishin,2023,49.63,12/23/22 15:17:25,49.64,12/22/22 07:47:48,True,-0.00999999999999801
Yakuza 6 Song Of Life Clan Creator Card Bundle,2021,5.06,12/23/22 15:17:25,5.04,12/22/22 07:47:48,False,0.019999999999999574
The Yakuza Remastered Collection,2020,8.18,12/23/22 15:17:25,8.21,12/22/22 07:47:48,True,-0.030000000000001137
Yakuza Like A Dragon,2020,11.06,12/23/22 15:17:25,11.05,12/22/22 07:47:48,False,0.009999999999999787
Yakuza Like A Dragon Hero Edition,2020,13.69,12/23/22 15:17:25,13.69,12/22/22 07:47:48,False,0.0
Yakuza Like A Dragon Day One Edition,2020,39.6,12/23/22 15:17:25,39.99,12/22/22 07:47:48,True,-0.39000000000000057
Yakuza Like A Dragon Legendary Hero Edition,2020,13.0,12/23/22 15:17:25,15.0,12/22/22 07:47:48,True,-2.0
Yakuza 5 Remastered,2019,6.12,12/23/22 15:17:25,6.12,12/22/22 07:47:48,False,0.0
Yakuza 4 Remastered,2019,6.12,12/23/22 15:17:25,6.12,12/22/22 07:47:48,False,0.0
Yakuza 3 Remastered,2018,6.12,12/23/22 15:17:25,6.12,12/22/22 07:47:48,False,0.0
Yakuza Kiwami 2,2017,3.75,12/23/22 15:17:25,3.75,12/22/22 07:47:48,False,0.0
Yakuza Kiwami,2016,3.59,12/23/22 15:17:25,3.59,12/22/22 07:47:48,False,0.0
Yakuza 6 The Song Of Life,2016,4.06,12/23/22 15:17:25,4.06,12/22/22 07:47:48,False,0.0
Yakuza 0,2015,3.59,12/23/22 15:17:25,3.59,12/22/22 07:47:48,False,0.0
Devil May Cry 5 Special Edition,2020,15.08,12/23/22 15:17:27,15.08,12/22/22 07:47:49,False,0.0
Red Dead Redemption 2,2018,8.42,12/23/22 15:17:29,8.42,12/22/22 07:47:51,False,0.0
Red Dead Redemption 2 Ultimate Edition,2018,21.16,12/23/22 15:17:29,21.15,12/22/22 07:47:51,False,0.010000000000001563
Red Dead Redemption 2 Special Edition,,30.86,12/23/22 15:17:29,30.86,12/22/22 07:47:51,False,0.0
The Witcher 3 Wild Hunt Game Of The Year Edition,2016,2.88,12/23/22 15:17:31,2.88,12/22/22 07:47:53,False,0.0
The Witcher 3 Wild Hunt Complete Edition,2016,3.68,12/23/22 15:17:31,3.83,12/22/22 07:47:53,True,-0.1499999999999999
The Witcher 3 Wild Hunt Blood And Wine,2016,2.82,12/23/22 15:17:31,2.82,12/22/22 07:47:53,False,0.0
The Witcher 3 Wild Hunt,2015,2.87,12/23/22 15:17:31,2.87,12/22/22 07:47:53,False,0.0
The Witcher 3 Wild Hunt Hearts Of Stone,2015,1.74,12/23/22 15:17:31,1.74,12/22/22 07:47:53,False,0.0
