result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,3.83,11/22/22 15:36:26,3.83,11/22/22 13:48:53,False,0.0
Code Vein Deluxe Edition,2019,9.73,11/22/22 15:36:26,9.73,11/22/22 13:48:53,False,0.0
Dragon Ball Z Kakarot,2020,8.51,11/22/22 15:36:29,8.51,11/22/22 13:48:55,False,0.0
Dragon Ball Z Kakarot Ultimate Edition,2020,21.84,11/22/22 15:36:29,21.84,11/22/22 13:48:55,False,0.0
Dragon Ball Z Kakarot Deluxe Edition,2020,14.59,11/22/22 15:36:29,14.59,11/22/22 13:48:55,False,0.0
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,18.08,11/22/22 15:36:30,18.08,11/22/22 13:48:57,False,0.0
Assassins Creed Valhalla Complete Edition,2022,37.72,11/22/22 15:36:32,37.72,11/22/22 13:48:59,False,0.0
Assassins Creed Valhalla Dawn Of Ragnarok,2022,13.41,11/22/22 15:36:32,13.41,11/22/22 13:48:59,False,0.0
Assassins Creed Valhalla Ragnarok Edition,2022,20.53,11/22/22 15:36:32,20.53,11/22/22 13:48:59,False,0.0
Assassins Creed Valhalla Deluxe Edition,2021,18.87,11/22/22 15:36:32,18.87,11/22/22 13:48:59,False,0.0
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.89,11/22/22 15:36:32,17.89,11/22/22 13:48:59,False,0.0
Assassins Creed Valhalla,2020,11.67,11/22/22 15:36:32,11.67,11/22/22 13:48:59,False,0.0
Assassins Creed Valhalla Ultimate Edition,2020,44.72,11/22/22 15:36:32,44.72,11/22/22 13:48:59,False,0.0
Assassins Creed Valhalla Gold Edition,2020,41.9,11/22/22 15:36:32,41.9,11/22/22 13:48:59,False,0.0
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,20.01,11/22/22 15:36:32,20.01,11/22/22 13:48:59,False,0.0
Azure Striker Gunvolt 3,2022,7.83,11/22/22 15:36:34,7.83,11/22/22 13:49:01,False,0.0
Azure Striker Gunvolt 2,2016,8.65,11/22/22 15:36:34,8.65,11/22/22 13:49:01,False,0.0
Azure Striker Gunvolt,2014,4.84,11/22/22 15:36:34,4.84,11/22/22 13:49:01,False,0.0
Batman Arkham Collection,2018,9.47,11/22/22 15:36:36,9.47,11/22/22 13:49:03,False,0.0
Bayonetta Vanquish 10Th Anniversary Bundle,2020,8.93,11/22/22 15:36:38,8.93,11/22/22 13:49:05,False,0.0
Bayonetta,2009,6.95,11/22/22 15:36:38,6.95,11/22/22 13:49:05,False,0.0
Forza Horizon 5 Hot Wheels,2022,16.8,11/22/22 15:36:40,16.8,11/22/22 13:49:07,False,0.0
Forza Horizon 5,2021,23.05,11/22/22 15:36:40,23.05,11/22/22 13:49:07,False,0.0
Forza Horizon 5 Deluxe Edition,2021,37.59,11/22/22 15:36:40,37.59,11/22/22 13:49:07,False,0.0
Forza Horizon 5 Premium Edition,2021,28.58,11/22/22 15:36:40,28.58,11/22/22 13:49:07,False,0.0
Gunvolt Chronicles Luminous Avenger Ix 2,2022,13.82,11/22/22 15:36:42,13.82,11/22/22 13:49:09,False,0.0
Gods Monsters,2020,6.87,11/22/22 15:36:44,6.87,11/22/22 13:49:10,False,0.0
Immortals Fenyx Rising Gold Edition,2020,11.49,11/22/22 15:36:44,11.49,11/22/22 13:49:10,False,0.0
Lost Judgment,2021,19.02,11/22/22 15:36:46,19.02,11/22/22 13:49:12,False,0.0
Lost Judgment Digital Deluxe Edition,2021,24.34,11/22/22 15:36:46,24.34,11/22/22 13:49:12,False,0.0
Lost Judgment Digital Ultimate Edition,2021,21.85,11/22/22 15:36:46,21.85,11/22/22 13:49:12,False,0.0
Judgment,2018,11.75,11/22/22 15:36:46,11.75,11/22/22 13:49:12,False,0.0
Gears Of War Juxxxxxx(dement),2013,5.21,11/22/22 15:36:46,5.21,11/22/22 13:49:12,False,0.0
Ni No Kuni Wrath Of The White Witch Remastered,2019,36.88,11/22/22 15:36:48,36.88,11/22/22 13:49:13,False,0.0
Nier Replicant Ver 1 22474487139,2021,22.12,11/22/22 15:36:50,22.12,11/22/22 13:49:15,False,0.0
Nier Replicant,2010,46.84,11/22/22 15:36:50,46.84,11/22/22 13:49:15,False,0.0
Nierautomata Become As Gods Edition,2018,12.17,11/22/22 15:36:52,12.17,11/22/22 13:49:17,False,0.0
No More Heroes Iii,2021,11.58,11/22/22 15:36:53,11.58,11/22/22 13:49:19,False,0.0
Octopath Traveler,2018,17.05,11/22/22 15:36:54,17.05,11/22/22 13:49:20,False,0.0
Ori And The Will Of The Wisps,2020,4.21,11/22/22 15:36:56,4.21,11/22/22 13:49:22,False,0.0
Overcooked 2 Gourmet Edition,2020,1.56,11/22/22 15:36:58,1.56,11/22/22 13:49:23,False,0.0
Overcooked 2 Night Of The Hangry Horde,2019,7.56,11/22/22 15:36:58,7.56,11/22/22 13:49:23,False,0.0
Overcooked 2 Campfire Cook Off,2019,1.95,11/22/22 15:36:58,1.95,11/22/22 13:49:23,False,0.0
Overcooked 2 2,2018,2.25,11/22/22 15:36:58,2.25,11/22/22 13:49:23,False,0.0
Overcooked 2 Carnival Of Chaos,2018,1.95,11/22/22 15:36:58,1.95,11/22/22 13:49:23,False,0.0
Overcooked Overcooked 2,,2.18,11/22/22 15:36:58,2.18,11/22/22 13:49:23,False,0.0
Persona 5 Royal,2019,38.84,11/22/22 15:36:59,38.84,11/22/22 13:49:25,False,0.0
Scarlet Nexus,2021,1.98,11/22/22 15:37:01,1.98,11/22/22 13:49:27,False,0.0
Scarlet Nexus Ultimate Edition,2021,13.92,11/22/22 15:37:01,13.92,11/22/22 13:49:27,False,0.0
Scarlet Nexus Deluxe Edition,2021,16.74,11/22/22 15:37:01,16.74,11/22/22 13:49:27,False,0.0
Sd Gundam Battle Alliance,2022,33.58,11/22/22 15:37:02,33.58,11/22/22 13:49:29,False,0.0
Sd Gundam Battle Alliance Deluxe Edition,,62.29,11/22/22 15:37:02,62.29,11/22/22 13:49:29,False,0.0
Soul Hackers 2,2022,32.91,11/22/22 15:37:04,32.91,11/22/22 13:49:31,False,0.0
Soul Hackers 2 Digital Deluxe Edition,,43.5,11/22/22 15:37:04,43.5,11/22/22 13:49:31,False,0.0
Tales Of Arise Ultimate Edition,2021,40.23,11/22/22 15:37:06,40.23,11/22/22 13:49:32,False,0.0
Tales Of Arise,2021,16.71,11/22/22 15:37:06,16.71,11/22/22 13:49:32,False,0.0
Tales Of Arise Deluxe Edition,2021,63.52,11/22/22 15:37:06,63.52,11/22/22 13:49:32,False,0.0
Like A Dragon Ishin,2023,48.22,11/22/22 15:37:07,48.22,11/22/22 13:49:33,False,0.0
Yakuza Like A Dragon,2020,10.92,11/22/22 15:37:07,10.92,11/22/22 13:49:33,False,0.0
Yakuza Like A Dragon Legendary Hero Edition,2020,24.34,11/22/22 15:37:07,24.34,11/22/22 13:49:33,False,0.0
Yakuza Like A Dragon Hero Edition,2020,15.89,11/22/22 15:37:07,15.89,11/22/22 13:49:33,False,0.0
Yakuza Like A Dragon Day One Edition,2020,21.91,11/22/22 15:37:07,21.91,11/22/22 13:49:33,False,0.0
The Yakuza Remastered Collection,2020,5.96,11/22/22 15:37:07,5.96,11/22/22 13:49:33,False,0.0
Yakuza 5 Remastered,2019,5.96,11/22/22 15:37:07,5.96,11/22/22 13:49:33,False,0.0
Yakuza 4 Remastered,2019,7.23,11/22/22 15:37:07,7.23,11/22/22 13:49:33,False,0.0
Yakuza 3 Remastered,2018,7.23,11/22/22 15:37:07,7.23,11/22/22 13:49:33,False,0.0
Yakuza Kiwami 2,2017,4.46,11/22/22 15:37:07,4.46,11/22/22 13:49:33,False,0.0
Yakuza 6 The Song Of Life,2016,3.96,11/22/22 15:37:07,3.96,11/22/22 13:49:33,False,0.0
