result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Yakuza Like A Dragon,2020,9.48,01/24/23 15:19:32,9.49,01/24/23 07:47:12,True,-0.009999999999999787
Yakuza Like A Dragon Day One Edition,2020,25.35,01/24/23 15:19:32,25.37,01/24/23 07:47:12,True,-0.019999999999999574
Yakuza 4 Remastered,2019,4.0,01/24/23 15:19:32,4.0,01/24/23 07:47:12,False,0.0
Yakuza 5 Remastered,2019,4.21,01/24/23 15:19:32,4.21,01/24/23 07:47:12,False,0.0
Yakuza 3 Remastered,2018,4.21,01/24/23 15:19:32,4.21,01/24/23 07:47:12,False,0.0
Yakuza Kiwami 2,2017,3.15,01/24/23 15:19:32,3.15,01/24/23 07:47:12,False,0.0
Yakuza 6 The Song Of Life,2016,4.11,01/24/23 15:19:32,4.11,01/24/23 07:47:12,False,0.0
Yakuza Kiwami,2016,2.63,01/24/23 15:19:32,2.63,01/24/23 07:47:12,False,0.0
Yakuza 0,2015,2.63,01/24/23 15:19:32,2.63,01/24/23 07:47:12,False,0.0
Devil May Cry 5 Special Edition,2020,13.7,01/24/23 15:19:34,15.14,01/24/23 07:47:14,True,-1.4400000000000013
Red Dead Redemption 2,2018,8.63,01/24/23 15:19:35,8.64,01/24/23 07:47:15,True,-0.009999999999999787
Red Dead Redemption 2 Ultimate Edition,2018,20.01,01/24/23 15:19:35,19.09,01/24/23 07:47:15,False,0.9200000000000017
Red Dead Redemption 2 Special Edition,,30.86,01/24/23 15:19:35,30.86,01/24/23 07:47:15,False,0.0
The Witcher 3 Wild Hunt Game Of The Year Edition,2016,3.09,01/24/23 15:19:36,3.1,01/24/23 07:47:16,True,-0.010000000000000231
The Witcher 3 Wild Hunt Complete Edition,2016,4.73,01/24/23 15:19:36,4.72,01/24/23 07:47:16,False,0.010000000000000675
The Witcher 3 Wild Hunt Blood And Wine,2016,2.89,01/24/23 15:19:36,2.89,01/24/23 07:47:16,False,0.0
The Witcher 3 Wild Hunt,2015,4.2,01/24/23 15:19:36,3.73,01/24/23 07:47:16,False,0.4700000000000002
The Witcher 3 Wild Hunt Hearts Of Stone,2015,1.77,01/24/23 15:19:36,1.77,01/24/23 07:47:16,False,0.0
Hades,2019,3.76,01/24/23 15:19:38,3.77,01/24/23 07:47:17,True,-0.010000000000000231
Outbreak Shades Of Horror,,48.91,01/24/23 15:19:38,48.94,01/24/23 07:47:17,True,-0.030000000000001137
Sekiro Shadows Die Twice,2019,8.7,01/24/23 15:19:39,8.76,01/24/23 07:47:19,True,-0.0600000000000005
