result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,url,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,3.37,03/23/23 14:42:55,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,3.35,03/23/23 07:45:28,False,0.020000000000000018
Code Vein,2019,4.07,03/23/23 14:42:55,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,4.05,03/23/23 07:45:28,False,0.020000000000000462
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,12.4,03/23/23 14:42:56,https://cdkeyprices.com/search?sk=Dragon+Quest+Xi+S&categories=&platforms=all_xbox&types=game&filter=1,12.34,03/23/23 07:45:30,False,0.0600000000000005
Assassins Creed Valhalla Complete Edition,2019,27.9,03/23/23 14:42:57,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,27.78,03/23/23 07:45:31,False,0.11999999999999744
Assassins Creed Valhalla Dawn Of Ragnarok,2022,6.76,03/23/23 14:42:57,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,6.73,03/23/23 07:45:31,False,0.02999999999999936
Assassins Creed Valhalla Ragnarok Edition,2022,14.24,03/23/23 14:42:57,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,14.28,03/23/23 07:45:31,True,-0.03999999999999915
Assassins Creed Valhalla Deluxe Edition,2022,16.55,03/23/23 14:42:57,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,16.47,03/23/23 07:45:31,False,0.08000000000000185
Assassins Creed Valhalla Ultimate Edition,2021,47.5,03/23/23 14:42:57,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,47.3,03/23/23 07:45:31,False,0.20000000000000284
Assassins Creed Valhalla Gold Edition,2020,78.56,03/23/23 14:42:57,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,77.77,03/23/23 07:45:31,False,0.7900000000000063
Assassins Creed Valhalla The Way Of The Berserker,2020,1.75,03/23/23 14:42:57,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,1.73,03/23/23 07:45:31,False,0.020000000000000018
