result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,3.64,01/14/23 06:02:10,4.34,01/13/23 06:38:30,True,-0.6999999999999997
Code Vein Deluxe Edition,2019,7.35,01/14/23 06:02:10,7.34,01/13/23 06:38:30,False,0.009999999999999787
Dragon Ball Z Kakarot,2020,7.7,01/14/23 06:02:13,8.56,01/13/23 06:38:32,True,-0.8600000000000003
Dragon Ball Z Kakarot A New Power Awakens Set,2020,9.68,01/14/23 06:02:13,9.62,01/13/23 06:38:32,False,0.0600000000000005
Dragon Ball Z Kakarot Ultimate Edition,2020,22.82,01/14/23 06:02:13,22.75,01/13/23 06:38:32,False,0.07000000000000028
Dragon Ball Z Kakarot Deluxe Edition,2020,16.18,01/14/23 06:02:13,15.39,01/13/23 06:38:32,False,0.7899999999999991
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,15.79,01/14/23 06:02:15,15.8,01/13/23 06:38:34,True,-0.010000000000001563
Assassins Creed Valhalla Complete Edition,2022,30.12,01/14/23 06:02:17,30.5,01/13/23 06:38:36,True,-0.379999999999999
Assassins Creed Valhalla Dawn Of Ragnarok,2022,7.78,01/14/23 06:02:17,7.77,01/13/23 06:38:36,False,0.010000000000000675
Assassins Creed Valhalla Ragnarok Edition,2022,17.12,01/14/23 06:02:17,17.11,01/13/23 06:38:36,False,0.010000000000001563
Assassins Creed Valhalla Deluxe Edition,2021,13.63,01/14/23 06:02:17,13.62,01/13/23 06:38:36,False,0.010000000000001563
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,15.73,01/14/23 06:02:17,17.77,01/13/23 06:38:36,True,-2.039999999999999
Assassins Creed Valhalla,2020,10.26,01/14/23 06:02:17,10.85,01/13/23 06:38:36,True,-0.5899999999999999
Assassins Creed Valhalla Gold Edition,2020,38.69,01/14/23 06:02:17,38.83,01/13/23 06:38:36,True,-0.14000000000000057
Assassins Creed Valhalla Ultimate Edition,2020,47.21,01/14/23 06:02:17,47.16,01/13/23 06:38:36,False,0.05000000000000426
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,17.62,01/14/23 06:02:17,17.6,01/13/23 06:38:36,False,0.019999999999999574
Azure Striker Gunvolt 3,2022,6.16,01/14/23 06:02:19,6.15,01/13/23 06:38:37,False,0.009999999999999787
Azure Striker Gunvolt 2,2016,5.13,01/14/23 06:02:19,5.12,01/13/23 06:38:37,False,0.009999999999999787
Azure Striker Gunvolt,2014,4.1,01/14/23 06:02:19,4.09,01/13/23 06:38:37,False,0.009999999999999787
Batman Arkham Collection,2018,9.13,01/14/23 06:02:21,8.37,01/13/23 06:38:41,False,0.7600000000000016
Bayonetta Vanquish 10Th Anniversary Bundle,2020,7.31,01/14/23 06:02:24,7.3,01/13/23 06:38:43,False,0.009999999999999787
Bayonetta,2009,4.36,01/14/23 06:02:24,4.35,01/13/23 06:38:43,False,0.010000000000000675
Forza Horizon 5 Hot Wheels,2022,11.43,01/14/23 06:02:26,11.34,01/13/23 06:38:45,False,0.08999999999999986
Forza Horizon 5,2021,16.54,01/14/23 06:02:26,16.52,01/13/23 06:38:45,False,0.019999999999999574
Forza Horizon 5 Deluxe Edition,2021,41.86,01/14/23 06:02:26,41.81,01/13/23 06:38:45,False,0.04999999999999716
Gunvolt Chronicles Luminous Avenger Ix 2,2022,6.29,01/14/23 06:02:27,6.28,01/13/23 06:38:47,False,0.009999999999999787
Gunvolt Chronicles Luminous Avenger Ix,2019,4.62,01/14/23 06:02:27,4.62,01/13/23 06:38:47,False,0.0
Immortals Fenyx Rising Gold Edition,2020,10.14,01/14/23 06:02:29,10.13,01/13/23 06:38:49,False,0.009999999999999787
Gods Monsters,2020,7.78,01/14/23 06:02:29,7.77,01/13/23 06:38:49,False,0.010000000000000675
Lost Judgment,2021,10.27,01/14/23 06:02:31,10.26,01/13/23 06:38:50,False,0.009999999999999787
Lost Judgment Digital Deluxe Edition,2021,14.39,01/14/23 06:02:31,16.33,01/13/23 06:38:50,True,-1.9399999999999977
Lost Judgment Digital Ultimate Edition,2021,17.84,01/14/23 06:02:31,17.82,01/13/23 06:38:50,False,0.019999999999999574
Judgment,2018,9.45,01/14/23 06:02:31,9.43,01/13/23 06:38:50,False,0.019999999999999574
Gears Of War Juxxxxxx(dement),2013,5.21,01/14/23 06:02:31,5.22,01/13/23 06:38:50,True,-0.009999999999999787
Ni No Kuni Wrath Of The White Witch Remastered,2019,30.16,01/14/23 06:02:33,29.97,01/13/23 06:38:52,False,0.19000000000000128
Nier Replicant Ver 1 22474487139,2021,15.37,01/14/23 06:02:34,15.35,01/13/23 06:38:54,False,0.019999999999999574
Nier Replicant,2010,52.77,01/14/23 06:02:34,52.6,01/13/23 06:38:54,False,0.1700000000000017
