result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,10.03,01/04/23 16:47:08,10.0,01/04/23 07:52:03,False,0.02999999999999936
Code Vein,2019,3.55,01/04/23 16:47:08,3.54,01/04/23 07:52:03,False,0.009999999999999787
Dragon Ball Z Kakarot,2020,7.13,01/04/23 16:47:10,7.11,01/04/23 07:52:06,False,0.019999999999999574
Dragon Ball Z Kakarot A New Power Awakens Set,2020,9.03,01/04/23 16:47:10,9.12,01/04/23 07:52:06,True,-0.08999999999999986
Dragon Ball Z Kakarot Ultimate Edition,2020,22.44,01/04/23 16:47:10,22.39,01/04/23 07:52:06,False,0.05000000000000071
Dragon Ball Z Kakarot Deluxe Edition,2020,15.05,01/04/23 16:47:10,15.02,01/04/23 07:52:06,False,0.030000000000001137
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,12.04,01/04/23 16:47:12,12.01,01/04/23 07:52:08,False,0.02999999999999936
Assassins Creed Valhalla Complete Edition,2022,36.77,01/04/23 16:47:14,37.12,01/04/23 07:52:10,True,-0.3499999999999943
Assassins Creed Valhalla Dawn Of Ragnarok,2022,7.6,01/04/23 16:47:14,7.59,01/04/23 07:52:10,False,0.009999999999999787
Assassins Creed Valhalla Ragnarok Edition,2022,15.87,01/04/23 16:47:14,16.34,01/04/23 07:52:10,True,-0.47000000000000064
Assassins Creed Valhalla Deluxe Edition,2021,18.36,01/04/23 16:47:14,18.32,01/04/23 07:52:10,False,0.03999999999999915
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.78,01/04/23 16:47:14,17.74,01/04/23 07:52:10,False,0.0400000000000027
Assassins Creed Valhalla,2020,11.23,01/04/23 16:47:14,11.32,01/04/23 07:52:10,True,-0.08999999999999986
Assassins Creed Valhalla Ultimate Edition,2020,46.12,01/04/23 16:47:14,46.02,01/04/23 07:52:10,False,0.09999999999999432
Assassins Creed Valhalla Gold Edition,2020,38.73,01/04/23 16:47:14,38.65,01/04/23 07:52:10,False,0.0799999999999983
