result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,url,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,4.6,03/27/23 07:46:25,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,4.6,03/26/23 14:17:58,False,0.0
Code Vein,2019,3.9,03/27/23 07:46:25,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,3.9,03/26/23 14:17:58,False,0.0
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,10.45,03/27/23 07:46:25,https://cdkeyprices.com/search?sk=Dragon+Quest+Xi+S&categories=&platforms=all_xbox&types=game&filter=1,10.45,03/26/23 14:17:59,False,0.0
Assassins Creed Valhalla Complete Edition,2019,25.14,03/27/23 07:46:27,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,23.83,03/26/23 14:17:59,False,1.31
Assassins Creed Valhalla Dawn Of Ragnarok,2022,6.7,03/27/23 07:46:27,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,6.7,03/26/23 14:17:59,False,0.0
Assassins Creed Valhalla Ragnarok Edition,2022,14.23,03/27/23 07:46:27,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,14.25,03/26/23 14:17:59,True,-0.02
Assassins Creed Valhalla Deluxe Edition,2022,11.96,03/27/23 07:46:27,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,11.96,03/26/23 14:17:59,False,0.0
Assassins Creed Valhalla Ultimate Edition,2021,47.05,03/27/23 07:46:27,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,47.05,03/26/23 14:17:59,False,0.0
Assassins Creed Valhalla Gold Edition,2020,78.76,03/27/23 07:46:27,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,78.72,03/26/23 14:17:59,False,0.04
Assassins Creed Valhalla The Way Of The Berserker,2020,1.73,03/27/23 07:46:27,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,1.73,03/26/23 14:17:59,False,0.0
