result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,8.09,11/01/2022 9:06,8.13,10/31/22 16:23:22,TRUE,-0.04
Code Vein,2019,3.33,11/01/2022 9:06,3.34,10/31/22 16:23:22,TRUE,-0.01
Dragon Ball Z Kakarot,2020,5.74,11/01/2022 9:06,3.74,10/31/22 16:23:24,FALSE,2
Dragon Ball Z Kakarot Ultimate Edition,2020,21.05,11/01/2022 9:06,21.14,10/31/22 16:23:24,TRUE,-0.09
Dragon Ball Z Kakarot Deluxe Edition,2020,13.8,11/01/2022 9:06,13.86,10/31/22 16:23:24,TRUE,-0.06
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,17.45,11/01/2022 9:06,17.53,10/31/22 16:23:26,TRUE,-0.08
Assassins Creed Valhalla Complete Edition,2022,36.4,11/01/2022 9:06,36.57,10/31/22 16:23:28,TRUE,-0.17
Assassins Creed Valhalla Dawn Of Ragnarok,2022,11.36,11/01/2022 9:06,11.41,10/31/22 16:23:28,TRUE,-0.05
Assassins Creed Valhalla Ragnarok Edition,2022,14.61,11/01/2022 9:06,14.39,10/31/22 16:23:28,FALSE,0.22
Assassins Creed Valhalla Deluxe Edition,2021,13.43,11/01/2022 9:06,13.4,10/31/22 16:23:28,FALSE,0.03
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,16.78,11/01/2022 9:06,16.85,10/31/22 16:23:28,TRUE,-0.07
Assassins Creed Valhalla,2020,9.31,11/01/2022 9:06,9.1,10/31/22 16:23:28,FALSE,0.21
Assassins Creed Valhalla Gold Edition,2020,40.54,11/01/2022 9:06,40.72,10/31/22 16:23:28,TRUE,-0.18
Assassins Creed Valhalla Ultimate Edition,2020,43.16,11/01/2022 9:06,43.35,10/31/22 16:23:28,TRUE,-0.19
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,17.73,11/01/2022 9:06,18.79,10/31/22 16:23:28,TRUE,-1.06
Azure Striker Gunvolt 3,2022,6.31,11/01/2022 9:06,6.34,10/31/22 16:23:29,TRUE,-0.03
Azure Striker Gunvolt 2,2016,2.97,11/01/2022 9:06,2.98,10/31/22 16:23:29,TRUE,-0.01
Azure Striker Gunvolt,2014,4.42,11/01/2022 9:06,4.49,10/31/22 16:23:29,TRUE,-0.07
Batman Arkham Collection,2018,8.49,11/01/2022 9:06,8.52,10/31/22 16:23:31,TRUE,-0.03
Bayonetta Vanquish 10Th Anniversary Bundle,2020,16.21,11/01/2022 9:06,16.28,10/31/22 16:23:32,TRUE,-0.07
Bayonetta,2009,6.74,11/01/2022 9:06,7.27,10/31/22 16:23:32,TRUE,-0.53
Forza Horizon 5 Hot Wheels,2022,7.77,11/01/2022 9:06,7.92,10/31/22 16:23:34,TRUE,-0.15
Forza Horizon 5,2021,22.24,11/01/2022 9:06,22.34,10/31/22 16:23:34,TRUE,-0.1
Forza Horizon 5 Deluxe Edition,2021,30.45,11/01/2022 9:06,30.59,10/31/22 16:23:34,TRUE,-0.14
Forza Horizon 5 Premium Edition,2021,27.58,11/01/2022 9:06,27.7,10/31/22 16:23:34,TRUE,-0.12
Gunvolt Chronicles Luminous Avenger Ix 2,2022,6.7,11/01/2022 9:06,6.73,10/31/22 16:23:36,TRUE,-0.03
Gunvolt Chronicles Luminous Avenger Ix,2019,7.65,11/01/2022 9:06,7.69,10/31/22 16:23:36,TRUE,-0.04
Immortals Fenyx Rising Gold Edition,2020,11.2,11/01/2022 9:06,11.17,10/31/22 16:23:38,FALSE,0.03
Gods Monsters,2020,6.62,11/01/2022 9:06,6.59,10/31/22 16:23:38,FALSE,0.03
Lost Judgment,2021,18.61,11/01/2022 9:06,18.69,10/31/22 16:23:39,TRUE,-0.08
Lost Judgment Digital Deluxe Edition,2021,24.64,11/01/2022 9:06,24.76,10/31/22 16:23:39,TRUE,-0.12
Lost Judgment Digital Ultimate Edition,2021,52.6,11/01/2022 9:06,52.84,10/31/22 16:23:39,TRUE,-0.24
Judgment,2018,7,11/01/2022 9:06,7.08,10/31/22 16:23:39,TRUE,-0.08
Ni No Kuni Wrath Of The White Witch Remastered,2019,35.59,11/01/2022 9:06,35.75,10/31/22 16:23:40,TRUE,-0.16
Nier Replicant Ver 1 22474487139,2021,19.14,11/01/2022 9:06,19.23,10/31/22 16:23:42,TRUE,-0.09
