result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,url,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,4.95,03/08/23 16:20:44,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,4.95,03/08/23 07:32:23,False,0.0
Code Vein,2019,3.6,03/08/23 16:20:44,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,3.6,03/08/23 07:32:23,False,0.0
Assassins Creed Valhalla Dawn Of Ragnarok,2020,6.62,03/08/23 16:20:46,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,6.62,03/08/23 07:32:25,False,0.0
Assassins Creed Valhalla Ragnarok Edition,2022,16.23,03/08/23 16:20:46,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,16.23,03/08/23 07:32:25,False,0.0
Assassins Creed Valhalla Complete Edition,2022,27.35,03/08/23 16:20:46,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,27.35,03/08/23 07:32:25,False,0.0
Assassins Creed Valhalla Deluxe Edition,2022,12.28,03/08/23 16:20:46,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,12.28,03/08/23 07:32:25,False,0.0
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,11.27,03/08/23 16:20:46,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,11.27,03/08/23 07:32:25,False,0.0
Assassins Creed Valhalla Watch Dogs Legion Bundle,2021,13.44,03/08/23 16:20:46,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,13.44,03/08/23 07:32:25,False,0.0
Assassins Creed Valhalla,2020,8.12,03/08/23 16:20:46,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,8.12,03/08/23 07:32:25,False,0.0
Assassins Creed Valhalla The Way Of The Berserker,2020,1.71,03/08/23 16:20:46,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,1.71,03/08/23 07:32:25,False,0.0
Assassins Creed Valhalla Gold Edition,2020,61.86,03/08/23 16:20:46,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,61.86,03/08/23 07:32:25,False,0.0
Assassins Creed Valhalla Ultimate Edition,2020,46.53,03/08/23 16:20:46,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,46.53,03/08/23 07:32:25,False,0.0
Azure Striker Gunvolt 3,,3.23,03/08/23 16:20:48,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,3.23,03/08/23 07:32:26,False,0.0
Azure Striker Gunvolt 2,2022,2.38,03/08/23 16:20:48,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,2.38,03/08/23 07:32:26,False,0.0
Azure Striker Gunvolt,2016,2.53,03/08/23 16:20:48,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,2.53,03/08/23 07:32:26,False,0.0
Batman Arkham Collection,2019,5.16,03/08/23 16:20:50,https://cdkeyprices.com/search?sk=Batman:+Arkham+Collection&categories=&platforms=all_xbox&types=game&filter=1,5.16,03/08/23 07:32:27,False,0.0
Bayonetta Vanquish 10Th Anniversary Bundle,,6.38,03/08/23 16:20:51,https://cdkeyprices.com/search?sk=Bayonetta&categories=&platforms=all_xbox&types=game&filter=1,6.38,03/08/23 07:32:29,False,0.0
Bayonetta,,4.52,03/08/23 16:20:51,https://cdkeyprices.com/search?sk=Bayonetta&categories=&platforms=all_xbox&types=game&filter=1,4.52,03/08/23 07:32:29,False,0.0
Forza Horizon 5 Hot Wheels,2020,13.49,03/08/23 16:20:52,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,13.49,03/08/23 07:32:30,False,0.0
Forza Horizon 5 Expansions Bundle,2009,30.82,03/08/23 16:20:52,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,30.82,03/08/23 07:32:30,False,0.0
Forza Horizon 5,2022,16.31,03/08/23 16:20:52,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,16.31,03/08/23 07:32:30,False,0.0
Forza Horizon 5 Deluxe Edition,2022,39.33,03/08/23 16:20:52,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,39.33,03/08/23 07:32:30,False,0.0
Forza Horizon 5 Premium Edition,2021,48.93,03/08/23 16:20:52,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,48.93,03/08/23 07:32:30,False,0.0
Gunvolt Chronicles Luminous Avenger Ix 2,2018,14.36,03/08/23 16:20:48,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,14.36,03/08/23 07:32:26,False,0.0
Gunvolt Chronicles Luminous Avenger Ix,2022,4.55,03/08/23 16:20:48,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,4.55,03/08/23 07:32:26,False,0.0
Immortals Fenyx Rising Gold Edition,,8.47,03/08/23 16:20:54,https://cdkeyprices.com/search?sk=Immortals+Fenyx+Rising&categories=&platforms=all_xbox&types=game&filter=1,8.47,03/08/23 07:32:33,False,0.0
Lost Judgment,2010,10.33,03/08/23 16:20:55,https://cdkeyprices.com/search?sk=Judgment&categories=&platforms=all_xbox&types=game&filter=1,10.33,03/08/23 07:32:34,False,0.0
Lost Judgment Digital Deluxe Edition,2006,14.48,03/08/23 16:20:55,https://cdkeyprices.com/search?sk=Judgment&categories=&platforms=all_xbox&types=game&filter=1,14.48,03/08/23 07:32:34,False,0.0
Lost Judgment Digital Ultimate Edition,,14.99,03/08/23 16:20:55,https://cdkeyprices.com/search?sk=Judgment&categories=&platforms=all_xbox&types=game&filter=1,14.99,03/08/23 07:32:34,False,0.0
Judgment,2021,8.25,03/08/23 16:20:55,https://cdkeyprices.com/search?sk=Judgment&categories=&platforms=all_xbox&types=game&filter=1,8.25,03/08/23 07:32:34,False,0.0
Gears Of War Judgment,2021,10.12,03/08/23 16:20:55,https://cdkeyprices.com/search?sk=Judgment&categories=&platforms=all_xbox&types=game&filter=1,10.12,03/08/23 07:32:34,False,0.0
Ni No Kuni Wrath Of The White Witch Remastered,2021,29.78,03/08/23 16:20:56,https://cdkeyprices.com/search?sk=Ni+no+Kuni+Wrath+of+the+White+Witch+Remastered&categories=&platforms=all_xbox&types=game&filter=1,29.78,03/08/23 07:32:35,False,0.0
Nier Replicant Ver 1 22474487139,2014,15.16,03/08/23 16:20:57,https://cdkeyprices.com/search?sk=NieR+Replicant&categories=&platforms=all_xbox&types=game&filter=1,15.16,03/08/23 07:32:36,False,0.0
Nier Replicant,,52.36,03/08/23 16:20:57,https://cdkeyprices.com/search?sk=NieR+Replicant&categories=&platforms=all_xbox&types=game&filter=1,52.36,03/08/23 07:32:36,False,0.0
Octopath Traveler,,26.86,03/08/23 16:21:00,https://cdkeyprices.com/search?sk=OCTOPATH+TRAVELER&categories=&platforms=all_xbox&types=game&filter=1,26.86,03/08/23 07:32:39,False,0.0
