result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,3.61,01/11/23 07:39:58,3.61,01/10/23 15:26:38,False,0.0
Code Vein Deluxe Edition,2019,7.29,01/11/23 07:39:58,7.29,01/10/23 15:26:38,False,0.0
Dragon Ball Z Kakarot,2020,8.49,01/11/23 07:40:01,8.48,01/10/23 15:26:40,False,0.009999999999999787
Dragon Ball Z Kakarot A New Power Awakens Set,2020,9.44,01/11/23 07:40:01,9.4,01/10/23 15:26:40,False,0.03999999999999915
Dragon Ball Z Kakarot Ultimate Edition,2020,22.59,01/11/23 07:40:01,22.58,01/10/23 15:26:40,False,0.010000000000001563
Dragon Ball Z Kakarot Deluxe Edition,2020,15.29,01/11/23 07:40:01,15.28,01/10/23 15:26:40,False,0.009999999999999787
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,15.71,01/11/23 07:40:04,15.7,01/10/23 15:26:42,False,0.010000000000001563
Assassins Creed Valhalla Complete Edition,2022,31.22,01/11/23 07:40:06,31.2,01/10/23 15:26:44,False,0.019999999999999574
Assassins Creed Valhalla Dawn Of Ragnarok,2022,7.72,01/11/23 07:40:06,7.71,01/10/23 15:26:44,False,0.009999999999999787
Assassins Creed Valhalla Ragnarok Edition,2022,16.99,01/11/23 07:40:06,16.98,01/10/23 15:26:44,False,0.00999999999999801
Assassins Creed Valhalla Deluxe Edition,2021,13.74,01/11/23 07:40:06,13.74,01/10/23 15:26:44,False,0.0
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.64,01/11/23 07:40:06,17.63,01/10/23 15:26:44,False,0.010000000000001563
Assassins Creed Valhalla,2020,10.78,01/11/23 07:40:06,10.77,01/10/23 15:26:44,False,0.009999999999999787
Assassins Creed Valhalla Gold Edition,2020,38.67,01/11/23 07:40:06,38.67,01/10/23 15:26:44,False,0.0
Assassins Creed Valhalla Ultimate Edition,2020,46.84,01/11/23 07:40:06,46.82,01/10/23 15:26:44,False,0.020000000000003126
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,17.48,01/11/23 07:40:06,17.47,01/10/23 15:26:44,False,0.010000000000001563
Azure Striker Gunvolt 3,2022,6.11,01/11/23 07:40:08,6.11,01/10/23 15:26:46,False,0.0
Azure Striker Gunvolt 2,2016,5.09,01/11/23 07:40:08,5.08,01/10/23 15:26:46,False,0.009999999999999787
Azure Striker Gunvolt,2014,4.07,01/11/23 07:40:08,4.07,01/10/23 15:26:46,False,0.0
Batman Arkham Collection,2018,8.32,01/11/23 07:40:10,8.31,01/10/23 15:26:48,False,0.009999999999999787
Bayonetta Vanquish 10Th Anniversary Bundle,2020,7.55,01/11/23 07:40:12,7.86,01/10/23 15:26:50,True,-0.3100000000000005
Bayonetta,2009,4.69,01/11/23 07:40:12,5.38,01/10/23 15:26:50,True,-0.6899999999999995
Forza Horizon 5 Hot Wheels,2022,11.13,01/11/23 07:40:14,13.24,01/10/23 15:26:51,True,-2.1099999999999994
Forza Horizon 5,2021,16.41,01/11/23 07:40:14,16.41,01/10/23 15:26:51,False,0.0
Forza Horizon 5 Deluxe Edition,2021,41.53,01/11/23 07:40:14,41.51,01/10/23 15:26:51,False,0.020000000000003126
Gunvolt Chronicles Luminous Avenger Ix 2,2022,8.92,01/11/23 07:40:16,8.92,01/10/23 15:26:53,False,0.0
Gunvolt Chronicles Luminous Avenger Ix,2019,4.58,01/11/23 07:40:16,4.58,01/10/23 15:26:53,False,0.0
Immortals Fenyx Rising Gold Edition,2020,10.25,01/11/23 07:40:18,10.33,01/10/23 15:26:55,True,-0.08000000000000007
Gods Monsters,2020,7.72,01/11/23 07:40:18,7.71,01/10/23 15:26:55,False,0.009999999999999787
Lost Judgment,2021,10.18,01/11/23 07:40:19,10.18,01/10/23 15:26:56,False,0.0
Lost Judgment Digital Deluxe Edition,2021,16.21,01/11/23 07:40:19,16.2,01/10/23 15:26:56,False,0.010000000000001563
Lost Judgment Digital Ultimate Edition,2021,26.46,01/11/23 07:40:19,16.13,01/10/23 15:26:56,False,10.330000000000002
Judgment,2018,9.37,01/11/23 07:40:19,9.35,01/10/23 15:26:56,False,0.019999999999999574
