result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,3.61,01/11/23 16:37:22,3.61,01/11/23 07:39:58,False,0.0
Code Vein Deluxe Edition,2019,7.29,01/11/23 16:37:22,7.29,01/11/23 07:39:58,False,0.0
Dragon Ball Z Kakarot,2020,8.5,01/11/23 16:37:24,8.49,01/11/23 07:40:01,False,0.009999999999999787
Dragon Ball Z Kakarot A New Power Awakens Set,2020,9.49,01/11/23 16:37:24,9.44,01/11/23 07:40:01,False,0.05000000000000071
Dragon Ball Z Kakarot Ultimate Edition,2020,22.59,01/11/23 16:37:24,22.59,01/11/23 07:40:01,False,0.0
Dragon Ball Z Kakarot Deluxe Edition,2020,15.29,01/11/23 16:37:24,15.29,01/11/23 07:40:01,False,0.0
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,15.7,01/11/23 16:37:26,15.71,01/11/23 07:40:04,True,-0.010000000000001563
Assassins Creed Valhalla Complete Edition,2022,31.22,01/11/23 16:37:29,31.22,01/11/23 07:40:06,False,0.0
Assassins Creed Valhalla Dawn Of Ragnarok,2022,7.72,01/11/23 16:37:29,7.72,01/11/23 07:40:06,False,0.0
Assassins Creed Valhalla Ragnarok Edition,2022,16.99,01/11/23 16:37:29,16.99,01/11/23 07:40:06,False,0.0
Assassins Creed Valhalla Deluxe Edition,2021,13.52,01/11/23 16:37:29,13.74,01/11/23 07:40:06,True,-0.22000000000000064
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.64,01/11/23 16:37:29,17.64,01/11/23 07:40:06,False,0.0
Assassins Creed Valhalla,2020,10.78,01/11/23 16:37:29,10.78,01/11/23 07:40:06,False,0.0
Assassins Creed Valhalla Gold Edition,2020,38.66,01/11/23 16:37:29,38.67,01/11/23 07:40:06,True,-0.010000000000005116
Assassins Creed Valhalla Ultimate Edition,2020,46.84,01/11/23 16:37:29,46.84,01/11/23 07:40:06,False,0.0
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,17.48,01/11/23 16:37:29,17.48,01/11/23 07:40:06,False,0.0
Azure Striker Gunvolt 3,2022,6.11,01/11/23 16:37:30,6.11,01/11/23 07:40:08,False,0.0
Azure Striker Gunvolt 2,2016,5.09,01/11/23 16:37:30,5.09,01/11/23 07:40:08,False,0.0
Azure Striker Gunvolt,2014,4.07,01/11/23 16:37:30,4.07,01/11/23 07:40:08,False,0.0
Batman Arkham Collection,2018,8.32,01/11/23 16:37:33,8.32,01/11/23 07:40:10,False,0.0
Bayonetta Vanquish 10Th Anniversary Bundle,2020,7.55,01/11/23 16:37:35,7.55,01/11/23 07:40:12,False,0.0
Bayonetta,2009,4.69,01/11/23 16:37:35,4.69,01/11/23 07:40:12,False,0.0
Forza Horizon 5 Hot Wheels,2022,11.2,01/11/23 16:37:36,11.13,01/11/23 07:40:14,False,0.06999999999999851
Forza Horizon 5,2021,16.42,01/11/23 16:37:36,16.41,01/11/23 07:40:14,False,0.010000000000001563
