result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,url,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,3.94,04/20/23 15:59:50,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,3.95,04/20/23 07:01:41,True,-0.01
Code Vein,2019,3.03,04/20/23 15:59:50,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,3.03,04/20/23 07:01:41,False,0.0
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,11.75,04/20/23 15:59:51,https://cdkeyprices.com/search?sk=Dragon+Quest+Xi+S&categories=&platforms=all_xbox&types=game&filter=1,11.75,04/20/23 07:01:43,False,0.0
Assassins Creed Valhalla Complete Edition,2019,27.82,04/20/23 15:59:52,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,27.82,04/20/23 07:01:44,False,0.0
Assassins Creed Valhalla Dawn Of Ragnarok,2022,6.8,04/20/23 15:59:52,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,6.8,04/20/23 07:01:44,False,0.0
Assassins Creed Valhalla Ragnarok Edition,2022,14.33,04/20/23 15:59:52,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,14.33,04/20/23 07:01:44,False,0.0
Assassins Creed Valhalla Deluxe Edition,2022,10.8,04/20/23 15:59:52,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,10.8,04/20/23 07:01:44,False,0.0
Assassins Creed Valhalla The Siege Of Paris,2021,20.12,04/20/23 15:59:52,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,20.24,04/20/23 07:01:44,True,-0.12
Assassins Creed Valhalla Wrath Of The Druids,2021,20.12,04/20/23 15:59:52,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,20.24,04/20/23 07:01:44,True,-0.12
Assassins Creed Valhalla Ultimate Edition,2021,47.8,04/20/23 15:59:52,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,47.81,04/20/23 07:01:44,True,-0.01
Assassins Creed Valhalla Gold Edition,2020,42.84,04/20/23 15:59:52,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,42.85,04/20/23 07:01:44,True,-0.01
Assassins Creed Valhalla The Way Of The Berserker,2020,1.59,04/20/23 15:59:52,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,1.59,04/20/23 07:01:44,False,0.0
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2019,12.89,04/20/23 15:59:58,https://cdkeyprices.com/search?sk=Immortals+Fenyx+Rising&categories=&platforms=all_xbox&types=game&filter=1,12.95,04/20/23 07:01:51,True,-0.06
Azure Striker Gunvolt 3,2020,3.33,04/20/23 15:59:53,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,3.32,04/20/23 07:01:44,False,0.01
Azure Striker Gunvolt 2,2022,2.18,04/20/23 15:59:53,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,2.18,04/20/23 07:01:44,False,0.0
Azure Striker Gunvolt,2016,2.41,04/20/23 15:59:53,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,2.41,04/20/23 07:01:44,False,0.0
Batman Arkham Collection,2014,4.05,04/20/23 15:59:54,https://cdkeyprices.com/search?sk=Batman:+Arkham+Collection&categories=&platforms=all_xbox&types=game&filter=1,4.05,04/20/23 07:01:47,False,0.0
Bayonetta Vanquish 10Th Anniversary Bundle,2018,4.23,04/20/23 15:59:54,https://cdkeyprices.com/search?sk=Bayonetta&categories=&platforms=all_xbox&types=game&filter=1,4.23,04/20/23 07:01:47,False,0.0
Bayonetta,2020,3.64,04/20/23 15:59:54,https://cdkeyprices.com/search?sk=Bayonetta&categories=&platforms=all_xbox&types=game&filter=1,3.64,04/20/23 07:01:47,False,0.0
Forza Horizon 4 Hot Wheels Legends Car Pack,2009,8.23,04/20/23 15:59:55,https://cdkeyprices.com/search?sk=Forza+Horizon+4&categories=&platforms=all_xbox&types=game&filter=1,8.23,04/20/23 07:01:49,False,0.0
Forza Horizon 4 Barrett Jackson Car Pack,2021,2.65,04/20/23 15:59:55,https://cdkeyprices.com/search?sk=Forza+Horizon+4&categories=&platforms=all_xbox&types=game&filter=1,2.65,04/20/23 07:01:49,False,0.0
Forza Horizon 4 Lego Speed Champions,2019,6.75,04/20/23 15:59:55,https://cdkeyprices.com/search?sk=Forza+Horizon+4&categories=&platforms=all_xbox&types=game&filter=1,6.75,04/20/23 07:01:49,False,0.0
Forza Horizon 4 Ultimate Edition,2019,16.97,04/20/23 15:59:55,https://cdkeyprices.com/search?sk=Forza+Horizon+4&categories=&platforms=all_xbox&types=game&filter=1,16.97,04/20/23 07:01:49,False,0.0
Forza Horizon 4,2018,10.14,04/20/23 15:59:55,https://cdkeyprices.com/search?sk=Forza+Horizon+4&categories=&platforms=all_xbox&types=game&filter=1,10.14,04/20/23 07:01:49,False,0.0
Forza Horizon 4 Fortune Island,2018,8.25,04/20/23 15:59:55,https://cdkeyprices.com/search?sk=Forza+Horizon+4&categories=&platforms=all_xbox&types=game&filter=1,8.25,04/20/23 07:01:49,False,0.0
Forza Horizon 4 Expansions Bundle,2018,22.03,04/20/23 15:59:55,https://cdkeyprices.com/search?sk=Forza+Horizon+4&categories=&platforms=all_xbox&types=game&filter=1,22.15,04/20/23 07:01:49,True,-0.12
Forza Horizon 4 Deluxe Edition,2018,19.41,04/20/23 15:59:55,https://cdkeyprices.com/search?sk=Forza+Horizon+4&categories=&platforms=all_xbox&types=game&filter=1,19.41,04/20/23 07:01:49,False,0.0
Forza Horizon 4 Icons Car Pack,2018,7.97,04/20/23 15:59:55,https://cdkeyprices.com/search?sk=Forza+Horizon+4&categories=&platforms=all_xbox&types=game&filter=1,7.97,04/20/23 07:01:49,False,0.0
Forza Horizon 4 Vip,,13.81,04/20/23 15:59:55,https://cdkeyprices.com/search?sk=Forza+Horizon+4&categories=&platforms=all_xbox&types=game&filter=1,13.81,04/20/23 07:01:49,False,0.0
Forza Horizon 5 Rally Adventure,,14.57,04/20/23 15:59:56,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,14.57,04/20/23 07:01:50,False,0.0
Forza Horizon 5 Hot Wheels,2023,11.06,04/20/23 15:59:56,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,11.11,04/20/23 07:01:50,True,-0.05
Forza Horizon 5 Expansions Bundle,2022,21.35,04/20/23 15:59:56,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,21.35,04/20/23 07:01:50,False,0.0
Forza Horizon 5,2022,4.68,04/20/23 15:59:56,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,4.68,04/20/23 07:01:50,False,0.0
Forza Horizon 5 Deluxe Edition,2021,28.1,04/20/23 15:59:56,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,28.25,04/20/23 07:01:50,True,-0.15
Forza Horizon 5 Premium Edition,2021,21.82,04/20/23 15:59:56,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,21.95,04/20/23 07:01:50,True,-0.13
Gunvolt Chronicles Luminous Avenger Ix 2,2021,5.82,04/20/23 15:59:57,https://cdkeyprices.com/search?sk=Gunvolt+Chronicles&categories=&platforms=all_xbox&types=game&filter=1,5.82,04/20/23 07:01:50,False,0.0
