result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,url,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,3.97,04/11/23 15:59:03,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,3.97,04/11/23 07:42:57,False,0.0
Code Vein,2019,3.12,04/11/23 15:59:03,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,3.11,04/11/23 07:42:57,False,0.01
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,11.79,04/11/23 15:59:04,https://cdkeyprices.com/search?sk=Dragon+Quest+Xi+S&categories=&platforms=all_xbox&types=game&filter=1,11.76,04/11/23 07:42:58,False,0.03
Assassins Creed Valhalla Complete Edition,2019,25.29,04/11/23 15:59:05,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,25.31,04/11/23 07:42:59,True,-0.02
Assassins Creed Valhalla Dawn Of Ragnarok,2022,6.76,04/11/23 15:59:05,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,6.74,04/11/23 07:42:59,False,0.02
Assassins Creed Valhalla Ragnarok Edition,2022,14.24,04/11/23 15:59:05,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,14.21,04/11/23 07:42:59,False,0.03
Assassins Creed Valhalla Deluxe Edition,2022,11.09,04/11/23 15:59:05,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,11.06,04/11/23 07:42:59,False,0.03
Assassins Creed Valhalla Wrath Of The Druids,2021,20.19,04/11/23 15:59:05,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,,,False,
Assassins Creed Valhalla The Siege Of Paris,2021,20.19,04/11/23 15:59:05,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,,,False,
Assassins Creed Valhalla Gold Edition,2021,79.14,04/11/23 15:59:05,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,79.21,04/11/23 07:42:59,True,-0.07
