result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,url,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,7.95,02/26/23 16:57:09,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,7.95,02/26/23 10:14:42,False,0.0
Code Vein,2019,4.0,02/26/23 16:57:09,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,4.0,02/26/23 10:14:42,False,0.0
Dragon Ball Z Kakarot A New Power Awakens Set,2020,10.3,02/26/23 16:57:11,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,10.3,02/26/23 10:14:44,False,0.0
Dragon Ball Z Kakarot,2020,11.42,02/26/23 16:57:11,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,11.42,02/26/23 10:14:44,False,0.0
Dragon Ball Z Kakarot Ultimate Edition,2020,46.0,02/26/23 16:57:11,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,46.0,02/26/23 10:14:44,False,0.0
Dragon Ball Z Kakarot Deluxe Edition,2020,83.95,02/26/23 16:57:11,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,83.95,02/26/23 10:14:44,False,0.0
Assassins Creed Valhalla Dawn Of Ragnarok,,6.57,02/26/23 16:57:12,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,6.57,02/26/23 10:14:45,False,0.0
Assassins Creed Valhalla Ragnarok Edition,2022,16.2,02/26/23 16:57:12,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,16.21,02/26/23 10:14:45,True,-0.010000000000001563
Assassins Creed Valhalla Complete Edition,2022,26.79,02/26/23 16:57:12,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,26.79,02/26/23 10:14:45,False,0.0
Assassins Creed Valhalla Deluxe Edition,2022,12.18,02/26/23 16:57:12,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,12.18,02/26/23 10:14:45,False,0.0
