result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,5.45,11/18/22 16:04:03,5.44,11/18/22 13:09:53,False,0.009999999999999787
Code Vein Deluxe Edition,2019,9.84,11/18/22 16:04:03,9.83,11/18/22 13:09:53,False,0.009999999999999787
Dragon Ball Z Kakarot,2020,8.62,11/18/22 16:04:05,8.61,11/18/22 13:09:55,False,0.009999999999999787
Dragon Ball Z Kakarot Ultimate Edition,2020,22.12,11/18/22 16:04:05,22.1,11/18/22 13:09:55,False,0.019999999999999574
Dragon Ball Z Kakarot Deluxe Edition,2020,15.51,11/18/22 16:04:05,15.49,11/18/22 13:09:55,False,0.019999999999999574
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,18.3,11/18/22 16:04:07,18.28,11/18/22 13:09:57,False,0.019999999999999574
Assassins Creed Valhalla Complete Edition,2022,38.19,11/18/22 16:04:09,38.15,11/18/22 13:09:59,False,0.03999999999999915
Assassins Creed Valhalla Dawn Of Ragnarok,2022,13.58,11/18/22 16:04:09,13.57,11/18/22 13:09:59,False,0.009999999999999787
Assassins Creed Valhalla Ragnarok Edition,2022,20.78,11/18/22 16:04:09,20.76,11/18/22 13:09:59,False,0.019999999999999574
Assassins Creed Valhalla Deluxe Edition,2021,18.54,11/18/22 16:04:09,18.52,11/18/22 13:09:59,False,0.019999999999999574
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,18.1,11/18/22 16:04:09,18.08,11/18/22 13:09:59,False,0.020000000000003126
Assassins Creed Valhalla,2020,11.81,11/18/22 16:04:09,11.8,11/18/22 13:09:59,False,0.009999999999999787
Assassins Creed Valhalla Gold Edition,2020,42.42,11/18/22 16:04:09,42.38,11/18/22 13:09:59,False,0.03999999999999915
Assassins Creed Valhalla Ultimate Edition,2020,45.28,11/18/22 16:04:09,45.23,11/18/22 13:09:59,False,0.05000000000000426
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,20.25,11/18/22 16:04:09,20.23,11/18/22 13:09:59,False,0.019999999999999574
Azure Striker Gunvolt 3,2022,7.93,11/18/22 16:04:11,7.92,11/18/22 13:10:01,False,0.009999999999999787
Azure Striker Gunvolt 2,2016,8.34,11/18/22 16:04:11,8.33,11/18/22 13:10:01,False,0.009999999999999787
Azure Striker Gunvolt,2014,4.91,11/18/22 16:04:11,4.9,11/18/22 13:10:01,False,0.009999999999999787
Batman Arkham Collection,2018,9.59,11/18/22 16:04:12,9.8,11/18/22 13:10:03,True,-0.21000000000000085
Bayonetta Vanquish 10Th Anniversary Bundle,2020,9.05,11/18/22 16:04:14,9.04,11/18/22 13:10:05,False,0.010000000000001563
Bayonetta,2009,7.03,11/18/22 16:04:14,5.41,11/18/22 13:10:05,False,1.62
Forza Horizon 5 Hot Wheels,2022,16.24,11/18/22 16:04:16,16.22,11/18/22 13:10:07,False,0.019999999999999574
Forza Horizon 5,2021,23.34,11/18/22 16:04:16,23.31,11/18/22 13:10:07,False,0.030000000000001137
Forza Horizon 5 Deluxe Edition,2021,33.9,11/18/22 16:04:16,33.9,11/18/22 13:10:07,False,0.0
Forza Horizon 5 Premium Edition,2021,28.94,11/18/22 16:04:16,28.91,11/18/22 13:10:07,False,0.030000000000001137
Gunvolt Chronicles Luminous Avenger Ix 2,2022,8.04,11/18/22 16:04:18,8.03,11/18/22 13:10:09,False,0.009999999999999787
Gunvolt Chronicles Luminous Avenger Ix,2019,10.04,11/18/22 16:04:18,10.03,11/18/22 13:10:09,False,0.009999999999999787
Gods Monsters,2020,6.95,11/18/22 16:04:20,6.95,11/18/22 13:10:11,False,0.0
Immortals Fenyx Rising Gold Edition,2020,11.65,11/18/22 16:04:20,11.64,11/18/22 13:10:11,False,0.009999999999999787
Lost Judgment,2021,19.53,11/18/22 16:04:21,19.5,11/18/22 13:10:12,False,0.030000000000001137
Lost Judgment Digital Deluxe Edition,2021,24.64,11/18/22 16:04:21,24.61,11/18/22 13:10:12,False,0.030000000000001137
Lost Judgment Digital Ultimate Edition,2021,22.13,11/18/22 16:04:21,22.11,11/18/22 13:10:12,False,0.019999999999999574
Judgment,2018,9.63,11/18/22 16:04:21,9.61,11/18/22 13:10:12,False,0.02000000000000135
Gears Of War Juxxxxxx(dement),2013,5.21,11/18/22 16:04:21,5.21,11/18/22 13:10:12,False,0.0
