result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,3.33,10/25/22 16:15:05,3.33,10/25/22 07:25:44,False,0.0
Code Vein Deluxe Edition,2019,8.09,10/25/22 16:15:05,8.08,10/25/22 07:25:44,False,0.009999999999999787
Dragon Ball Z Kakarot,2020,3.73,10/25/22 16:15:07,4.07,10/25/22 07:25:46,True,-0.3400000000000003
Dragon Ball Z Kakarot Ultimate Edition,2020,21.04,10/25/22 16:15:07,21.01,10/25/22 07:25:46,False,0.029999999999997584
Dragon Ball Z Kakarot Deluxe Edition,2020,13.79,10/25/22 16:15:07,13.78,10/25/22 07:25:46,False,0.009999999999999787
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,17.44,10/25/22 16:15:09,17.42,10/25/22 07:25:48,False,0.019999999999999574
Assassins Creed Valhalla Complete Edition,2022,36.39,10/25/22 16:15:11,36.35,10/25/22 07:25:50,False,0.03999999999999915
Assassins Creed Valhalla Dawn Of Ragnarok,2022,11.36,10/25/22 16:15:11,11.34,10/25/22 07:25:50,False,0.019999999999999574
Assassins Creed Valhalla Ragnarok Edition,2022,16.18,10/25/22 16:15:11,16.18,10/25/22 07:25:50,False,0.0
Assassins Creed Valhalla Deluxe Edition,2021,13.15,10/25/22 16:15:11,14.36,10/25/22 07:25:50,True,-1.209999999999999
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.26,10/25/22 16:15:11,17.23,10/25/22 07:25:50,False,0.030000000000001137
Assassins Creed Valhalla,2020,9.52,10/25/22 16:15:11,9.37,10/25/22 07:25:50,False,0.15000000000000036
Assassins Creed Valhalla Gold Edition,2020,40.53,10/25/22 16:15:11,40.47,10/25/22 07:25:50,False,0.060000000000002274
Assassins Creed Valhalla Ultimate Edition,2020,43.15,10/25/22 16:15:11,43.09,10/25/22 07:25:50,False,0.05999999999999517
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,18.03,10/25/22 16:15:11,18.0,10/25/22 07:25:50,False,0.030000000000001137
Azure Striker Gunvolt 3,2022,6.3,10/25/22 16:15:13,6.3,10/25/22 07:25:52,False,0.0
Azure Striker Gunvolt 2,2016,2.96,10/25/22 16:15:13,2.96,10/25/22 07:25:52,False,0.0
Azure Striker Gunvolt,2014,4.47,10/25/22 16:15:13,4.46,10/25/22 07:25:52,False,0.009999999999999787
Batman Arkham Collection,2018,9.44,10/25/22 16:15:15,8.47,10/25/22 07:25:54,False,0.9699999999999989
Bayonetta Vanquish 10Th Anniversary Bundle,2020,13.36,10/25/22 16:15:17,13.34,10/25/22 07:25:56,False,0.019999999999999574
Bayonetta,2009,10.37,10/25/22 16:15:17,6.73,10/25/22 07:25:56,False,3.639999999999999
Forza Horizon 5 Hot Wheels,2022,8.03,10/25/22 16:15:18,8.07,10/25/22 07:25:58,True,-0.040000000000000924
Forza Horizon 5,2021,22.24,10/25/22 16:15:18,22.2,10/25/22 07:25:58,False,0.03999999999999915
Forza Horizon 5 Deluxe Edition,2021,26.61,10/25/22 16:15:18,26.61,10/25/22 07:25:58,False,0.0
Forza Horizon 5 Premium Edition,2021,27.58,10/25/22 16:15:18,27.54,10/25/22 07:25:58,False,0.03999999999999915
Gunvolt Chronicles Luminous Avenger Ix 2,2022,6.7,10/25/22 16:15:20,6.69,10/25/22 07:26:00,False,0.009999999999999787
Gunvolt Chronicles Luminous Avenger Ix,2019,7.65,10/25/22 16:15:20,7.64,10/25/22 07:26:00,False,0.010000000000000675
Immortals Fenyx Rising Gold Edition,2020,11.17,10/25/22 16:15:22,11.24,10/25/22 07:26:02,True,-0.07000000000000028
Gods Monsters,2020,6.56,10/25/22 16:15:22,6.55,10/25/22 07:26:02,False,0.009999999999999787
Lost Judgment,2021,18.6,10/25/22 16:15:24,18.58,10/25/22 07:26:04,False,0.020000000000003126
Lost Judgment Digital Deluxe Edition,2021,24.63,10/25/22 16:15:24,24.6,10/25/22 07:26:04,False,0.029999999999997584
Lost Judgment Digital Ultimate Edition,2021,52.59,10/25/22 16:15:24,52.52,10/25/22 07:26:04,False,0.07000000000000028
Judgment,2018,7.07,10/25/22 16:15:24,7.06,10/25/22 07:26:04,False,0.010000000000000675
Gears Of War Juxxxxxx(dement),2013,5.21,10/25/22 16:15:24,5.2,10/25/22 07:26:04,False,0.009999999999999787
Ni No Kuni Wrath Of The White Witch Remastered,2019,35.59,10/25/22 16:15:26,35.53,10/25/22 07:26:06,False,0.060000000000002274
Nier Replicant Ver 1 22474487139,2021,21.19,10/25/22 16:15:28,19.14,10/25/22 07:26:08,False,2.0500000000000007
Nier Replicant,2010,51.57,10/25/22 16:15:28,51.57,10/25/22 07:26:08,False,0.0
Nierautomata Become As Gods Edition,2018,11.74,10/25/22 16:15:29,11.72,10/25/22 07:26:10,False,0.019999999999999574
No More Heroes Iii,2021,15.22,10/25/22 16:15:31,15.23,10/25/22 07:26:12,True,-0.009999999999999787
