result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,url,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,7.95,02/26/23 10:14:42,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,7.96,02/24/23 14:15:45,True,-0.009999999999999787
Code Vein,2019,4.0,02/26/23 10:14:42,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,4.0,02/24/23 14:15:45,False,0.0
Dragon Ball Z Kakarot A New Power Awakens Set,2020,10.3,02/26/23 10:14:44,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,10.3,02/24/23 14:15:46,False,0.0
Dragon Ball Z Kakarot,2020,11.42,02/26/23 10:14:44,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,11.44,02/24/23 14:15:46,True,-0.019999999999999574
Dragon Ball Z Kakarot Ultimate Edition,2020,46.0,02/26/23 10:14:44,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,46.06,02/24/23 14:15:46,True,-0.060000000000002274
Dragon Ball Z Kakarot Deluxe Edition,2020,83.95,02/26/23 10:14:44,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,83.95,02/24/23 14:15:46,False,0.0
Assassins Creed Valhalla Dawn Of Ragnarok,,6.57,02/26/23 10:14:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,6.58,02/24/23 14:15:48,True,-0.009999999999999787
Assassins Creed Valhalla Ragnarok Edition,2022,16.21,02/26/23 10:14:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,12.99,02/24/23 14:15:48,False,3.2200000000000006
Assassins Creed Valhalla Complete Edition,2022,26.79,02/26/23 10:14:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,26.89,02/24/23 14:15:48,True,-0.10000000000000142
Assassins Creed Valhalla Deluxe Edition,2022,12.18,02/26/23 10:14:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,12.53,02/24/23 14:15:48,True,-0.34999999999999964
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,11.3,02/26/23 10:14:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,11.3,02/24/23 14:15:48,False,0.0
Assassins Creed Valhalla Watch Dogs Legion Bundle,2021,14.05,02/26/23 10:14:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,13.98,02/24/23 14:15:48,False,0.07000000000000028
Assassins Creed Valhalla,2020,7.8,02/26/23 10:14:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,8.02,02/24/23 14:15:48,True,-0.21999999999999975
Assassins Creed Valhalla The Way Of The Berserker,2020,1.9,02/26/23 10:14:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,1.9,02/24/23 14:15:48,False,0.0
Assassins Creed Valhalla Gold Edition,2020,58.35,02/26/23 10:14:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,58.72,02/24/23 14:15:48,True,-0.36999999999999744
Assassins Creed Valhalla Ultimate Edition,2020,46.19,02/26/23 10:14:45,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,46.25,02/24/23 14:15:48,True,-0.060000000000002274
Azure Striker Gunvolt 3,,3.21,02/26/23 10:14:47,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,3.22,02/24/23 14:15:49,True,-0.010000000000000231
Azure Striker Gunvolt 2,2022,2.86,02/26/23 10:14:47,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,2.96,02/24/23 14:15:49,True,-0.10000000000000009
Azure Striker Gunvolt,2016,7.55,02/26/23 10:14:47,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,,,False,
Batman Arkham Collection,2018,6.54,02/26/23 10:14:48,https://cdkeyprices.com/search?sk=Batman:+Arkham+Collection&categories=&platforms=all_xbox&types=game&filter=1,7.06,02/24/23 14:15:51,True,-0.5199999999999996
Bayonetta Vanquish 10Th Anniversary Bundle,,8.94,02/26/23 10:14:49,https://cdkeyprices.com/search?sk=Bayonetta&categories=&platforms=all_xbox&types=game&filter=1,9.07,02/24/23 14:15:52,True,-0.13000000000000078
Bayonetta,,6.03,02/26/23 10:14:49,https://cdkeyprices.com/search?sk=Bayonetta&categories=&platforms=all_xbox&types=game&filter=1,6.04,02/24/23 14:15:52,True,-0.009999999999999787
Forza Horizon 5 Hot Wheels,,13.36,02/26/23 10:14:50,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,13.52,02/24/23 14:15:54,True,-0.16000000000000014
Forza Horizon 5,2020,16.18,02/26/23 10:14:50,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,16.21,02/24/23 14:15:54,True,-0.030000000000001137
Forza Horizon 5 Deluxe Edition,2009,40.95,02/26/23 10:14:50,https://cdkeyprices.com/search?sk=Forza+Horizon+5&categories=&platforms=all_xbox&types=game&filter=1,41.0,02/24/23 14:15:54,True,-0.04999999999999716
Gunvolt Chronicles Luminous Avenger Ix 2,2014,14.33,02/26/23 10:14:47,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,14.33,02/24/23 14:15:49,False,0.0
Immortals Fenyx Rising Gold Edition,,12.06,02/26/23 10:14:52,https://cdkeyprices.com/search?sk=Immortals+Fenyx+Rising&categories=&platforms=all_xbox&types=game&filter=1,12.07,02/24/23 14:15:56,True,-0.009999999999999787
Lost Judgment,2011,14.94,02/26/23 10:14:53,https://cdkeyprices.com/search?sk=Judgment&categories=&platforms=all_xbox&types=game&filter=1,14.96,02/24/23 14:15:57,True,-0.02000000000000135
Lost Judgment Digital Deluxe Edition,2010,14.38,02/26/23 10:14:53,https://cdkeyprices.com/search?sk=Judgment&categories=&platforms=all_xbox&types=game&filter=1,14.39,02/24/23 14:15:57,True,-0.009999999999999787
Lost Judgment Digital Ultimate Edition,2006,16.33,02/26/23 10:14:53,https://cdkeyprices.com/search?sk=Judgment&categories=&platforms=all_xbox&types=game&filter=1,16.38,02/24/23 14:15:57,True,-0.05000000000000071
