result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,5.01,11/15/22 08:11:32,5.01,11/15/22 08:05:17,False,0.0
Code Vein Deluxe Edition,2019,9.8,11/15/22 08:11:32,9.8,11/15/22 08:05:17,False,0.0
Dragon Ball Z Kakarot,2020,8.58,11/15/22 08:11:34,8.58,11/15/22 08:05:19,False,0.0
Dragon Ball Z Kakarot Ultimate Edition,2020,21.94,11/15/22 08:11:34,21.94,11/15/22 08:05:19,False,0.0
Dragon Ball Z Kakarot Deluxe Edition,2020,19.33,11/15/22 08:11:34,19.33,11/15/22 08:05:19,False,0.0
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,18.24,11/15/22 08:11:36,18.24,11/15/22 08:05:21,False,0.0
Assassins Creed Valhalla Complete Edition,2022,38.05,11/15/22 08:11:38,38.05,11/15/22 08:05:23,False,0.0
Assassins Creed Valhalla Dawn Of Ragnarok,2022,12.95,11/15/22 08:11:38,12.95,11/15/22 08:05:23,False,0.0
Assassins Creed Valhalla Ragnarok Edition,2022,20.7,11/15/22 08:11:38,20.7,11/15/22 08:05:23,False,0.0
Assassins Creed Valhalla Deluxe Edition,2021,16.02,11/15/22 08:11:38,16.02,11/15/22 08:05:23,False,0.0
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,18.03,11/15/22 08:11:38,18.03,11/15/22 08:05:23,False,0.0
Assassins Creed Valhalla,2020,12.16,11/15/22 08:11:38,12.16,11/15/22 08:05:23,False,0.0
Assassins Creed Valhalla Gold Edition,2020,42.26,11/15/22 08:11:38,42.26,11/15/22 08:05:23,False,0.0
Assassins Creed Valhalla Ultimate Edition,2020,45.1,11/15/22 08:11:38,45.1,11/15/22 08:05:23,False,0.0
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,20.18,11/15/22 08:11:38,20.18,11/15/22 08:05:23,False,0.0
Azure Striker Gunvolt 3,2022,7.91,11/15/22 08:11:40,7.91,11/15/22 08:05:25,False,0.0
Azure Striker Gunvolt 2,2016,6.87,11/15/22 08:11:40,6.87,11/15/22 08:05:25,False,0.0
Azure Striker Gunvolt,2014,4.91,11/15/22 08:11:40,4.91,11/15/22 08:05:25,False,0.0
Batman Arkham Collection,2018,7.74,11/15/22 08:11:41,7.74,11/15/22 08:05:27,False,0.0
Bayonetta Vanquish 10Th Anniversary Bundle,2020,8.26,11/15/22 08:11:43,8.26,11/15/22 08:05:29,False,0.0
Bayonetta,2009,7.0,11/15/22 08:11:43,7.0,11/15/22 08:05:29,False,0.0
Forza Horizon 5 Hot Wheels,2022,16.17,11/15/22 08:11:45,16.17,11/15/22 08:05:31,False,0.0
Forza Horizon 5,2021,23.25,11/15/22 08:11:45,23.25,11/15/22 08:05:31,False,0.0
Forza Horizon 5 Deluxe Edition,2021,33.79,11/15/22 08:11:45,33.79,11/15/22 08:05:31,False,0.0
Forza Horizon 5 Premium Edition,2021,28.83,11/15/22 08:11:45,28.83,11/15/22 08:05:31,False,0.0
Gunvolt Chronicles Luminous Avenger Ix 2,2022,6.91,11/15/22 08:11:48,6.91,11/15/22 08:05:33,False,0.0
Gunvolt Chronicles Luminous Avenger Ix,2019,8.0,11/15/22 08:11:48,8.0,11/15/22 08:05:33,False,0.0
Gods Monsters,2020,6.93,11/15/22 08:11:49,6.93,11/15/22 08:05:35,False,0.0
Immortals Fenyx Rising Gold Edition,2020,11.52,11/15/22 08:11:49,11.52,11/15/22 08:05:35,False,0.0
Lost Judgment,2021,19.45,11/15/22 08:11:51,19.45,11/15/22 08:05:36,False,0.0
Lost Judgment Digital Deluxe Edition,2021,18.02,11/15/22 08:11:51,18.02,11/15/22 08:05:36,False,0.0
Judgment,2018,10.28,11/15/22 08:11:51,10.28,11/15/22 08:05:36,False,0.0
Gears Of War Juxxxxxx(dement),2013,5.2,11/15/22 08:11:51,5.2,11/15/22 08:05:36,False,0.0
Ni No Kuni Wrath Of The White Witch Remastered,2019,37.2,11/15/22 08:11:52,37.2,11/15/22 08:05:37,False,0.0
Nier Replicant Ver 1 22474487139,2021,20.03,11/15/22 08:11:54,20.03,11/15/22 08:05:39,False,0.0
Nier Replicant,2010,47.31,11/15/22 08:11:54,47.31,11/15/22 08:05:39,False,0.0
Nierautomata Become As Gods Edition,2018,12.27,11/15/22 08:11:56,12.27,11/15/22 08:05:41,False,0.0
No More Heroes Iii,2021,17.57,11/15/22 08:11:57,17.57,11/15/22 08:05:43,False,0.0
