result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,10.08,12/20/22 08:33:50,10.05,12/19/22 15:22:00,False,0.02999999999999936
Code Vein,2019,3.63,12/20/22 08:33:50,3.62,12/19/22 15:22:00,False,0.009999999999999787
Dragon Ball Z Kakarot,2020,7.16,12/20/22 08:33:53,7.18,12/19/22 15:22:02,True,-0.019999999999999574
Dragon Ball Z Kakarot Ultimate Edition,2020,22.56,12/20/22 08:33:53,22.49,12/19/22 15:22:02,False,0.07000000000000028
Dragon Ball Z Kakarot A New Power Awakens Set,2020,6.05,12/20/22 08:33:53,6.04,12/19/22 15:22:02,False,0.009999999999999787
Dragon Ball Z Kakarot Deluxe Edition,2020,15.63,12/20/22 08:33:53,15.64,12/19/22 15:22:02,True,-0.009999999999999787
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,18.83,12/20/22 08:33:54,18.77,12/19/22 15:22:04,False,0.05999999999999872
Assassins Creed Valhalla Complete Edition,2022,49.66,12/20/22 08:33:56,49.51,12/19/22 15:22:06,False,0.14999999999999858
Assassins Creed Valhalla Dawn Of Ragnarok,2022,11.47,12/20/22 08:33:56,11.44,12/19/22 15:22:06,False,0.030000000000001137
Assassins Creed Valhalla Ragnarok Edition,2022,24.23,12/20/22 08:33:56,24.13,12/19/22 15:22:06,False,0.10000000000000142
Assassins Creed Valhalla Deluxe Edition,2021,19.56,12/20/22 08:33:56,19.5,12/19/22 15:22:06,False,0.05999999999999872
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,18.02,12/20/22 08:33:56,17.97,12/19/22 15:22:06,False,0.05000000000000071
Assassins Creed Valhalla,2020,11.16,12/20/22 08:33:56,12.07,12/19/22 15:22:06,True,-0.9100000000000001
Assassins Creed Valhalla Gold Edition,2020,44.19,12/20/22 08:33:56,44.05,12/19/22 15:22:06,False,0.14000000000000057
Assassins Creed Valhalla Ultimate Edition,2020,46.37,12/20/22 08:33:56,46.22,12/19/22 15:22:06,False,0.14999999999999858
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,22.5,12/20/22 08:33:56,22.43,12/19/22 15:22:06,False,0.07000000000000028
Azure Striker Gunvolt 3,2022,8.12,12/20/22 08:33:58,6.02,12/19/22 15:22:08,False,2.0999999999999996
Azure Striker Gunvolt 2,2016,8.96,12/20/22 08:33:58,5.03,12/19/22 15:22:08,False,3.9300000000000006
Azure Striker Gunvolt,2014,5.04,12/20/22 08:33:58,4.02,12/19/22 15:22:08,False,1.0200000000000005
Batman Arkham Collection,2018,6.9,12/20/22 08:34:00,6.9,12/19/22 15:22:09,False,0.0
Bayonetta Vanquish 10Th Anniversary Bundle,2020,10.3,12/20/22 08:34:02,10.27,12/19/22 15:22:11,False,0.030000000000001137
Bayonetta,2009,7.22,12/20/22 08:34:02,7.19,12/19/22 15:22:11,False,0.02999999999999936
Forza Horizon 5 Hot Wheels,2022,11.38,12/20/22 08:34:04,11.39,12/19/22 15:22:13,True,-0.009999999999999787
Forza Horizon 5,2021,16.24,12/20/22 08:34:04,16.2,12/19/22 15:22:13,False,0.03999999999999915
Forza Horizon 5 Deluxe Edition,2021,41.1,12/20/22 08:34:04,40.99,12/19/22 15:22:13,False,0.10999999999999943
Forza Horizon 5 Premium Edition,2021,29.64,12/20/22 08:34:04,29.55,12/19/22 15:22:13,False,0.08999999999999986
Gunvolt Chronicles Luminous Avenger Ix 2,2022,14.34,12/20/22 08:34:06,14.29,12/19/22 15:22:15,False,0.05000000000000071
