result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,10.06,12/22/22 07:47:07,10.07,12/21/22 08:23:12,True,-0.009999999999999787
Code Vein,2019,3.56,12/22/22 07:47:07,3.63,12/21/22 08:23:12,True,-0.06999999999999984
Dragon Ball Z Kakarot,2020,7.15,12/22/22 07:47:09,7.15,12/21/22 08:23:14,False,0.0
Dragon Ball Z Kakarot A New Power Awakens Set,2020,6.04,12/22/22 07:47:09,6.05,12/21/22 08:23:14,True,-0.009999999999999787
Dragon Ball Z Kakarot Ultimate Edition,2020,22.5,12/22/22 07:47:09,22.53,12/21/22 08:23:14,True,-0.030000000000001137
Dragon Ball Z Kakarot Deluxe Edition,2020,15.85,12/22/22 07:47:09,15.87,12/21/22 08:23:14,True,-0.019999999999999574
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,18.78,12/22/22 07:47:11,18.8,12/21/22 08:23:17,True,-0.019999999999999574
Assassins Creed Valhalla Complete Edition,2022,49.54,12/22/22 07:47:13,49.59,12/21/22 08:23:18,True,-0.05000000000000426
Assassins Creed Valhalla Dawn Of Ragnarok,2022,11.45,12/22/22 07:47:13,11.46,12/21/22 08:23:18,True,-0.010000000000001563
Assassins Creed Valhalla Ragnarok Edition,2022,24.91,12/22/22 07:47:13,16.98,12/21/22 08:23:18,False,7.93
Assassins Creed Valhalla Deluxe Edition,2021,19.52,12/22/22 07:47:13,19.54,12/21/22 08:23:18,True,-0.019999999999999574
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.98,12/22/22 07:47:13,18.0,12/21/22 08:23:18,True,-0.019999999999999574
Assassins Creed Valhalla,2020,12.07,12/22/22 07:47:13,12.09,12/21/22 08:23:18,True,-0.019999999999999574
Assassins Creed Valhalla Gold Edition,2020,31.53,12/22/22 07:47:13,31.57,12/21/22 08:23:18,True,-0.03999999999999915
Assassins Creed Valhalla Ultimate Edition,2020,46.26,12/22/22 07:47:13,46.31,12/21/22 08:23:18,True,-0.05000000000000426
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,22.45,12/22/22 07:47:13,22.47,12/21/22 08:23:18,True,-0.019999999999999574
Azure Striker Gunvolt 3,2022,6.03,12/22/22 07:47:15,6.04,12/21/22 08:23:20,True,-0.009999999999999787
Azure Striker Gunvolt 2,2016,5.03,12/22/22 07:47:15,5.03,12/21/22 08:23:20,False,0.0
Azure Striker Gunvolt,2014,4.02,12/22/22 07:47:15,4.02,12/21/22 08:23:20,False,0.0
Batman Arkham Collection,2018,6.68,12/22/22 07:47:17,6.69,12/21/22 08:23:24,True,-0.010000000000000675
Bayonetta Vanquish 10Th Anniversary Bundle,2020,10.28,12/22/22 07:47:19,10.29,12/21/22 08:23:26,True,-0.009999999999999787
Bayonetta,2009,7.2,12/22/22 07:47:19,7.21,12/21/22 08:23:26,True,-0.009999999999999787
Forza Horizon 5 Hot Wheels,2022,11.64,12/22/22 07:47:21,11.59,12/21/22 08:23:27,False,0.05000000000000071
Forza Horizon 5,2021,16.21,12/22/22 07:47:21,16.23,12/21/22 08:23:27,True,-0.019999999999999574
Forza Horizon 5 Deluxe Edition,2021,41.01,12/22/22 07:47:21,41.05,12/21/22 08:23:27,True,-0.03999999999999915
Gunvolt Chronicles Luminous Avenger Ix 2,2022,14.3,12/22/22 07:47:23,14.31,12/21/22 08:23:29,True,-0.009999999999999787
Immortals Fenyx Rising Gold Edition,2020,13.26,12/22/22 07:47:25,14.11,12/21/22 08:23:31,True,-0.8499999999999996
Gods Monsters,2020,7.62,12/22/22 07:47:25,7.63,12/21/22 08:23:31,True,-0.009999999999999787
Lost Judgment,2021,10.06,12/22/22 07:47:26,10.07,12/21/22 08:23:32,True,-0.009999999999999787
Lost Judgment Digital Deluxe Edition,2021,17.45,12/22/22 07:47:26,20.56,12/21/22 08:23:32,True,-3.1099999999999994
Lost Judgment Digital Ultimate Edition,2021,29.9,12/22/22 07:47:26,29.93,12/21/22 08:23:32,True,-0.030000000000001137
Judgment,2018,12.84,12/22/22 07:47:26,12.85,12/21/22 08:23:32,True,-0.009999999999999787
Gears Of War Juxxxxxx(dement),2013,5.21,12/22/22 07:47:26,5.19,12/21/22 08:23:32,False,0.019999999999999574
