result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,url,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,7.97,02/23/23 15:01:11,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,7.99,02/23/23 07:55:03,True,-0.020000000000000462
Code Vein,2019,4.01,02/23/23 15:01:11,https://cdkeyprices.com/search?sk=CODE+VEIN&categories=&platforms=all_xbox&types=game&filter=1,4.02,02/23/23 07:55:03,True,-0.009999999999999787
Dragon Ball Z Kakarot A New Power Awakens Set,2020,10.3,02/23/23 15:01:13,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,10.3,02/23/23 07:55:04,False,0.0
Dragon Ball Z Kakarot,2020,11.45,02/23/23 15:01:13,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,11.47,02/23/23 07:55:04,True,-0.02000000000000135
Dragon Ball Z Kakarot Ultimate Edition,2020,46.1,02/23/23 15:01:13,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,46.2,02/23/23 07:55:04,True,-0.10000000000000142
Dragon Ball Z Kakarot Deluxe Edition,2020,83.95,02/23/23 15:01:13,https://cdkeyprices.com/search?sk=DRAGON+BALL+Z:+KAKAROT&categories=&platforms=all_xbox&types=game&filter=1,83.95,02/23/23 07:55:04,False,0.0
Assassins Creed Valhalla Dawn Of Ragnarok,,6.59,02/23/23 15:01:15,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,6.6,02/23/23 07:55:06,True,-0.009999999999999787
Assassins Creed Valhalla Complete Edition,2022,26.94,02/23/23 15:01:15,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,27.04,02/23/23 07:55:06,True,-0.09999999999999787
Assassins Creed Valhalla Ragnarok Edition,2022,13.0,02/23/23 15:01:15,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,13.92,02/23/23 07:55:06,True,-0.9199999999999999
Assassins Creed Valhalla Deluxe Edition,2022,12.6,02/23/23 15:01:15,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,12.77,02/23/23 07:55:06,True,-0.16999999999999993
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,11.35,02/23/23 15:01:15,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,11.35,02/23/23 07:55:06,False,0.0
Assassins Creed Valhalla Watch Dogs Legion Bundle,2021,14.29,02/23/23 15:01:15,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,14.29,02/23/23 07:55:06,False,0.0
Assassins Creed Valhalla,2020,8.06,02/23/23 15:01:15,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,8.07,02/23/23 07:55:06,True,-0.009999999999999787
Assassins Creed Valhalla The Way Of The Berserker,2020,1.9,02/23/23 15:01:15,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,1.91,02/23/23 07:55:06,True,-0.010000000000000009
Assassins Creed Valhalla Gold Edition,2020,58.83,02/23/23 15:01:15,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,59.03,02/23/23 07:55:06,True,-0.20000000000000284
Assassins Creed Valhalla Ultimate Edition,2020,46.29,02/23/23 15:01:15,https://cdkeyprices.com/search?sk=Assassins+Creed+Valhalla&categories=&platforms=all_xbox&types=game&filter=1,46.39,02/23/23 07:55:06,True,-0.10000000000000142
Azure Striker Gunvolt 3,,3.21,02/23/23 15:01:16,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,3.24,02/23/23 07:55:07,True,-0.03000000000000025
Azure Striker Gunvolt 2,2022,3.02,02/23/23 15:01:16,https://cdkeyprices.com/search?sk=Azure+Striker+GUNVOLT&categories=&platforms=all_xbox&types=game&filter=1,3.02,02/23/23 07:55:07,False,0.0
Batman Arkham Collection,2018,9.12,02/23/23 15:01:20,https://cdkeyprices.com/search?sk=Batman:+Arkham+Collection&categories=&platforms=all_xbox&types=game&filter=1,9.13,02/23/23 07:55:08,True,-0.010000000000001563
Bayonetta Vanquish 10Th Anniversary Bundle,,9.11,02/23/23 15:01:21,https://cdkeyprices.com/search?sk=Bayonetta&categories=&platforms=all_xbox&types=game&filter=1,9.11,02/23/23 07:55:09,False,0.0
Bayonetta,,6.04,02/23/23 15:01:21,https://cdkeyprices.com/search?sk=Bayonetta&categories=&platforms=all_xbox&types=game&filter=1,6.06,02/23/23 07:55:09,True,-0.019999999999999574
