result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein,2019,4.77,11/21/22 14:23:35,4.78,11/21/22 06:59:15,True,-0.010000000000000675
Code Vein Deluxe Edition,2019,9.79,11/21/22 14:23:35,9.82,11/21/22 06:59:15,True,-0.030000000000001137
Dragon Ball Z Kakarot,2020,8.57,11/21/22 14:23:37,8.59,11/21/22 06:59:16,True,-0.019999999999999574
Dragon Ball Z Kakarot Ultimate Edition,2020,22.01,11/21/22 14:23:37,22.06,11/21/22 06:59:16,True,-0.04999999999999716
Dragon Ball Z Kakarot Deluxe Edition,2020,14.71,11/21/22 14:23:37,14.73,11/21/22 06:59:16,True,-0.019999999999999574
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,18.22,11/21/22 14:23:39,18.26,11/21/22 06:59:18,True,-0.0400000000000027
Assassins Creed Valhalla Complete Edition,2022,38.01,11/21/22 14:23:41,38.09,11/21/22 06:59:20,True,-0.0800000000000054
Assassins Creed Valhalla Dawn Of Ragnarok,2022,13.52,11/21/22 14:23:41,13.54,11/21/22 06:59:20,True,-0.019999999999999574
Assassins Creed Valhalla Ragnarok Edition,2022,20.68,11/21/22 14:23:41,20.72,11/21/22 06:59:20,True,-0.03999999999999915
Assassins Creed Valhalla Deluxe Edition,2021,19.01,11/21/22 14:23:41,19.05,11/21/22 06:59:20,True,-0.03999999999999915
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,18.01,11/21/22 14:23:41,18.05,11/21/22 06:59:20,True,-0.03999999999999915
Assassins Creed Valhalla,2020,11.76,11/21/22 14:23:41,11.79,11/21/22 06:59:20,True,-0.02999999999999936
Assassins Creed Valhalla Ultimate Edition,2020,45.05,11/21/22 14:23:41,45.15,11/21/22 06:59:20,True,-0.10000000000000142
Assassins Creed Valhalla Gold Edition,2020,42.22,11/21/22 14:23:41,42.3,11/21/22 06:59:20,True,-0.0799999999999983
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,20.16,11/21/22 14:23:41,20.2,11/21/22 06:59:20,True,-0.03999999999999915
Azure Striker Gunvolt 3,2022,7.9,11/21/22 14:23:43,7.91,11/21/22 06:59:22,True,-0.009999999999999787
Azure Striker Gunvolt 2,2016,8.71,11/21/22 14:23:43,8.73,11/21/22 06:59:22,True,-0.019999999999999574
Azure Striker Gunvolt,2014,4.88,11/21/22 14:23:43,4.89,11/21/22 06:59:22,True,-0.009999999999999787
Batman Arkham Collection,2018,9.51,11/21/22 14:23:45,9.57,11/21/22 06:59:24,True,-0.0600000000000005
Bayonetta Vanquish 10Th Anniversary Bundle,2020,9.0,11/21/22 14:23:47,9.02,11/21/22 06:59:26,True,-0.019999999999999574
Bayonetta,2009,7.0,11/21/22 14:23:47,7.01,11/21/22 06:59:26,True,-0.009999999999999787
Forza Horizon 5 Hot Wheels,2022,16.92,11/21/22 14:23:49,16.19,11/21/22 06:59:27,False,0.7300000000000004
Forza Horizon 5,2021,23.22,11/21/22 14:23:49,23.27,11/21/22 06:59:27,True,-0.05000000000000071
Forza Horizon 5 Deluxe Edition,2021,37.87,11/21/22 14:23:49,37.95,11/21/22 06:59:27,True,-0.0800000000000054
Forza Horizon 5 Premium Edition,2021,28.8,11/21/22 14:23:49,28.85,11/21/22 06:59:27,True,-0.05000000000000071
Gunvolt Chronicles Luminous Avenger Ix 2,2022,13.93,11/21/22 14:23:51,13.96,11/21/22 06:59:29,True,-0.030000000000001137
Gods Monsters,2020,6.92,11/21/22 14:23:52,6.94,11/21/22 06:59:31,True,-0.020000000000000462
Immortals Fenyx Rising Gold Edition,2020,11.58,11/21/22 14:23:52,11.6,11/21/22 06:59:31,True,-0.019999999999999574
Lost Judgment,2021,19.17,11/21/22 14:23:54,19.21,11/21/22 06:59:32,True,-0.03999999999999915
Lost Judgment Digital Deluxe Edition,2021,24.52,11/21/22 14:23:54,24.57,11/21/22 06:59:32,True,-0.05000000000000071
Judgment,2018,9.59,11/21/22 14:23:54,9.6,11/21/22 06:59:32,True,-0.009999999999999787
Gears Of War Juxxxxxx(dement),2013,5.21,11/21/22 14:23:54,5.21,11/21/22 06:59:32,False,0.0
Ni No Kuni Wrath Of The White Witch Remastered,2019,37.16,11/21/22 14:23:56,37.23,11/21/22 06:59:34,True,-0.07000000000000028
Nier Replicant Ver 1 22474487139,2021,20.01,11/21/22 14:23:58,20.05,11/21/22 06:59:36,True,-0.03999999999999915
Nier Replicant,2010,47.0,11/21/22 14:23:58,47.0,11/21/22 06:59:36,False,0.0
Nierautomata Become As Gods Edition,2018,12.26,11/21/22 14:24:00,12.28,11/21/22 06:59:38,True,-0.019999999999999574
No More Heroes Iii,2021,12.65,11/21/22 14:24:02,12.68,11/21/22 06:59:40,True,-0.02999999999999936
Octopath Traveler,2018,17.19,11/21/22 14:24:04,17.22,11/21/22 06:59:41,True,-0.029999999999997584
Ori And The Will Of The Wisps,2020,4.25,11/21/22 14:24:05,4.26,11/21/22 06:59:44,True,-0.009999999999999787
Overcooked 2 Gourmet Edition,2020,2.0,11/21/22 14:24:07,2.0,11/21/22 06:59:45,False,0.0
Overcooked 2 Night Of The Hangry Horde,2019,7.62,11/21/22 14:24:07,7.63,11/21/22 06:59:45,True,-0.009999999999999787
Overcooked 2 Campfire Cook Off,2019,1.96,11/21/22 14:24:07,1.97,11/21/22 06:59:45,True,-0.010000000000000009
Overcooked 2 2,2018,2.27,11/21/22 14:24:07,2.94,11/21/22 06:59:45,True,-0.6699999999999999
Overcooked 2 Carnival Of Chaos,2018,1.96,11/21/22 14:24:07,1.97,11/21/22 06:59:45,True,-0.010000000000000009
Overcooked Overcooked 2,,2.51,11/21/22 14:24:07,2.51,11/21/22 06:59:45,False,0.0
Persona 5 Royal,2019,39.13,11/21/22 14:24:09,39.21,11/21/22 06:59:47,True,-0.0799999999999983
Scarlet Nexus,2021,1.99,11/21/22 14:24:10,1.99,11/21/22 06:59:49,False,0.0
Scarlet Nexus Ultimate Edition,2021,14.02,11/21/22 14:24:10,14.05,11/21/22 06:59:49,True,-0.030000000000001137
Scarlet Nexus Deluxe Edition,2021,16.86,11/21/22 14:24:10,16.89,11/21/22 06:59:49,True,-0.030000000000001137
Sd Gundam Battle Alliance,2022,33.84,11/21/22 14:24:12,33.91,11/21/22 06:59:51,True,-0.06999999999999318
Sd Gundam Battle Alliance Deluxe Edition,,62.76,11/21/22 14:24:12,62.89,11/21/22 06:59:51,True,-0.13000000000000256
Soul Hackers 2,2022,34.37,11/21/22 14:24:13,34.44,11/21/22 06:59:53,True,-0.07000000000000028
Soul Hackers 2 Digital Deluxe Edition,,43.82,11/21/22 14:24:13,43.91,11/21/22 06:59:53,True,-0.0899999999999963
Tales Of Arise Ultimate Edition,2021,40.53,11/21/22 14:24:15,40.61,11/21/22 06:59:55,True,-0.0799999999999983
Tales Of Arise,2021,16.84,11/21/22 14:24:15,16.87,11/21/22 06:59:55,True,-0.030000000000001137
Tales Of Arise Deluxe Edition,2021,64.0,11/21/22 14:24:15,64.13,11/21/22 06:59:55,True,-0.12999999999999545
Like A Dragon Ishin,2023,48.61,11/21/22 14:24:17,48.71,11/21/22 06:59:57,True,-0.10000000000000142
Yakuza Like A Dragon,2020,11.01,11/21/22 14:24:17,11.03,11/21/22 06:59:57,True,-0.019999999999999574
Yakuza Like A Dragon Legendary Hero Edition,2020,24.52,11/21/22 14:24:17,24.57,11/21/22 06:59:57,True,-0.05000000000000071
Yakuza Like A Dragon Hero Edition,2020,16.55,11/21/22 14:24:17,16.58,11/21/22 06:59:57,True,-0.029999999999997584
Yakuza Like A Dragon Day One Edition,2020,22.02,11/21/22 14:24:17,22.02,11/21/22 06:59:57,False,0.0
The Yakuza Remastered Collection,2020,7.32,11/21/22 14:24:17,6.43,11/21/22 06:59:57,False,0.8900000000000006
Yakuza 5 Remastered,2019,5.97,11/21/22 14:24:17,5.97,11/21/22 06:59:57,False,0.0
Yakuza 4 Remastered,2019,7.28,11/21/22 14:24:17,7.29,11/21/22 06:59:57,True,-0.009999999999999787
Yakuza 3 Remastered,2018,7.28,11/21/22 14:24:17,7.29,11/21/22 06:59:57,True,-0.009999999999999787
Yakuza Kiwami 2,2017,4.5,11/21/22 14:24:17,4.51,11/21/22 06:59:57,True,-0.009999999999999787
Yakuza 6 The Song Of Life,2016,3.76,11/21/22 14:24:17,3.77,11/21/22 06:59:57,True,-0.010000000000000231
Yakuza Kiwami,2016,3.36,11/21/22 14:24:17,3.72,11/21/22 06:59:57,True,-0.3600000000000003
Yakuza 0,2015,3.36,11/21/22 14:24:17,3.73,11/21/22 06:59:57,True,-0.3700000000000001
Devil May Cry 5 Special Edition,2020,11.73,11/21/22 14:24:19,11.75,11/21/22 06:59:58,True,-0.019999999999999574
Red Dead Redemption 2,2018,8.21,11/21/22 14:24:20,8.22,11/21/22 07:00:00,True,-0.009999999999999787
Red Dead Redemption 2 Ultimate Edition,2018,29.3,11/21/22 14:24:20,31.44,11/21/22 07:00:00,True,-2.1400000000000006
Red Dead Redemption 2 Special Edition,,29.39,11/21/22 14:24:20,29.39,11/21/22 07:00:00,False,0.0
