result_name,release_yr,latest_captured_price_usd,latest_captured_timestamp,previous_price_usd,previous_captured_timestamp,is_cheaper,difference
Code Vein Deluxe Edition,2019,6.28,01/09/23 07:10:22,7.49,01/08/23 07:09:15,True,-1.21
Code Vein,2019,3.58,01/09/23 07:10:22,3.58,01/08/23 07:09:15,False,0.0
Dragon Ball Z Kakarot,2020,8.43,01/09/23 07:10:24,8.43,01/08/23 07:09:17,False,0.0
Dragon Ball Z Kakarot A New Power Awakens Set,2020,9.45,01/09/23 07:10:24,9.45,01/08/23 07:09:17,False,0.0
Dragon Ball Z Kakarot Ultimate Edition,2020,22.45,01/09/23 07:10:24,22.64,01/08/23 07:09:17,True,-0.19000000000000128
Dragon Ball Z Kakarot Deluxe Edition,2020,15.19,01/09/23 07:10:24,15.19,01/08/23 07:09:17,False,0.0
Dragon Quest Xi S Echoes Of An Elusive Age Definitive Edition,2019,15.64,01/09/23 07:10:26,15.68,01/08/23 07:09:19,True,-0.03999999999999915
Assassins Creed Valhalla Complete Edition,2022,31.02,01/09/23 07:10:28,31.02,01/08/23 07:09:21,False,0.0
Assassins Creed Valhalla Dawn Of Ragnarok,2022,7.67,01/09/23 07:10:28,7.67,01/08/23 07:09:21,False,0.0
Assassins Creed Valhalla Ragnarok Edition,2022,17.05,01/09/23 07:10:28,16.99,01/08/23 07:09:21,False,0.060000000000002274
Assassins Creed Valhalla Deluxe Edition,2021,13.66,01/09/23 07:10:28,16.54,01/08/23 07:09:21,True,-2.879999999999999
Assassins Creed Valhalla Immortals Fenyx Rising Bundle,2021,17.54,01/09/23 07:10:28,17.83,01/08/23 07:09:21,True,-0.28999999999999915
Assassins Creed Valhalla,2020,10.7,01/09/23 07:10:28,10.7,01/08/23 07:09:21,False,0.0
Assassins Creed Valhalla Ultimate Edition,2020,46.54,01/09/23 07:10:28,46.54,01/08/23 07:09:21,False,0.0
Assassins Creed Valhalla Gold Edition,2020,38.7,01/09/23 07:10:28,38.7,01/08/23 07:09:21,False,0.0
Assassins Creed Valhalla Watch Dogs Legion Bundle,2020,17.57,01/09/23 07:10:28,17.59,01/08/23 07:09:21,True,-0.019999999999999574
Azure Striker Gunvolt 3,2022,6.07,01/09/23 07:10:30,6.07,01/08/23 07:09:23,False,0.0
Azure Striker Gunvolt 2,2016,5.05,01/09/23 07:10:30,5.05,01/08/23 07:09:23,False,0.0
Azure Striker Gunvolt,2014,4.04,01/09/23 07:10:30,4.04,01/08/23 07:09:23,False,0.0
Batman Arkham Collection,2018,8.26,01/09/23 07:10:32,8.47,01/08/23 07:09:25,True,-0.21000000000000085
Bayonetta Vanquish 10Th Anniversary Bundle,2020,7.95,01/09/23 07:10:34,7.95,01/08/23 07:09:27,False,0.0
Bayonetta,2009,5.43,01/09/23 07:10:34,5.43,01/08/23 07:09:27,False,0.0
Forza Horizon 5 Hot Wheels,2022,13.3,01/09/23 07:10:35,13.3,01/08/23 07:09:28,False,0.0
Forza Horizon 5,2021,16.31,01/09/23 07:10:35,16.31,01/08/23 07:09:28,False,0.0
Forza Horizon 5 Deluxe Edition,2021,41.26,01/09/23 07:10:35,41.26,01/08/23 07:09:28,False,0.0
Gunvolt Chronicles Luminous Avenger Ix 2,2022,5.16,01/09/23 07:10:37,5.16,01/08/23 07:09:29,False,0.0
Gunvolt Chronicles Luminous Avenger Ix,2019,4.55,01/09/23 07:10:37,,,False,
Immortals Fenyx Rising Gold Edition,2020,10.33,01/09/23 07:10:39,10.34,01/08/23 07:09:31,True,-0.009999999999999787
Gods Monsters,2020,7.67,01/09/23 07:10:39,7.67,01/08/23 07:09:31,False,0.0
